t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5
205,0.855153,80.1198,0.109636,10.2719,0.010466,0.980567,0.016062,1.50485,0.00153032,0.143376,0.00715233,0.670106
206,0.842496,79.307,0.120496,11.3427,0.0108241,1.01891,0.0166953,1.57159,0.00164531,0.154879,0.00784337,0.738323
207,0.829348,78.4365,0.13161,12.4472,0.0112967,1.0684,0.017389,1.64458,0.00177519,0.167891,0.00858104,0.811562
208,0.815737,77.5102,0.142916,13.5797,0.0119151,1.13216,0.0181473,1.72433,0.00191961,0.182398,0.00936426,0.889778
209,0.801694,76.5304,0.15435,14.7343,0.0127122,1.21352,0.0189738,1.81125,0.00207839,0.198405,0.0101921,0.972944
210,0.787248,75.4993,0.165843,15.9048,0.0137221,1.31599,0.0198716,1.90574,0.00225167,0.215942,0.0110638,1.06105
211,0.772432,74.4197,0.177327,17.0845,0.0149791,1.44315,0.0208435,2.00816,0.00243996,0.235077,0.0119788,1.15409
212,0.757279,73.2943,0.188731,18.2666,0.0165168,1.5986,0.0218919,2.11884,0.00264424,0.255927,0.0129367,1.2521
213,0.741823,72.1258,0.199986,19.4442,0.0183677,1.78585,0.0230196,2.23814,0.00286606,0.278661,0.0139375,1.35511
214,0.726099,70.9173,0.211022,20.6103,0.0205618,2.00825,0.0242293,2.36645,0.00310756,0.303512,0.014981,1.46318
215,0.710141,69.672,0.221769,21.7577,0.0231262,2.26891,0.0255243,2.50419,0.00337154,0.330782,0.0160678,1.57641
216,0.693987,68.3929,0.232161,22.8796,0.0260844,2.57064,0.0269084,2.65184,0.00366147,0.360841,0.0171983,1.69491
217,0.677671,67.0836,0.242133,23.9691,0.0294553,2.91582,0.0283862,2.80999,0.00398152,0.394136,0.0183736,1.81883
218,0.661229,65.7472,0.251624,25.0194,0.033253,3.3064,0.0299628,2.97926,0.00433654,0.43119,0.019595,1.94837
219,0.644697,64.3872,0.260576,26.0242,0.0374858,3.74378,0.0316443,3.16038,0.00473207,0.472601,0.0208646,2.08379
220,0.628111,63.007,0.268936,26.9775,0.0421566,4.22881,0.033437,3.35413,0.00517423,0.519037,0.022185,2.22542
221,0.611505,61.6101,0.276656,27.8735,0.0472621,4.76174,0.035348,3.56137,0.00566975,0.571237,0.0235595,2.37366
222,0.594913,60.2,0.283691,28.707,0.0527928,5.34216,0.0373846,3.78299,0.00622579,0.629995,0.0249924,2.52901
223,0.578369,58.7799,0.290005,29.4733,0.0587331,5.96907,0.0395538,4.01987,0.00684985,0.696153,0.0264889,2.69208
224,0.561905,57.3534,0.295565,30.1682,0.0650616,6.6408,0.0418629,4.27292,0.00754963,0.770587,0.0280556,2.86362
225,0.545553,55.9237,0.300345,30.7879,0.071751,7.35508,0.0443181,4.54298,0.00833281,0.854183,0.0297003,3.04453
226,0.529341,54.4941,0.304326,31.3294,0.0787689,8.10903,0.0469251,4.8308,0.00920684,0.947817,0.0314322,3.23585
227,0.513299,53.0677,0.307493,31.7903,0.0860781,8.89922,0.0496882,5.13704,0.0101787,1.05233,0.0332622,3.43883
228,0.497455,51.6476,0.309841,32.1688,0.0936369,9.72173,0.0526105,5.46222,0.0112545,1.16849,0.0352028,3.65489
229,0.481832,50.2366,0.311366,32.4635,0.1014,10.5722,0.0556935,5.8067,0.0124395,1.29697,0.0372684,3.88566
230,0.466457,48.8377,0.312074,32.6739,0.10932,11.4458,0.0589368,6.17064,0.0137374,1.4383,0.0394748,4.13299
231,0.45135,47.4535,0.311975,32.8001,0.117347,12.3375,0.0623381,6.55403,0.0151503,1.59285,0.04184,4.39892
232,0.436533,46.0866,0.311085,32.8425,0.125427,13.2419,0.0658934,6.95664,0.0166782,1.76079,0.0443832,4.68572
233,0.422025,44.7394,0.309424,32.8025,0.13351,14.1536,0.0695967,7.37803,0.0183192,1.94205,0.0471252,4.99581
234,0.407842,43.414,0.307019,32.6816,0.141541,15.0668,0.0734403,7.81759,0.0200689,2.1363,0.0500882,5.3318
235,0.394001,42.1127,0.303898,32.4821,0.14947,15.9761,0.0774151,8.2745,0.0219203,2.34295,0.053295,5.69642
236,0.380515,40.8373,0.300097,32.2067,0.157245,16.8757,0.0815105,8.7478,0.0238641,2.56112,0.0567688,6.09249
237,0.367396,39.5896,0.295651,31.8586,0.164816,17.7602,0.0857148,9.2364,0.0258882,2.78965,0.060533,6.52287
238,0.354655,38.3713,0.290602,31.4412,0.172138,18.6242,0.0900159,9.73911,0.0279786,3.02709,0.06461,6.99037
239,0.342301,37.1837,0.284992,30.9584,0.179166,19.4627,0.0944008,10.2547,0.0301189,3.27178,0.0690214,7.49772
240,0.330339,36.0283,0.278866,30.4144,0.18586,20.2707,0.0988568,10.7818,0.0322911,3.52181,0.0737863,8.04746
241,0.318777,34.906,0.272272,29.8136,0.192182,21.0439,0.103371,11.3191,0.0344761,3.77512,0.0789215,8.64187
242,0.307619,33.818,0.265256,29.1608,0.1981,21.778,0.107932,11.8655,0.0366538,4.02952,0.08444,9.28288
243,0.296867,32.765,0.257867,28.4606,0.203583,22.4693,0.112528,12.4196,0.0388042,4.28279,0.0903511,9.972
244,0.286522,31.7478,0.250155,27.7182,0.208608,23.1146,0.117148,12.9805,0.0409074,4.5327,0.0966588,10.7102
245,0.276586,30.7669,0.242169,26.9384,0.213155,23.7109,0.121784,13.547,0.0429449,4.77712,0.103362,11.4978
246,0.267056,29.8228,0.233957,26.1265,0.217207,24.256,0.126427,14.1184,0.0448996,5.01404,0.110453,12.3345
247,0.257933,28.9158,0.225568,25.2875,0.220754,24.7479,0.13107,14.6937,0.0467566,5.2417,0.117919,13.2194
248,0.249211,28.0461,0.217048,24.4265,0.223791,25.1854,0.135708,15.2725,0.0485037,5.45858,0.125738,14.1506
249,0.240888,27.2138,0.208443,23.5484,0.226316,25.5675,0.140336,15.8542,0.0501315,5.6635,0.133885,15.1254
250,0.232959,26.4189,0.199798,22.6583,0.228332,25.8942,0.144952,16.4384,0.051634,5.8556,0.142325,16.1405
251,0.225419,25.6614,0.191156,21.761,0.229848,26.1657,0.149551,17.0247,0.0530084,6.03441,0.151018,17.1917
252,0.218261,24.941,0.182556,20.861,0.230878,26.3827,0.154133,17.613,0.0542552,6.19982,0.159917,18.2739
253,0.21148,24.2576,0.174039,19.9629,0.231438,26.5468,0.158696,18.203,0.055378,6.35206,0.16897,19.3815
254,0.205069,23.6107,0.165639,19.071,0.231551,26.6598,0.163238,18.7945,0.0563831,6.49171,0.178121,20.5081
255,0.199019,23.0002,0.157391,18.1893,0.231243,26.7242,0.167758,19.3874,0.0572791,6.61961,0.18731,21.647
256,0.193325,22.4255,0.149328,17.3219,0.230545,26.7431,0.172254,19.9813,0.0580766,6.73684,0.196472,22.7906
257,0.187977,21.8863,0.141478,16.4724,0.229492,26.7199,0.176723,20.576,0.0587871,6.84462,0.205543,23.9315
258,0.182969,21.382,0.133869,15.6442,0.228121,26.6586,0.181163,21.171,0.0594228,6.94425,0.214456,25.0617
259,0.178291,20.9123,0.126526,14.8406,0.226473,26.5637,0.185567,21.7657,0.0599958,7.03706,0.223146,26.1734
260,0.173938,20.4765,0.119471,14.0645,0.224594,26.44,0.189931,22.3592,0.0605173,7.12429,0.231549,27.2587
261,0.1699,20.0743,0.112724,13.3187,0.22253,26.2928,0.194245,22.9507,0.0609974,7.20706,0.239604,28.3101
262,0.16617,19.705,0.106303,12.6058,0.22033,26.1276,0.1985,23.5389,0.0614442,7.28628,0.247252,29.32
263,0.162741,19.3683,0.100225,11.9282,0.218045,25.9503,0.202685,24.1223,0.0618638,7.36263,0.25444,30.2818
264,0.159605,19.0637,0.0945046,11.2879,0.215725,25.7669,0.206786,24.6991,0.0622597,7.43649,0.26112,31.189
265,0.156756,18.7908,0.0891534,10.687,0.213423,25.5835,0.210786,25.2674,0.062633,7.50797,0.267249,32.0358
266,0.154188,18.549,0.0841827,10.1273,0.21119,25.4064,0.214667,25.8247,0.0629823,7.57686,0.272791,32.8171
267,0.151894,18.3382,0.0796022,9.61039,0.209076,25.2418,0.218409,26.3686,0.0633038,7.64269,0.277715,33.5286
268,0.149869,18.158,0.0754202,9.13782,0.207131,25.0958,0.22199,26.896,0.0635918,7.70471,0.281998,34.1666
269,0.148108,18.008,0.0716441,8.711,0.205401,24.9741,0.225385,27.4039,0.063839,7.762,0.285624,34.7282
270,0.146606,17.8882,0.0682803,8.33123,0.203928,24.8823,0.228569,27.8889,0.0640369,7.81347,0.28858,35.2111
271,0.14536,17.7983,0.0653345,7.99975,0.202753,24.8256,0.231516,28.3474,0.0641764,7.85794,0.290861,35.6139
272,0.144366,17.7383,0.062812,7.71773,0.201909,24.8086,0.234197,28.7758,0.0642485,7.89424,0.292468,35.9357
273,0.143622,17.7082,0.0607172,7.48629,0.201426,24.8354,0.236584,29.1703,0.0642448,7.92124,0.293406,36.1762
274,0.143125,17.7081,0.0590546,7.30651,0.201328,24.9093,0.23865,29.527,0.0641579,7.93791,0.293684,36.3359
275,0.142874,17.738,0.0578282,7.17945,0.201632,25.0329,0.240368,29.8421,0.0639818,7.94344,0.293315,36.4155
276,0.142868,17.7982,0.0570418,7.10615,0.202347,25.208,0.241712,30.112,0.0637128,7.93721,0.292317,36.4163
277,0.143108,17.8891,0.0566992,7.08762,0.203477,25.4355,0.242657,30.3332,0.0633491,7.91889,0.290709,36.3398
278,0.143593,18.0109,0.0568036,7.12487,0.205017,25.7153,0.243183,30.5024,0.0628913,7.88845,0.288512,36.1881
279,0.144325,18.1642,0.0573584,7.21888,0.206954,26.0463,0.243269,30.6168,0.0623422,7.84612,0.28575,35.9633
280,0.145306,18.3494,0.0583665,7.37058,0.209269,26.4267,0.242902,30.6739,0.0617074,7.79246,0.282449,35.6679
281,0.146539,18.5673,0.0598304,7.58088,0.211933,26.8532,0.242069,30.6717,0.060994,7.7283,0.278634,35.3046
282,0.148025,18.8186,0.0617521,7.8506,0.214913,27.3221,0.240765,30.6086,0.0602112,7.6547,0.274334,34.8763
283,0.14977,19.1039,0.0641329,8.1805,0.218167,27.8283,0.238985,30.4839,0.0593697,7.57293,0.269576,34.3859
284,0.151777,19.4243,0.0669731,8.5712,0.221646,28.3661,0.236734,30.2971,0.058481,7.48438,0.26439,33.8366
285,0.154051,19.7807,0.0702721,9.02319,0.225297,28.929,0.234017,30.0486,0.0575574,7.39058,0.258806,33.2317
286,0.156597,20.174,0.0740277,9.53679,0.229062,29.5095,0.230847,29.7394,0.056611,7.29305,0.252855,32.5747
287,0.159422,20.6055,0.0782362,10.1121,0.232879,30.0998,0.22724,29.371,0.0556537,7.19329,0.246568,31.8692
288,0.162532,21.0762,0.0828923,10.749,0.236682,30.6916,0.223219,28.9457,0.0546967,7.09274,0.239978,31.1189
289,0.165933,21.5874,0.0879884,11.447,0.240405,31.276,0.218806,28.466,0.0537497,6.99267,0.233118,30.3279
290,0.169632,22.1403,0.0935144,12.2055,0.243979,31.8441,0.214031,27.9353,0.0528212,6.8942,0.226022,29.5002
291,0.173637,22.7364,0.0994581,13.0232,0.247337,32.3868,0.208926,27.3572,0.0519179,6.79823,0.218724,28.6401
292,0.177955,23.3769,0.105804,13.8988,0.250412,32.8952,0.203523,26.7357,0.0510446,6.70543,0.211261,27.752
293,0.182594,24.0632,0.112534,14.8304,0.253141,33.3604,0.19786,26.0751,0.0502042,6.6162,0.203667,26.8404
294,0.187561,24.7969,0.119627,15.8156,0.255462,33.774,0.191971,25.38,0.0493976,6.53072,0.19598,25.91
295,0.192864,25.5793,0.127059,16.8516,0.257321,34.1281,0.185895,24.655,0.0486237,6.44888,0.188237,24.9656
296,0.198512,26.4119,0.1348,17.9351,0.258665,34.4153,0.179669,23.9049,0.0478798,6.37038,0.180473,24.0119
297,0.204511,27.2961,0.142821,19.0624,0.259451,34.6289,0.173329,23.1342,0.0471617,6.29467,0.172726,23.0537
298,0.21087,28.2334,0.151087,20.2291,0.25964,34.7633,0.16691,22.3476,0.0464636,6.22102,0.16503,22.0959
299,0.217594,29.2252,0.15956,21.4305,0.259201,34.8134,0.160446,21.5496,0.0457787,6.14856,0.15742,21.1431
300,0.224692,30.2728,0.168198,22.6614,0.258111,34.7754,0.15397,20.7443,0.0450996,6.07627,0.14993,20.2001
301,0.232168,31.3775,0.176959,23.9159,0.256355,34.6462,0.14751,19.9359,0.044418,6.00307,0.142591,19.2711
302,0.24003,32.5406,0.185795,25.188,0.253924,34.4242,0.141094,19.1279,0.0437255,5.92781,0.135432,18.3604
303,0.248281,33.7632,0.194656,26.4709,0.250819,34.1084,0.134747,18.324,0.0430137,5.84934,0.128482,17.472
304,0.256927,35.0465,0.203493,27.7577,0.247049,33.6991,0.128493,17.5273,0.0422746,5.76653,0.121763,16.6093
305,0.26597,36.3913,0.21225,29.0411,0.242629,33.1977,0.122351,16.7407,0.0415006,5.6783,0.115299,15.7757
306,0.275413,37.7985,0.220875,30.3135,0.237582,32.6065,0.11634,15.9668,0.0406847,5.58367,0.109105,14.9739
307,0.285258,39.2688,0.22931,31.5669,0.231938,31.9287,0.110474,15.2079,0.039821,5.48178,0.103198,14.2063
308,0.295505,40.8027,0.2375,32.7936,0.225732,31.1686,0.104769,14.4663,0.0389049,5.37191,0.0975884,13.4748
309,0.306154,42.4008,0.245389,33.9852,0.219006,30.3312,0.0992365,13.7438,0.0379328,5.25351,0.0922825,12.7807
310,0.317201,44.063,0.25292,35.1336,0.211805,29.4222,0.0938864,13.0419,0.0369027,5.12623,0.0872841,12.1248
311,0.328645,45.7896,0.260039,36.2309,0.204181,28.4482,0.0887279,12.3623,0.0358141,4.98992,0.0825925,11.5075
312,0.34048,47.5802,0.266693,37.2689,0.196187,27.4161,0.0837684,11.7062,0.0346679,4.84466,0.0782036,10.9285
313,0.3527,49.4346,0.272829,38.2399,0.187881,26.3335,0.079014,11.0746,0.0334669,4.69074,0.0741095,10.3872
314,0.365297,51.3521,0.2784,39.1364,0.17932,25.2081,0.0744694,10.4686,0.0322153,4.5287,0.0702989,9.88235
315,0.378262,53.3318,0.283358,39.9511,0.170565,24.0482,0.0701385,9.88894,0.0309188,4.3593,0.0667576,9.41226
316,0.391585,55.3727,0.287663,40.6774,0.161676,22.862,0.0660238,9.3362,0.0295848,4.18349,0.0634687,8.97489
317,0.405252,57.4733,0.291274,41.3089,0.152713,21.658,0.0621267,8.8109,0.0282217,4.00245,0.0604127,8.56781
318,0.419249,59.6323,0.294158,41.8399,0.143737,20.4445,0.0584476,8.31334,0.0268392,3.8175,0.0575685,8.1883
319,0.433562,61.8475,0.296286,42.2652,0.134805,19.2299,0.0549857,7.84371,0.0254478,3.63013,0.0549136,7.83342
320,0.448172,64.1171,0.297634,42.5806,0.125972,18.0221,0.0517392,7.402,0.0240585,3.4419,0.0524245,7.50005
321,0.46306,66.4385,0.298182,42.7823,0.117293,16.8289,0.0487052,6.98809,0.0226827,3.25446,0.0500777,7.18501
322,0.478206,68.8092,0.297917,42.8673,0.108817,15.6577,0.0458797,6.60165,0.0213318,3.06944,0.0478496,6.88511
323,0.493587,71.2262,0.296831,42.8337,0.10059,14.5155,0.0432578,6.24225,0.0200165,2.88845,0.0457178,6.59723
324,0.50918,73.6865,0.294924,42.6802,0.0926547,13.4086,0.0408335,5.90927,0.0187472,2.71302,0.0436607,6.31841
325,0.52496,76.1865,0.292199,42.4063,0.0850488,12.343,0.0386001,5.60196,0.0175331,2.54455,0.0416591,6.0459
326,0.5409,78.7226,0.288668,42.0128,0.0778053,11.3238,0.0365498,5.31946,0.0163819,2.38423,0.0396953,5.77727
327,0.556972,81.2911,0.284347,41.5009,0.0709522,10.3556,0.0346742,5.06076,0.0153001,2.23308,0.0377548,5.51038
328,0.573148,83.8877,0.279258,40.8731,0.0645124,9.44224,0.0329642,4.82474,0.0142922,2.09184,0.0358254,5.24352
329,0.589396,86.5082,0.273431,40.1326,0.0585035,8.5868,0.0314101,4.61019,0.0133608,1.96102,0.0338981,4.97537
330,0.605688,89.1481,0.266899,39.2835,0.0529379,7.79165,0.0300017,4.4158,0.012507,1.84084,0.0319671,4.70507
331,0.621989,91.8027,0.259701,38.3306,0.0478226,7.05839,0.0287285,4.24019,0.0117297,1.73124,0.0300293,4.43219
332,0.638269,94.4672,0.251881,37.2797,0.0431597,6.38787,0.0275794,4.0819,0.0110261,1.63193,0.0280851,4.15674
333,0.654494,97.1368,0.243487,36.1372,0.0389463,5.78022,0.0265432,3.93941,0.0103922,1.54236,0.0261371,3.87914
334,0.67063,99.8062,0.234573,34.9103,0.0351748,5.23487,0.0256083,3.81114,0.00982235,1.46181,0.0241909,3.6002
335,0.686645,102.47,0.225195,33.6067,0.0318332,4.75058,0.024763,3.69547,0.00931011,1.38938,0.0222541,3.32106
336,0.702503,105.124,0.215411,32.2346,0.0289056,4.3255,0.0239955,3.59075,0.00884835,1.32409,0.0203362,3.04316
337,0.718173,107.762,0.205283,30.803,0.0263724,3.95721,0.0232938,3.49526,0.00842967,1.26488,0.018448,2.76814
338,0.733619,110.38,0.194875,29.3208,0.0242112,3.6428,0.022646,3.40729,0.0080467,1.2107,0.0166015,2.49784
339,0.748811,112.971,0.184251,27.7974,0.0223966,3.37891,0.02204,3.32511,0.00769243,1.16053,0.0148089,2.23417
340,0.763714,115.53,0.173477,26.2426,0.0209014,3.16185,0.0214641,3.24696,0.00736051,1.11346,0.0130828,1.97909
341,0.778298,118.054,0.162618,24.6661,0.0196967,2.98763,0.0209066,3.17114,0.00704545,1.06867,0.0114354,1.73454
342,0.792532,120.535,0.151738,23.0776,0.0187525,2.85204,0.0203563,3.09595,0.00674279,1.0255,0.00987827,1.50237
343,0.806387,122.97,0.140901,21.4868,0.0180385,2.75079,0.0198024,3.01977,0.00644914,0.983462,0.00842193,1.2843
344,0.819833,125.353,0.13017,19.9031,0.0175243,2.67948,0.019235,2.94106,0.00616227,0.942218,0.00707575,1.08189
345,0.832843,127.681,0.119603,18.336,0.0171798,2.63378,0.0186449,2.85839,0.00588094,0.90159,0.00584761,0.89648
346,0.845393,129.948,0.109258,16.7944,0.016976,2.60943,0.018024,2.77052,0.00560486,0.861537,0.00474386,0.72919
347,0.857457,132.149,0.0991886,15.2867,0.0168853,2.60232,0.0173657,2.67636,0.00533442,0.822128,0.00376914,0.580892
348,0.869013,134.282,0.0894444,13.8212,0.0168814,2.60857,0.0166646,2.57506,0.00507051,0.783509,0.00292642,0.452199
349,0.880039,136.342,0.0800719,12.4053,0.0169405,2.62454,0.0159175,2.46605,0.00481429,0.745864,0.00221697,0.34347
350,0.890517,138.325,0.0711131,11.0461,0.0170404,2.64691,0.0151226,2.34902,0.00456687,0.709379,0.0016404,0.254806
351,0.900428,140.228,0.0626059,9.74996,0.0171618,2.6727,0.0142806,2.22399,0.00432917,0.674205,0.00119473,0.186062
352,0.909757,142.048,0.0545834,8.5226,0.0172878,2.69929,0.0133939,2.09131,0.00410167,0.64043,0.000876498,0.136855
353,0.918489,143.782,0.0470742,7.3691,0.0174039,2.72444,0.0124674,1.95167,0.00388426,0.60805,0.000680823,0.106577
354,0.926614,145.427,0.0401023,6.29386,0.0174985,2.74631,0.0115079,1.80611,0.00367622,0.576964,0.000601522,0.0944058
355,0.934119,146.981,0.033687,5.30057,0.0175627,2.76344,0.0105244,1.65599,0.00347615,0.546964,0.000631201,0.0993179
356,0.940996,148.442,0.0278433,4.39228,0.0175899,2.7748,0.00952763,1.50298,0.00328209,0.517748,0.000761347,0.120102
357,0.947238,149.807,0.0225817,3.57134,0.0175762,2.77971,0.00853005,1.34904,0.00309158,0.488938,0.000982414,0.15537
358,0.95284,151.076,0.0179086,2.83947,0.0175201,2.77787,0.00754542,1.19635,0.00290191,0.460107,0.00128392,0.203569
359,0.957798,152.246,0.0138265,2.19778,0.0174221,2.76932,0.00658852,1.04727,0.00271034,0.43082,0.00165451,0.262991
360,0.96211,153.317,0.0103341,1.6468,0.0172849,2.75444,0.00567473,0.904298,0.00251434,0.400673,0.0020821,0.331793
361,0.965774,154.288,0.00742709,1.18652,0.017113,2.73389,0.00481968,0.769971,0.00231189,0.369338,0.00255394,0.408006
362,0.968793,155.158,0.00509777,0.816438,0.0169123,2.7086,0.00403875,0.646829,0.00210174,0.336606,0.0030568,0.489564
363,0.971166,155.926,0.00333595,0.535605,0.0166903,2.67973,0.00334671,0.537333,0.00188361,0.302424,0.00357708,0.57432
364,0.972899,156.593,0.00212902,0.342677,0.0164557,2.64863,0.0027573,0.443802,0.00165839,0.266927,0.00410106,0.660086
365,0.973994,157.158,0.0014624,0.235964,0.0162178,2.61682,0.00228288,0.368352,0.00142826,0.230455,0.00461509,0.744664
366,0.974457,157.621,0.00131985,0.213489,0.0159869,2.58594,0.00193406,0.31284,0.00119668,0.193566,0.00510587,0.82589
367,0.974294,157.983,0.0016838,0.27303,0.0157736,2.55771,0.00171951,0.27882,0.000968381,0.157024,0.00556077,0.901687
368,0.973513,158.244,0.00253571,0.412178,0.0155886,2.53392,0.00164571,0.26751,0.000749204,0.121783,0.00596812,0.970116
369,0.972121,158.404,0.00385634,0.628379,0.0154428,2.51636,0.00171688,0.27976,0.000545873,0.0889485,0.00631758,1.02943
370,0.970126,158.465,0.00562605,0.918985,0.0153467,2.5068,0.00193487,0.31605,0.000365707,0.0597363,0.00660048,1.07815
371,0.967539,158.426,0.00782507,1.28129,0.0153105,2.50697,0.00229924,0.376481,0.000216273,0.035413,0.00681016,1.11511
372,0.964368,158.29,0.0104337,1.71257,0.0153437,2.51848,0.00280734,0.460793,0.000104999,0.0172344,0.0069423,1.1395
373,0.960624,158.056,0.0134326,2.21013,0.0154549,2.54287,0.00345448,0.568381,3.8773e-05,0.0063795,0.00699518,1.15095
374,0.956318,157.726,0.0168028,2.77129,0.015652,2.58149,0.00423411,0.698335,2.35567e-05,0.00388523,0.00696993,1.14956
375,0.95146,157.301,0.0205259,3.39347,0.0159414,2.63553,0.00513815,0.849471,6.40288e-05,0.0105856,0.00687068,1.1359
376,0.946062,156.783,0.0245845,4.07417,0.0163285,2.70599,0.00615722,1.02038,0.000163285,0.0270598,0.00670459,1.11109
377,0.940136,156.172,0.0289616,4.811,0.0168173,2.79363,0.00728101,1.2095,0.000322612,0.0535912,0.00648189,1.07675
378,0.933693,155.47,0.0336413,5.60165,0.0174101,2.89898,0.00849861,1.41511,0.000541354,0.0901415,0.00621573,1.03499
379,0.926746,154.679,0.0386086,6.44398,0.0181079,3.0223,0.00979881,1.63547,0.000816875,0.136341,0.00592197,0.988408
380,0.919307,153.799,0.0438492,7.33593,0.0189098,3.1636,0.0111705,1.86881,0.00114462,0.191494,0.00561886,0.94003
381,0.911389,152.833,0.0493497,8.27558,0.0198136,3.32259,0.0126028,2.1134,0.00151829,0.254606,0.00532664,0.893237
382,0.903004,151.782,0.0550975,9.2611,0.0208151,3.49873,0.0140858,2.36762,0.0019301,0.324423,0.00506705,0.851698
383,0.894167,150.648,0.0610805,10.2907,0.0219088,3.69116,0.0156101,2.62997,0.00237111,0.399481,0.00486282,0.81928
384,0.884889,149.432,0.0672875,11.3629,0.0230873,3.89878,0.0171678,2.89914,0.00283162,0.478179,0.00473704,0.799947
385,0.875184,148.136,0.0737073,12.4759,0.0243421,4.12021,0.0187522,3.17404,0.00330163,0.558843,0.00471258,0.797665
386,0.865067,146.762,0.0803295,13.6283,0.0256631,4.35386,0.020358,3.45382,0.00377125,0.639809,0.00481149,0.816292
387,0.85455,145.313,0.0871435,14.8184,0.0270391,4.59788,0.0219817,3.7379,0.00423119,0.719496,0.0050544,0.85948
388,0.843649,143.789,0.0941388,16.0447,0.028458,4.85028,0.0236214,4.02596,0.00467313,0.796474,0.00545999,0.930584
389,0.832377,142.193,0.101305,17.3056,0.0299069,5.10891,0.025277,4.31801,0.00509012,0.869531,0.00604453,1.03257
390,0.820749,140.527,0.10863,18.5994,0.0313724,5.37151,0.02695,4.61432,0.00547681,0.937725,0.00682146,1.16795
391,0.80878,138.793,0.116104,19.9243,0.0328412,5.6358,0.0286437,4.91547,0.00582969,1.00042,0.00780114,1.33873
392,0.796486,136.993,0.123713,21.2782,0.0343,5.8995,0.0303629,5.22232,0.00614719,1.0573,0.00899063,1.54636
393,0.783883,135.13,0.131444,22.6591,0.0357362,6.16041,0.0321138,5.53596,0.00642967,1.10839,0.0103936,1.79172
394,0.770985,133.207,0.139283,24.0646,0.0371379,6.41649,0.0339039,5.85774,0.00667939,1.15403,0.0120105,2.07511
395,0.75781,131.225,0.147214,25.492,0.038495,6.66592,0.0357419,6.18918,0.00690026,1.19487,0.0138384,2.3963
396,0.744375,129.187,0.15522,26.9385,0.0397991,6.90717,0.0376371,6.53196,0.00709768,1.23181,0.0158715,2.75452
397,0.730696,127.096,0.163281,28.4009,0.0410437,7.13909,0.0395994,6.88786,0.00727818,1.26596,0.0181013,3.14851
398,0.716792,124.955,0.171378,29.8756,0.0422254,7.36097,0.0416387,7.2587,0.00744914,1.29858,0.0205169,3.57663
399,0.70268,122.767,0.179487,31.3587,0.0433435,7.57265,0.043765,7.6463,0.00761837,1.33103,0.0231057,4.03687
400,0.688379,120.535,0.187585,32.8461,0.0444007,7.77453,0.0459874,8.05236,0.00779382,1.36469,0.0258536,4.52695
401,0.673908,118.261,0.195646,34.3329,0.0454035,7.96765,0.0483145,8.47848,0.00798317,1.40093,0.0287455,5.04442
402,0.659285,115.949,0.20364,35.8143,0.0463621,8.15375,0.0507532,8.92602,0.0081936,1.44102,0.0317659,5.5867
403,0.644532,113.603,0.211538,37.2849,0.0472907,8.3353,0.053309,9.39605,0.00843147,1.4861,0.0348989,6.15116
404,0.629668,111.225,0.219308,38.7388,0.0482077,8.51548,0.0559853,9.88932,0.00870218,1.53717,0.0381293,6.73521
