t,T+R,N_0,N_1,N_2
414,5.08552e-05,9.36851e-26,1.05647e-25,3.41952e-26
415,4.75636e-05,7.01028e-26,9.26528e-26,2.66774e-26
416,4.44582e-05,6.92032e-26,5.37013e-26,3.39363e-26
417,4.153e-05,6.75381e-26,7.34497e-26,5.15157e-26
418,3.87705e-05,6.73267e-26,6.27995e-26,4.08779e-26
419,3.61715e-05,8.65863e-26,8.7281e-26,5.3051e-26
420,3.37252e-05,6.89608e-26,7.41711e-26,3.31435e-26
421,3.14241e-05,7.51735e-26,8.59775e-26,4.01413e-26
422,2.92608e-05,5.4826e-26,8.88695e-26,5.72098e-26
423,2.72284e-05,5.9248e-26,8.79448e-26,4.22614e-26
424,2.53203e-05,7.04614e-26,1.04816e-25,5.07654e-26
425,2.35301e-05,6.03902e-26,8.38513e-26,4.63732e-26
426,2.18516e-05,8.2578e-26,9.11765e-26,4.33583e-26
427,2.02788e-05,8.87146e-26,8.10519e-26,3.54795e-26
428,1.88063e-05,7.86813e-26,7.172e-26,5.45584e-26
429,1.74285e-05,7.61882e-26,8.97222e-26,7.21073e-26
430,1.61404e-05,6.43878e-26,7.06453e-26,9.2445e-26
431,1.49368e-05,6.98645e-26,1.01037e-25,1.07743e-25
432,1.38132e-05,4.74368e-26,8.02501e-26,6.04688e-26
433,1.2765e-05,7.53709e-26,8.89236e-26,9.43992e-26
434,1.17878e-05,5.38736e-26,8.07403e-26,7.40886e-26
435,1.08775e-05,5.93295e-26,7.50622e-26,4.9815e-26
436,1.00302e-05,5.04322e-26,9.47547e-26,8.66154e-26
437,9.24208e-06,5.20981e-26,8.18426e-26,4.416e-26
