t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5
199,0.452339,41.1761,0.303301,27.6093,0.0133626,1.21638,0.182842,16.6439,0.000286349,0.0260661,0.0478686,4.35744
200,0.422846,38.6791,0.328962,30.0912,0.0118205,1.08126,0.187103,17.1149,0.000278292,0.0254563,0.0489903,4.4813
201,0.393338,36.1544,0.356663,32.7834,0.0112798,1.03681,0.189073,17.3791,0.000283752,0.0260816,0.0493626,4.53727
202,0.363921,33.612,0.386313,35.6802,0.0115518,1.06693,0.188879,17.445,0.000295143,0.0272596,0.0490396,4.52933
203,0.334726,31.064,0.417739,38.7679,0.0123888,1.14973,0.186698,17.3264,0.000303452,0.0281616,0.0481447,4.46803
204,0.3059,28.5244,0.450685,42.0252,0.0135112,1.25988,0.182769,17.0427,0.000303892,0.0283371,0.0468314,4.36691
205,0.277611,26.0095,0.484806,45.4218,0.0146369,1.37134,0.177408,16.6214,0.000298109,0.02793,0.0452403,4.23859
206,0.250042,23.5373,0.519675,48.9188,0.0155129,1.46028,0.171003,16.0971,0.000291527,0.0274424,0.0434755,4.0925
207,0.22339,21.1273,0.554784,52.4693,0.015944,1.50792,0.163989,15.5094,0.000288654,0.0272998,0.0416049,3.93483
208,0.197863,18.8007,0.589559,56.019,0.0158141,1.50263,0.156794,14.8984,0.000289709,0.0275277,0.0396797,3.77031
209,0.173676,16.5792,0.623379,59.5082,0.0150955,1.44103,0.149803,14.3004,0.000289956,0.0276794,0.0377569,3.6043
210,0.15104,14.4851,0.655597,62.8736,0.0138449,1.32777,0.143326,13.7453,0.000281931,0.027038,0.0359111,3.44398
211,0.130164,12.5407,0.685564,66.0505,0.0121885,1.1743,0.137592,13.2563,0.000259938,0.0250437,0.0342308,3.29796
212,0.111248,10.7673,0.712656,68.9753,0.0103002,0.996917,0.132771,12.8504,0.000224349,0.0217139,0.0328012,3.17471
213,0.0944721,9.18531,0.736294,71.5883,0.00837683,0.814461,0.128987,12.5411,0.000182249,0.0177196,0.0316877,3.08093
214,0.0799985,7.81338,0.755975,73.8353,0.00661456,0.646037,0.12634,12.3395,0.000143547,0.0140201,0.0309278,3.02069
215,0.0679633,6.66788,0.771287,75.6709,0.00518607,0.508806,0.124914,12.2553,0.000115805,0.0113616,0.0305341,2.9957
216,0.0584738,5.76264,0.781928,77.0596,0.00422081,0.415964,0.124774,12.2965,0.000101654,0.010018,0.0305025,3.00605
217,0.0516062,5.10857,0.787722,77.9777,0.00378906,0.375084,0.125961,12.4691,9.93968e-05,0.00983942,0.0308225,3.05116
218,0.0474038,4.71344,0.788623,78.4142,0.00389252,0.387041,0.128492,12.7762,0.000104847,0.0104251,0.0314835,3.13046
219,0.0458768,4.5818,0.784719,78.3714,0.00446372,0.4458,0.132349,13.218,0.000113197,0.0113052,0.0324784,3.24368
220,0.0470032,4.71498,0.77622,77.8641,0.00537536,0.539212,0.137479,13.7908,0.000120947,0.0121324,0.033801,3.39064
221,0.0507308,5.11121,0.763453,76.9191,0.00645875,0.650729,0.143789,14.487,0.00012722,0.0128177,0.035441,3.57073
222,0.0569798,5.76585,0.746836,75.5732,0.00752831,0.761798,0.151145,15.2945,0.000133302,0.013489,0.0373777,3.7823
223,0.0656465,6.67168,0.726863,73.8714,0.00840843,0.854553,0.159365,16.1964,0.000140788,0.0143083,0.0395761,4.02213
224,0.0766078,7.81932,0.704076,71.8647,0.00895906,0.914447,0.168225,17.1706,0.000150316,0.0153427,0.0419823,4.28512
225,0.0897253,9.1976,0.679044,69.6078,0.00909703,0.932522,0.177449,18.19,0.000161591,0.0165645,0.044523,4.56398
226,0.104851,10.7941,0.652342,67.1567,0.00881088,0.907054,0.186717,19.222,0.000173453,0.0178565,0.0471062,4.84944
227,0.121829,12.5954,0.624522,64.5665,0.0081672,0.844369,0.195672,20.2296,0.000183411,0.018962,0.049626,5.1306
228,0.140506,14.5879,0.596104,61.8897,0.00730743,0.758684,0.203926,21.1723,0.000188151,0.0195346,0.0519684,5.39555
229,0.160728,16.7578,0.567555,59.1742,0.00643482,0.670905,0.211079,22.0075,0.000186001,0.0193928,0.0540167,5.63187
230,0.182349,19.0918,0.539282,56.4625,0.00579291,0.606514,0.21674,22.6925,0.000179499,0.0187934,0.055657,5.82725
231,0.205229,21.5772,0.511626,53.7907,0.00563829,0.592793,0.220544,23.1873,0.000175382,0.0184391,0.0567872,5.97043
232,0.229242,24.2021,0.484858,51.1885,0.00621104,0.655726,0.222181,23.4565,0.00018186,0.0191997,0.0573266,6.05221
233,0.254271,26.9555,0.459182,48.6785,0.00770624,0.816948,0.221413,23.4722,0.000205289,0.021763,0.0572231,6.0663
234,0.280209,29.8277,0.434739,46.2771,0.010249,1.09099,0.2181,23.2163,0.000247814,0.0263793,0.0564555,6.00958
235,0.306963,32.8097,0.411606,43.9944,0.0138754,1.48307,0.212219,22.683,0.000306349,0.032744,0.0550296,5.88182
236,0.334449,35.8934,0.38981,41.8348,0.0185199,1.98758,0.203876,21.8802,0.000373562,0.0400911,0.052972,5.68502
237,0.362589,39.0716,0.369327,39.7977,0.0240132,2.5876,0.193304,20.83,0.000441326,0.047556,0.0503252,5.42291
238,0.391313,42.3374,0.350095,37.8779,0.03009,3.25554,0.180849,19.5667,0.000504773,0.054613,0.0471474,5.10103
239,0.420554,45.6843,0.332019,36.0669,0.0364086,3.95503,0.166935,18.1339,0.000563562,0.0612191,0.0435202,4.72756
240,0.450245,49.1057,0.314975,34.3525,0.0425801,4.64397,0.152023,16.5803,0.000619251,0.0675383,0.0395579,4.31436
241,0.480318,52.5946,0.298818,32.7204,0.0482037,5.27829,0.136581,14.9556,0.000671638,0.0735441,0.0354081,3.87718
242,0.510698,56.1434,0.283386,31.1539,0.0529041,5.81599,0.121056,13.3082,0.000717381,0.078865,0.0312384,3.43418
243,0.541307,59.7437,0.268506,29.6349,0.0563655,6.22102,0.105861,11.6838,0.000751272,0.0829174,0.0272096,3.00311
244,0.572053,63.3857,0.253998,28.1439,0.0583596,6.46647,0.0913729,10.1245,0.000768362,0.0851375,0.0234485,2.59818
245,0.602836,67.0584,0.23968,26.6615,0.0587661,6.53703,0.0779224,8.66794,0.00076582,0.0851884,0.0200302,2.22812
246,0.633541,70.749,0.22538,25.1687,0.0575829,6.43041,0.0657722,7.34493,0.000744066,0.0830915,0.0169791,1.8961
247,0.664041,74.443,0.210946,23.6483,0.0549272,6.15767,0.0550933,6.17629,0.000706336,0.0791846,0.0142864,1.6016
248,0.694192,78.1241,0.19625,22.0859,0.0510244,5.74227,0.0459434,5.17045,0.000656343,0.0738646,0.0119333,1.34297
249,0.723839,81.7742,0.181205,20.4713,0.0461872,5.2179,0.0382647,4.32288,0.000596038,0.0673362,0.00990816,1.11935
250,0.75281,85.3732,0.165768,18.7991,0.040784,4.62515,0.0319042,3.61813,0.000526129,0.0596662,0.00820684,0.930704
251,0.780926,88.8997,0.14995,17.0701,0.0352033,4.00751,0.0266526,3.0341,0.000448998,0.0511134,0.00681944,0.776318
252,0.807994,92.3306,0.133816,15.2914,0.0298169,3.40722,0.0222875,2.54683,0.000370666,0.0423565,0.00571499,0.65306
253,0.833817,95.6419,0.117492,13.4767,0.024947,2.86151,0.0186084,2.13445,0.000299552,0.0343597,0.00483652,0.554768
254,0.858193,98.8088,0.101159,11.647,0.0208415,2.3996,0.0154527,1.77915,0.000243241,0.0280057,0.00411086,0.473307
255,0.880921,101.806,0.0850519,9.82925,0.0176576,2.04065,0.0126962,1.46728,0.000205742,0.0237772,0.00346784,0.40077
256,0.901802,104.608,0.0694505,8.05621,0.0154545,1.79271,0.0102474,1.18869,0.000186253,0.0216052,0.0028594,0.331689
257,0.920647,107.192,0.0546677,6.365,0.014194,1.65262,0.00804277,0.936425,0.000179505,0.0208999,0.00226927,0.264212
258,0.937277,109.532,0.0410353,4.79546,0.0137506,1.60692,0.00604988,0.707,0.000178096,0.0208126,0.00170908,0.199727
259,0.951531,111.608,0.0288868,3.38821,0.0139293,1.6338,0.00427201,0.501075,0.000176251,0.020673,0.00120456,0.141286
260,0.963267,113.399,0.0185399,2.18258,0.014491,1.70592,0.00274873,0.323589,0.000172459,0.0203025,0.000780616,0.0918966
261,0.972367,114.889,0.0102796,1.21457,0.0151836,1.794,0.00154704,0.182789,0.000168683,0.0199305,0.000454062,0.0536491
262,0.978737,116.062,0.00434344,0.515061,0.0157737,1.8705,0.000743474,0.0881638,0.000167197,0.0198268,0.000235003,0.0278675
263,0.982312,116.908,0.000910559,0.108369,0.0160744,1.91307,0.000402618,0.047917,0.000168272,0.0200267,0.000131931,0.0157016
264,0.983055,117.419,9.38025e-05,0.0112041,0.0159667,1.90711,0.000560219,0.0669142,0.000170166,0.0203251,0.000154497,0.0184536
265,0.980955,117.589,0.00193619,0.232096,0.0154101,1.84725,0.00121665,0.145842,0.000170107,0.0203911,0.00031156,0.0373475
266,0.976034,117.418,0.00641121,0.771278,0.014443,1.73751,0.00234152,0.281688,0.000165104,0.0198623,0.000605622,0.0728572
267,0.968335,116.907,0.0134272,1.62107,0.013173,1.59038,0.0038851,0.46905,0.000153003,0.0184721,0.00102672,0.123957
268,0.95793,116.062,0.0228356,2.76674,0.0117596,1.42478,0.00579047,0.701566,0.000133951,0.0162294,0.00154999,0.187795
269,0.944913,114.889,0.0344428,4.18781,0.0103905,1.26336,0.00800216,0.972959,0.000110974,0.013493,0.00214027,0.26023
270,0.929397,113.401,0.0480242,5.85968,0.00925623,1.1294,0.0104707,1.27758,8.88083e-05,0.010836,0.00276342,0.337179
271,0.91151,111.608,0.0633391,7.75543,0.00852465,1.04378,0.0131548,1.61071,7.21587e-05,0.00883533,0.00339906,0.416191
272,0.891397,109.526,0.0801451,9.84747,0.00831978,1.02225,0.0160255,1.96905,6.47053e-05,0.00795037,0.0040484,0.497428
273,0.869209,107.171,0.0982096,12.109,0.00870588,1.07341,0.0190739,2.35177,6.83696e-05,0.00842981,0.00473368,0.583652
274,0.845106,104.561,0.117318,14.5152,0.00967859,1.19748,0.0223243,2.76207,8.20634e-05,0.0101533,0.00549016,0.679269
275,0.819255,101.712,0.137281,17.0437,0.0111632,1.38593,0.0258454,3.20875,0.000101154,0.0125584,0.00635363,0.788811
276,0.791824,98.6437,0.157934,19.6751,0.0130203,1.62204,0.0297536,3.70664,0.000119468,0.0148831,0.00734907,0.915531
277,0.762981,95.3757,0.179138,22.393,0.0150592,1.88246,0.0342011,4.27527,0.000132983,0.0166234,0.0084869,1.0609
278,0.732899,91.9275,0.20078,25.1838,0.0170594,2.13975,0.0393487,4.93551,0.00014199,0.0178098,0.00977032,1.22549
279,0.701748,88.3189,0.222764,28.0361,0.0187977,2.36579,0.0453299,5.70502,0.000150024,0.0188813,0.0112101,1.41086
280,0.669697,84.5699,0.245009,30.94,0.0200793,2.53563,0.0522175,6.59408,0.000160912,0.0203201,0.0128364,1.62099
281,0.636915,80.7009,0.267438,33.886,0.0207661,2.63119,0.0600085,7.60344,0.000176134,0.0223173,0.0146964,1.86212
282,0.603569,76.7323,0.289973,36.8646,0.0207977,2.64402,0.0686299,8.72498,0.000193458,0.0245945,0.0168363,2.14041
283,0.569828,72.6847,0.312527,39.8645,0.0202005,2.57669,0.0779633,9.94465,0.000207452,0.0264616,0.0192733,2.45841
284,0.535858,68.579,0.334999,42.8731,0.019086,2.44262,0.0878713,11.2457,0.00021253,0.0271995,0.0219725,2.81203
285,0.501826,64.4364,0.357277,45.8756,0.0176373,2.2647,0.0982102,12.6106,0.000207338,0.026623,0.0248423,3.18985
286,0.467899,60.2782,0.379234,48.8557,0.0160911,2.07297,0.108823,14.0194,0.000196928,0.0253697,0.0277563,3.57577
287,0.434242,56.1262,0.400741,51.7961,0.014714,1.9018,0.11952,15.4481,0.000190284,0.0245943,0.0305924,3.9541
288,0.401021,52.002,0.421669,54.6795,0.0137777,1.78661,0.130066,16.8662,0.000195158,0.025307,0.0332716,4.31446
289,0.368399,47.9276,0.441896,57.4893,0.0135302,1.76023,0.140188,18.2381,0.000214647,0.0279249,0.0357723,4.65387
290,0.336538,43.9248,0.461313,60.2104,0.014167,1.84908,0.14962,19.5283,0.000247579,0.0323138,0.0381146,4.9747
291,0.305594,40.0151,0.479832,62.8302,0.0158039,2.06939,0.158154,20.709,0.000291204,0.0381308,0.0403239,5.28009
292,0.275723,36.22,0.497384,65.3384,0.0184563,2.4245,0.165695,21.7664,0.000343755,0.0451571,0.0423977,5.56952
293,0.247071,32.5604,0.513925,67.728,0.0220314,2.90342,0.172272,22.7029,0.000405546,0.0534451,0.0442951,5.83747
294,0.219782,29.0567,0.529436,69.9953,0.0263335,3.48147,0.178014,23.5347,0.000477806,0.0631694,0.0459569,6.07584
295,0.193989,25.7285,0.543922,72.1395,0.0310822,4.12239,0.183104,24.2848,0.000559316,0.0741812,0.0473435,6.2791
296,0.169822,22.5947,0.557407,74.1626,0.0359393,4.78171,0.187719,24.9759,0.000643219,0.0855799,0.0484694,6.44883
297,0.147397,19.6731,0.569933,76.0689,0.0405385,5.41067,0.192004,25.6267,0.000717772,0.0958011,0.0494102,6.59478
298,0.126824,16.9805,0.581548,77.8636,0.0445165,5.96032,0.196063,26.2509,0.000771835,0.103341,0.050277,6.7316
299,0.108202,14.5327,0.5923,79.552,0.047544,6.38565,0.19998,26.8594,0.000800998,0.107582,0.0511728,6.87304
300,0.0916197,12.3439,0.602228,81.1384,0.0493559,6.64972,0.203832,27.4623,0.000809246,0.10903,0.0521552,7.02688
301,0.0771544,10.4274,0.611357,82.6248,0.049779,6.72761,0.207681,28.068,0.000805161,0.108817,0.0532231,7.19309
302,0.064873,8.79476,0.619691,84.0108,0.0487532,6.60942,0.211557,28.6806,0.000795828,0.107889,0.0543302,7.36549
303,0.0548309,7.45633,0.627211,85.293,0.0463409,6.3018,0.215424,29.295,0.000782253,0.106377,0.0554116,7.5353
304,0.0470721,6.42093,0.63388,86.4653,0.0427208,5.82739,0.219161,29.895,0.000758519,0.103467,0.0564074,7.69433
305,0.0416291,5.69589,0.639646,87.5194,0.0381669,5.22218,0.222572,30.4533,0.000715467,0.0978935,0.057271,7.83609
306,0.038523,5.287,0.644442,88.445,0.033017,4.53135,0.225409,30.9357,0.000647532,0.0888691,0.0579616,7.95481
307,0.0377635,5.19854,0.648196,89.231,0.0276369,3.80451,0.227413,31.3058,0.000558411,0.0768711,0.0584318,8.04375
308,0.0393494,5.43328,0.650835,89.866,0.0223865,3.09109,0.228344,31.5292,0.000460857,0.0636342,0.0586241,8.0947
309,0.0432687,5.99251,0.652289,90.3387,0.0175908,2.43624,0.228001,31.577,0.000370378,0.0512955,0.0584806,8.09927
310,0.0494993,6.87604,0.652493,90.639,0.0135151,1.87741,0.226237,31.427,0.00029776,0.0413624,0.0579577,8.05101
311,0.0580091,8.08231,0.651396,90.758,0.0103453,1.4414,0.222967,31.0656,0.000245618,0.0342216,0.057037,7.94687
312,0.0687568,9.6084,0.648959,90.6886,0.00817349,1.1422,0.218176,30.4889,0.000209912,0.0293341,0.0557249,7.78725
313,0.0816926,11.4501,0.645155,90.4253,0.00699136,0.979914,0.211932,29.7045,0.000183977,0.0257864,0.0540453,7.57502
314,0.0967585,13.602,0.639966,89.964,0.00669511,0.941173,0.204386,28.7318,0.000162528,0.0228476,0.0520319,7.31445
315,0.113889,16.0574,0.633383,89.3017,0.00710237,1.00137,0.195756,27.5999,0.000143989,0.0203012,0.0497258,7.01093
316,0.133011,18.8087,0.625397,88.4353,0.00797921,1.12831,0.186302,26.3444,0.000129921,0.0183718,0.0471804,6.67163
317,0.154046,21.847,0.615995,87.3612,0.00907194,1.2866,0.176298,25.0029,0.000121882,0.0172855,0.0444672,6.3064
318,0.176905,25.1623,0.605156,86.0749,0.0101382,1.44202,0.166006,23.612,0.000118583,0.0168667,0.0416753,5.92771
319,0.201496,28.7434,0.59285,84.5701,0.0109732,1.56532,0.155665,22.2056,0.000116304,0.0165908,0.0388994,5.54899
320,0.227715,32.5778,0.579036,82.8391,0.0114293,1.63512,0.145485,20.8137,0.000111927,0.0160126,0.0362217,5.18201
321,0.255452,36.6516,0.563665,80.8732,0.0114295,1.63987,0.135651,19.4629,0.000105029,0.0150693,0.0336967,4.83471
322,0.284586,40.9492,0.546685,78.6628,0.0109732,1.57894,0.126311,18.1749,9.7101e-05,0.0139719,0.0313478,4.51065
323,0.314985,45.4534,0.528049,76.1992,0.0101353,1.46256,0.117567,16.9653,8.9527e-05,0.0129191,0.0291748,4.21002
324,0.346507,50.1451,0.507721,73.4753,0.00905467,1.31036,0.109468,15.8418,8.27289e-05,0.0119722,0.0271663,3.93139
325,0.378997,55.0031,0.485693,70.4878,0.00791445,1.14861,0.10201,14.8045,7.66976e-05,0.011131,0.0253096,3.67313
326,0.412285,60.0041,0.461992,67.2385,0.0069145,1.00634,0.0951405,13.8468,7.18979e-05,0.010464,0.0235955,3.43409
327,0.446192,65.1225,0.436692,63.736,0.00624238,0.911087,0.0887869,12.9586,7.00969e-05,0.0102308,0.022017,3.21343
328,0.480522,70.3307,0.409919,59.997,0.00604744,0.885122,0.0828717,12.1294,7.47022e-05,0.0109337,0.0205658,3.01007
329,0.515069,75.5988,0.381857,56.0468,0.00642213,0.942603,0.0773315,11.3503,8.94637e-05,0.013131,0.0192304,2.82252
330,0.549617,80.8953,0.352751,51.9196,0.00739168,1.08794,0.0721264,10.6159,0.000115475,0.0169962,0.0179986,2.64912
331,0.583941,86.1869,0.322895,47.6578,0.00891128,1.31526,0.067244,9.92489,0.000149084,0.0220041,0.0168599,2.48844
332,0.617809,91.439,0.292635,43.3115,0.0108699,1.6088,0.0626973,9.27954,0.00018348,0.027156,0.0158058,2.33935
333,0.650989,96.6166,0.262349,38.9366,0.0131005,1.94431,0.0585187,8.68506,0.00021305,0.0316199,0.0148297,2.20095
334,0.683248,101.684,0.232443,34.5932,0.0153978,2.29157,0.0547475,8.14777,0.000236484,0.0351946,0.0139271,2.07269
335,0.71436,106.607,0.203326,30.3431,0.017543,2.618,0.0514138,7.67267,0.00025615,0.0382262,0.0131005,1.95504
336,0.744108,111.35,0.175398,26.247,0.0193328,2.89301,0.0485225,7.26103,0.000275049,0.0411589,0.012363,1.85003
337,0.772289,115.883,0.149029,22.3619,0.0206093,3.09245,0.046044,6.90894,0.000293992,0.0441138,0.0117351,1.76086
338,0.798716,120.174,0.124541,18.7383,0.0212833,3.20227,0.0439152,6.60744,0.000310465,0.0467122,0.0112345,1.69033
339,0.823225,124.197,0.102196,15.4181,0.0213477,3.22066,0.0420517,6.3442,0.000319601,0.0482172,0.01086,1.63842
340,0.845674,127.929,0.0821881,12.433,0.0208799,3.1586,0.04036,6.10543,0.000317316,0.0480018,0.0105803,1.60053
341,0.86595,131.349,0.0646336,9.80372,0.0200349,3.03892,0.0387444,5.87681,0.000303943,0.0461025,0.0103335,1.56739
342,0.883963,134.441,0.0495757,7.5399,0.0190302,2.89427,0.0371029,5.64293,0.000285098,0.0433602,0.0100428,1.52739
343,0.899654,137.193,0.0369871,5.64034,0.0181264,2.76418,0.035321,5.38627,0.000268294,0.0409134,0.00964286,1.47049
344,0.912991,139.597,0.0267769,4.09422,0.017601,2.69122,0.0332723,5.08738,0.00025821,0.0394806,0.00910074,1.39151
345,0.923966,141.651,0.0188019,2.88247,0.0177186,2.71639,0.0308375,4.72761,0.000255135,0.0391139,0.00842078,1.29096
346,0.932598,143.352,0.0128788,1.97963,0.0186976,2.87406,0.0279369,4.29426,0.000257606,0.0395974,0.00763065,1.17293
347,0.938928,144.706,0.0087985,1.35601,0.0206795,3.18707,0.0245673,3.78626,0.00026616,0.0410201,0.00676062,1.04193
348,0.943013,145.717,0.00634133,0.97988,0.0237058,3.66309,0.0208235,3.21771,0.00028482,0.0440112,0.00583104,0.901028
349,0.944929,146.395,0.00529104,0.819727,0.0277089,4.29286,0.0168952,2.61753,0.000319463,0.0494936,0.00485672,0.752438
350,0.944758,146.751,0.0054473,0.846137,0.0325152,5.05063,0.0130406,2.02562,0.000373961,0.058088,0.00386473,0.600314
351,0.942594,146.795,0.00663533,1.03336,0.0378606,5.89624,0.00955116,1.48745,0.000445869,0.0694376,0.00291288,0.453639
352,0.938532,146.541,0.0087126,1.36038,0.0434128,6.77843,0.00672419,1.04991,0.000524609,0.0819119,0.00209423,0.326991
353,0.932666,146.001,0.0115726,1.8116,0.048796,7.63863,0.00484956,0.75916,0.000594893,0.0931258,0.00152115,0.238124
354,0.925089,145.188,0.0151463,2.37714,0.0536193,8.41528,0.00420459,0.659889,0.000644338,0.101126,0.00129654,0.203485
355,0.915887,144.113,0.019402,3.05286,0.0575076,9.04867,0.00504376,0.793623,0.000669833,0.105397,0.0014896,0.234385
356,0.905139,142.785,0.0243438,3.84022,0.0601359,9.48642,0.00757351,1.19472,0.000677638,0.106897,0.00213056,0.336095
357,0.892911,141.215,0.0300087,4.74593,0.0612638,9.68896,0.0119148,1.88434,0.000677539,0.107154,0.00322395,0.509874
358,0.879262,139.41,0.0364641,5.7815,0.0607633,9.63422,0.0180681,2.86476,0.000675846,0.107158,0.00476653,0.755748
359,0.864236,137.374,0.0438032,6.96271,0.0586353,9.32034,0.0259003,4.11696,0.000671609,0.106755,0.00675334,1.07347
360,0.847868,135.112,0.052141,8.30894,0.0550077,8.76576,0.0351602,5.60297,0.000657471,0.104771,0.00916551,1.46057
361,0.830181,132.626,0.0616104,9.84261,0.0501185,8.00672,0.0455183,7.2718,0.000624453,0.0997599,0.0119469,1.90859
362,0.811192,129.917,0.072358,11.5886,0.0442872,7.09285,0.0566077,9.06605,0.000568311,0.0910184,0.0149867,2.40021
363,0.79091,126.985,0.0845406,13.5735,0.0378814,6.08207,0.0680502,10.9258,0.000493497,0.0792338,0.0181244,2.90998
364,0.769342,123.829,0.0983211,15.8253,0.0312847,5.03544,0.0794606,12.7896,0.000411436,0.0662227,0.0211807,3.40913
365,0.746494,120.45,0.113864,18.3725,0.0248663,4.01228,0.0904403,14.5929,0.000334213,0.0539267,0.0240009,3.87265
366,0.722377,116.847,0.131331,21.2432,0.0189539,3.06585,0.100581,16.2693,0.00026885,0.0434873,0.0264881,4.28453
367,0.697009,113.021,0.150869,24.4636,0.0138091,2.23916,0.109491,17.7541,0.00021625,0.0350653,0.028606,4.63851
368,0.670418,108.976,0.172603,28.0565,0.00960721,1.56165,0.116843,18.9928,0.000174097,0.0282994,0.0303549,4.93417
369,0.642646,104.717,0.196623,32.0391,0.00642527,1.04698,0.12243,19.9496,0.000140215,0.0228477,0.0317361,5.17131
370,0.613756,100.254,0.222969,36.4209,0.00424109,0.69276,0.126191,20.6126,0.000114212,0.0186559,0.0327289,5.34608
371,0.583828,95.597,0.251625,41.2014,0.00294537,0.48228,0.128213,20.9937,9.72322e-05,0.015921,0.0332922,5.45131
372,0.552969,90.7634,0.282498,46.3687,0.00236422,0.388059,0.128688,21.1227,9.01755e-05,0.0148013,0.0333909,5.48073
373,0.521308,85.7732,0.31542,51.8975,0.00228763,0.376395,0.127863,21.0378,9.12968e-05,0.0150215,0.0330304,5.43465
374,0.489001,80.6513,0.350138,57.7485,0.0024987,0.412113,0.125989,20.7794,9.54189e-05,0.0157375,0.0322778,5.32359
375,0.456229,75.4266,0.386312,63.8676,0.00279991,0.462898,0.123307,20.3859,9.63774e-05,0.0159337,0.0312557,5.16739
376,0.423193,70.1323,0.423519,70.1862,0.00303456,0.502892,0.12005,19.8948,9.10081e-05,0.015082,0.0301121,4.99022
377,0.390119,64.8051,0.461255,76.6221,0.00310279,0.515424,0.116461,19.3462,8.08929e-05,0.0134376,0.0289806,4.81415
378,0.357245,59.4853,0.498951,83.0808,0.00297115,0.494729,0.11281,18.7841,7.04146e-05,0.0117248,0.0279523,4.65437
379,0.324826,54.2151,0.535982,89.4583,0.00267456,0.446397,0.109384,18.2568,6.34856e-05,0.0105961,0.0270697,4.51807
380,0.293121,49.0389,0.571698,95.6445,0.00230902,0.386296,0.10647,17.8123,6.17848e-05,0.0103365,0.0263406,4.40676
381,0.262393,44.0014,0.605439,101.528,0.00201514,0.337925,0.104321,17.4939,6.48465e-05,0.0108743,0.025766,4.32076
382,0.2329,39.1472,0.636574,106.999,0.00195442,0.32851,0.103136,17.3357,7.09965e-05,0.0119335,0.025364,4.26332
383,0.204891,34.5197,0.66452,111.957,0.00228217,0.384496,0.103046,17.361,7.88202e-05,0.0132795,0.0251821,4.24264
384,0.178597,30.1598,0.68877,116.313,0.00312181,0.527183,0.104132,17.5849,8.88414e-05,0.0150027,0.0252906,4.27084
385,0.15423,26.1055,0.708913,119.993,0.00454427,0.769176,0.106446,18.0173,0.000103928,0.0175912,0.0257628,4.36068
386,0.131977,22.3905,0.724652,122.94,0.00655455,1.11201,0.110036,18.6681,0.000127448,0.0216222,0.0266532,4.52184
387,0.111994,19.0441,0.735812,125.122,0.00908642,1.54511,0.114964,19.5491,0.000160729,0.0273313,0.0279835,4.75847
388,0.0944073,16.0905,0.742346,126.523,0.0120053,2.04615,0.121299,20.6739,0.000202308,0.0344807,0.0297399,5.06877
389,0.0793108,13.5484,0.744336,127.153,0.0151191,2.58276,0.129101,22.0539,0.000249045,0.0425436,0.0318844,5.44672
390,0.0667647,11.4313,0.741988,127.041,0.0181967,3.1156,0.138381,23.6932,0.000297059,0.0508617,0.0343729,5.88525
