t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
168,0.716111,55.2631,0.121178,9.35142,0.122799,9.47652,0.00080773,0.0623335,0.0312733,2.4134,5.09124e-06,0.000392897,0.00782652,0.603981
169,0.713431,55.3771,0.130025,10.0927,0.118594,9.20533,0.00116236,0.0902234,0.0294309,2.28445,7.15636e-06,0.000555482,0.00735013,0.570523
170,0.710862,55.4972,0.136952,10.6919,0.115905,9.04873,0.00159606,0.124605,0.0277617,2.16737,9.98911e-06,0.000779853,0.00691434,0.539804
171,0.70848,55.6296,0.141776,11.1322,0.1147,9.00621,0.00205549,0.161396,0.0264147,2.07407,1.32661e-05,0.00104165,0.00656088,0.515158
172,0.706344,55.7792,0.144387,11.4021,0.114902,9.07365,0.00246698,0.194815,0.025553,2.01789,1.66227e-05,0.00131268,0.0063305,0.499912
173,0.704491,55.9491,0.144743,11.4952,0.11641,9.24506,0.00275502,0.218798,0.0253205,2.0109,1.92568e-05,0.00152933,0.00626057,0.497201
174,0.702938,56.1413,0.142861,11.4098,0.119125,9.51416,0.00286319,0.228674,0.0258122,2.06153,2.02948e-05,0.00162088,0.00637966,0.509522
175,0.701683,56.3559,0.138813,11.1488,0.122958,9.87543,0.00277077,0.222535,0.0270577,2.17315,1.96474e-05,0.00157798,0.00669742,0.537906
176,0.700701,56.5913,0.132726,10.7195,0.127839,10.3247,0.00250016,0.201923,0.0290147,2.34334,1.78866e-05,0.00144459,0.00720079,0.581563
177,0.699951,56.8445,0.124777,10.1334,0.133715,10.8592,0.002112,0.17152,0.0315712,2.56396,1.5537e-05,0.0012618,0.00785923,0.638265
178,0.69937,57.1107,0.115193,9.40665,0.140542,11.4767,0.00168778,0.137825,0.0345639,2.8225,1.31185e-05,0.00107126,0.00863064,0.70478
179,0.698878,57.3837,0.104255,8.56017,0.148274,12.1745,0.00130645,0.107271,0.037809,3.10443,1.1404e-05,0.000936358,0.00946594,0.777232
180,0.698382,57.6556,0.092296,7.61959,0.156839,12.948,0.00102391,0.0845298,0.0411308,3.39559,1.09368e-05,0.0009029,0.010317,0.851727
181,0.697773,57.9176,0.0796998,6.61537,0.166128,13.7892,0.000861412,0.0715003,0.0443819,3.68386,1.16533e-05,0.000967269,0.011145,0.925078
182,0.696931,58.1596,0.066895,5.58246,0.175975,14.6853,0.00080526,0.0671998,0.0474569,3.96033,1.32606e-05,0.00110662,0.0119242,0.995087
183,0.695731,58.3706,0.0543468,4.5596,0.186153,15.6179,0.000817239,0.068565,0.0502965,4.21979,1.53829e-05,0.0012906,0.01264,1.06047
184,0.694044,58.5394,0.0425429,3.5883,0.196377,16.5635,0.000851424,0.0718137,0.0528797,4.46016,1.73055e-05,0.00145964,0.0132874,1.12073
185,0.691744,58.6546,0.031976,2.71132,0.206312,17.4936,0.000870026,0.0737715,0.0552112,4.68148,1.8331e-05,0.00155432,0.0138685,1.17594
186,0.68871,58.7049,0.0231231,1.97099,0.2156,18.3776,0.000852951,0.0727047,0.0573067,4.88477,1.84426e-05,0.00157203,0.0143885,1.22646
187,0.684832,58.6801,0.0164239,1.40729,0.223892,19.1843,0.000799656,0.0685189,0.0591814,5.07099,1.80444e-05,0.00154614,0.0148537,1.27275
188,0.680015,58.571,0.0122602,1.056,0.230872,19.8854,0.000724454,0.0623986,0.060843,5.24052,1.72896e-05,0.00148919,0.015268,1.31506
189,0.674185,58.3696,0.0109383,0.947017,0.236292,20.4577,0.000648439,0.0561405,0.0622885,5.39281,1.62229e-05,0.00140454,0.0156307,1.35328
190,0.66729,58.0702,0.0126755,1.10307,0.239988,20.8847,0.000592942,0.0516002,0.0635018,5.52618,1.53015e-05,0.0013316,0.0159364,1.38685
191,0.659299,57.6687,0.0175929,1.53884,0.241887,21.1578,0.000578124,0.0505683,0.06445,5.63743,1.52154e-05,0.00133089,0.0161782,1.4151
192,0.65021,57.1634,0.025714,2.26066,0.242,21.2755,0.00062625,0.055057,0.0650862,5.72208,1.63286e-05,0.00143554,0.0163471,1.43716
193,0.640044,56.5548,0.0369687,3.26658,0.240414,21.2432,0.000766078,0.0676913,0.0653588,5.77515,1.86894e-05,0.00165141,0.0164298,1.45175
194,0.628847,55.8453,0.0512013,4.54698,0.237266,21.0706,0.00103409,0.0918331,0.0652202,5.79194,2.25682e-05,0.00200419,0.0164093,1.45724
195,0.616687,55.0399,0.0681817,6.08528,0.232725,20.771,0.00146971,0.131173,0.0646337,5.76863,2.86514e-05,0.00255717,0.0162739,1.45246
196,0.603653,54.1452,0.0876168,7.85886,0.22698,20.3592,0.00210447,0.188762,0.0635855,5.70336,3.74383e-05,0.00335806,0.0160228,1.43718
197,0.589851,53.1695,0.109162,9.83993,0.220224,19.8511,0.00294763,0.2657,0.0621025,5.59795,4.86331e-05,0.00438381,0.0156643,1.41199
198,0.575403,52.1228,0.132432,11.9963,0.212654,19.2633,0.00397325,0.359916,0.0602631,5.45893,6.14589e-05,0.00556725,0.0152134,1.3781
199,0.560442,51.0165,0.157004,14.292,0.204479,18.6136,0.00511488,0.465603,0.0581888,5.29688,7.52919e-05,0.00685376,0.0146963,1.33779
200,0.545111,49.8631,0.18243,16.6875,0.195919,17.9214,0.00627263,0.573778,0.0560234,5.12464,8.93578e-05,0.00817385,0.014154,1.29471
201,0.529561,48.6757,0.208236,19.1405,0.18722,17.2088,0.00733185,0.673923,0.053916,4.95581,0.000102149,0.00938928,0.0136319,1.25301
202,0.513949,47.4687,0.233927,21.6057,0.178655,16.5007,0.00818756,0.75621,0.0520056,4.80328,0.000112025,0.0103467,0.0131634,1.21578
203,0.498433,46.2567,0.258993,24.0357,0.170526,15.8256,0.00876752,0.813663,0.050395,4.67687,0.000118293,0.0109781,0.0127664,1.18478
204,0.483173,45.0547,0.282915,26.3811,0.163166,15.2148,0.00904783,0.843688,0.0491253,4.58081,0.000121119,0.0112941,0.012452,1.16111
205,0.468328,43.8779,0.305173,28.5918,0.156923,14.7022,0.00905599,0.848461,0.0481765,4.51368,0.00012085,0.0113225,0.0122232,1.1452
206,0.454054,42.7417,0.32526,30.6179,0.152148,14.3222,0.00885964,0.833988,0.0474948,4.47085,0.000118094,0.0111166,0.0120655,1.13576
207,0.440499,41.6607,0.3427,32.4113,0.149172,14.1081,0.00854586,0.808234,0.0470177,4.44675,0.000113934,0.0107755,0.0119507,1.13025
208,0.427806,40.6495,0.35706,33.9273,0.148283,14.0896,0.00819881,0.779039,0.046685,4.43594,0.000109439,0.0103987,0.0118589,1.12682
209,0.416102,39.7214,0.367968,35.1265,0.149695,14.29,0.00788217,0.752438,0.0464584,4.43496,0.000105293,0.0100514,0.0117892,1.1254
210,0.405502,38.8888,0.375136,35.9766,0.153529,14.7238,0.00763077,0.731813,0.0463503,4.44513,0.000102036,0.00978557,0.0117497,1.12683
211,0.396106,38.1628,0.378369,36.4538,0.159785,15.3944,0.00745287,0.718045,0.0464347,4.47374,9.99563e-05,0.00963026,0.0117523,1.13227
212,0.387992,37.5523,0.377576,36.5442,0.168344,16.2934,0.00733956,0.710369,0.0468278,4.53229,9.87234e-05,0.00955507,0.0118222,1.14423
213,0.381217,37.0648,0.372778,36.2443,0.178967,17.4006,0.00727518,0.707349,0.0476641,4.63427,9.78363e-05,0.0095124,0.0120019,1.16691
214,0.375815,36.7055,0.364103,35.5615,0.191319,18.6859,0.00724422,0.707536,0.0490855,4.79413,9.73626e-05,0.00950931,0.0123366,1.2049
215,0.371798,36.4771,0.351784,34.5135,0.204997,20.1123,0.00723335,0.709664,0.0512304,5.02621,9.75602e-05,0.00957163,0.0128598,1.26168
216,0.369155,36.3805,0.336145,33.1274,0.219572,21.639,0.00722876,0.7124,0.0542066,5.34211,9.80517e-05,0.00966307,0.0135945,1.33975
217,0.367851,36.4141,0.317589,31.4386,0.234628,23.2262,0.0072111,0.713837,0.0580652,5.74796,9.81206e-05,0.0097131,0.0145569,1.44101
218,0.367832,36.5742,0.296581,29.4896,0.249798,24.8378,0.00715289,0.711224,0.0627893,6.24325,9.76098e-05,0.00970551,0.0157497,1.56602
219,0.369026,36.8553,0.273628,27.3277,0.264784,26.4445,0.00702248,0.701349,0.0682918,6.82044,9.67678e-05,0.00966439,0.017151,1.7129
220,0.371345,37.2504,0.249267,25.0045,0.279372,28.0244,0.00679417,0.681536,0.0744104,7.46425,9.5345e-05,0.00956424,0.0187149,1.87733
221,0.374692,37.7509,0.224051,22.5735,0.293422,29.5627,0.00645934,0.650789,0.0809045,8.15126,9.26568e-05,0.00933532,0.0203784,2.05315
222,0.378962,38.3475,0.198531,20.0896,0.306851,31.0506,0.00603375,0.610562,0.0874704,8.85123,8.86993e-05,0.00897559,0.0220642,2.2327
223,0.384044,39.0306,0.17325,17.6074,0.31961,32.4821,0.00555778,0.56484,0.0937698,9.52986,8.44893e-05,0.00858669,0.0236841,2.40702
224,0.389833,39.7901,0.14873,15.1808,0.331656,33.8519,0.00508833,0.519363,0.099464,10.1522,8.09277e-05,0.00826025,0.0251478,2.56682
225,0.396225,40.6164,0.125468,12.8615,0.342921,35.1523,0.0046829,0.480037,0.10425,10.6865,7.79881e-05,0.00799444,0.0263749,2.70365
226,0.403127,41.5007,0.103919,10.6982,0.353297,36.3709,0.00438056,0.450966,0.107897,11.1077,7.54853e-05,0.00777099,0.0273032,2.81079
227,0.410456,42.4351,0.0844975,8.73581,0.36262,37.4896,0.00418768,0.432946,0.110269,11.4003,7.38383e-05,0.00763381,0.0278961,2.88405
228,0.418142,43.413,0.0675595,7.01428,0.370668,38.4841,0.00407529,0.423112,0.111335,11.5592,7.32005e-05,0.00759994,0.0281475,2.92237
229,0.426132,44.4292,0.0533992,5.56749,0.377166,39.3239,0.00398843,0.41584,0.111162,11.59,7.25061e-05,0.00755961,0.0280795,2.92762
230,0.434389,45.4803,0.0422384,4.42233,0.381806,39.9749,0.00386351,0.404507,0.109901,11.5066,7.03447e-05,0.00736504,0.0277314,2.90346
231,0.442892,46.5643,0.0342193,3.59771,0.384268,40.4007,0.0036484,0.383582,0.107753,11.3289,6.63251e-05,0.00697322,0.0271523,2.85471
232,0.451637,47.6812,0.0293991,3.10378,0.384251,40.567,0.00331955,0.350458,0.104932,11.0781,6.08016e-05,0.00641908,0.026401,2.78727
233,0.460632,48.8322,0.0277461,2.9414,0.381508,40.4441,0.00288956,0.306326,0.101634,10.7743,5.39164e-05,0.00571575,0.0255371,2.70722
234,0.4699,50.02,0.0291401,3.10191,0.375877,40.0114,0.00240197,0.255685,0.0980297,10.4351,4.58165e-05,0.00487708,0.0246061,2.61927
235,0.479472,51.2482,0.0333754,3.56732,0.367306,39.2595,0.00191627,0.20482,0.0942569,10.0746,3.73192e-05,0.00398886,0.0236358,2.52631
236,0.489388,52.5217,0.0401674,4.31081,0.355875,38.1929,0.00149017,0.159927,0.0904028,9.70213,2.95512e-05,0.00317147,0.0226472,2.43053
237,0.499693,53.8456,0.049163,5.29767,0.34179,36.8304,0.00116516,0.125554,0.0865062,9.32168,2.31671e-05,0.00249643,0.0216589,2.3339
238,0.510435,55.2256,0.0599528,6.48649,0.325383,35.2043,0.000959346,0.103795,0.0825754,8.9341,1.83397e-05,0.00198423,0.0206761,2.23701
239,0.521659,56.6673,0.0720864,7.83066,0.307083,33.3581,0.000869471,0.0944497,0.0785996,8.53819,1.51188e-05,0.00164234,0.0196872,2.1386
240,0.533411,58.1761,0.085087,9.27996,0.287388,31.3438,0.000879772,0.0959518,0.0745445,8.13015,1.34432e-05,0.00146617,0.0186766,2.03696
241,0.54573,59.7573,0.0984677,10.7822,0.266829,29.2177,0.000972297,0.106466,0.0703528,7.7036,1.3081e-05,0.00143236,0.0176347,1.93099
242,0.558651,61.415,0.111745,12.2847,0.24594,27.0373,0.00113344,0.124604,0.0659659,7.25194,1.38389e-05,0.00152137,0.0165509,1.81952
243,0.572197,63.1531,0.124454,13.736,0.225222,24.8576,0.00135449,0.149494,0.0613479,6.77093,1.56247e-05,0.00172449,0.0154083,1.7006
244,0.586386,64.9738,0.136158,15.0869,0.205125,22.7287,0.0016267,0.180244,0.0564907,6.25939,1.82105e-05,0.0020178,0.014195,1.57286
245,0.60122,66.8786,0.146461,16.292,0.186031,20.6937,0.00193372,0.215104,0.0514159,5.71941,2.11502e-05,0.0023527,0.0129182,1.43699
246,0.61669,68.8671,0.155013,17.3107,0.168241,18.7879,0.00224619,0.250837,0.046185,5.15758,2.40318e-05,0.00268369,0.0116006,1.29547
247,0.632772,70.9375,0.161525,18.1079,0.151976,17.0374,0.00252299,0.282843,0.0409092,4.58617,2.65466e-05,0.00297604,0.0102692,1.15124
248,0.649424,73.086,0.165768,18.6554,0.137369,15.4594,0.00272033,0.306144,0.0357358,4.02169,2.82059e-05,0.00317428,0.00895485,1.00778
249,0.666589,75.3065,0.167585,18.9326,0.124474,14.0622,0.00280452,0.316835,0.0308202,3.48184,2.83686e-05,0.00320489,0.00769891,0.869768
250,0.684187,77.5908,0.166895,18.9269,0.113272,12.8457,0.00276343,0.313389,0.0263094,2.98365,2.68413e-05,0.00304397,0.00654703,0.742472
251,0.702117,79.9282,0.163692,18.6345,0.103683,11.8031,0.00261201,0.297348,0.0223364,2.54275,2.41624e-05,0.00275062,0.00553558,0.630164
252,0.72026,82.3051,0.158053,18.0609,0.0955789,10.9219,0.00238943,0.273044,0.01901,2.1723,2.10223e-05,0.00240225,0.00468804,0.535709
253,0.738472,84.7055,0.15013,17.2205,0.0888089,10.1867,0.0021471,0.24628,0.0164025,1.88143,1.77888e-05,0.00204044,0.00402186,0.461323
254,0.756592,87.1109,0.140149,16.1362,0.0832143,9.58095,0.00193102,0.222329,0.0145482,1.67501,1.48276e-05,0.00170719,0.00355043,0.408782
255,0.774438,89.5001,0.128406,14.8396,0.0786477,9.08913,0.00176618,0.204113,0.0134515,1.55456,1.27202e-05,0.00147005,0.00327739,0.378761
256,0.791815,91.85,0.115252,13.3692,0.0749858,8.6983,0.00164964,0.191357,0.0130908,1.51852,1.16936e-05,0.00135645,0.00319465,0.370577
257,0.808513,94.1357,0.101089,11.7698,0.0721355,8.39879,0.00155433,0.180972,0.0134109,1.56144,1.12682e-05,0.00131197,0.00328652,0.382651
258,0.824314,96.3308,0.0863515,10.0912,0.0700333,8.18422,0.00144154,0.168461,0.0143179,1.67321,1.07852e-05,0.00126038,0.00353098,0.412636
259,0.838998,98.4083,0.0714992,8.38633,0.0686381,8.05074,0.00127793,0.149892,0.0156807,1.83923,9.92188e-06,0.00116376,0.00389581,0.45695
260,0.852346,100.341,0.0570009,6.71033,0.0679201,7.99577,0.00105107,0.123735,0.0173362,2.04088,8.57547e-06,0.00100953,0.00433705,0.510571
261,0.864144,102.102,0.0433227,5.11873,0.0678485,8.01654,0.00077672,0.0917722,0.0190977,2.25647,6.77396e-06,0.000800368,0.00480367,0.567571
262,0.87419,103.665,0.0309159,3.66612,0.0683797,8.10872,0.00049482,0.0586776,0.0207702,2.463,4.86383e-06,0.000576771,0.00524462,0.621926
263,0.882297,105.005,0.0202064,2.40484,0.0694479,8.26524,0.00025624,0.030496,0.0221746,2.63908,3.40247e-06,0.00040494,0.005614,0.668142
264,0.8883,106.101,0.011584,1.38363,0.0709583,8.47548,0.000105869,0.0126454,0.0231737,2.76794,2.7857e-06,0.000332733,0.00587527,0.701761
265,0.892055,106.933,0.00539309,0.646483,0.0727844,8.72484,6.82609e-05,0.0081826,0.0236897,2.83975,3.17693e-06,0.000380826,0.00600639,0.72
266,0.893446,107.483,0.00192438,0.231506,0.0747699,8.99493,0.000141062,0.01697,0.02371,2.85235,4.63999e-06,0.000558197,0.00600429,0.722325
267,0.892385,107.738,0.00140638,0.169793,0.0767348,9.26422,0.000298551,0.0360442,0.0232835,2.81102,7.0192e-06,0.00084743,0.00588473,0.710465
268,0.888816,107.688,0.00399782,0.484371,0.0784867,9.50936,0.000503206,0.0609678,0.02251,2.72728,9.82433e-06,0.0011903,0.00567624,0.687726
269,0.882715,107.327,0.00978046,1.18918,0.0798371,9.70717,0.000719946,0.0875362,0.021522,2.6168,1.25255e-05,0.00152294,0.00541293,0.658143
270,0.87409,106.652,0.0187529,2.28814,0.080623,9.83723,0.00092729,0.113143,0.0204613,2.49659,1.49809e-05,0.0018279,0.00513087,0.626043
271,0.862981,105.666,0.030826,3.77443,0.0807305,9.88489,0.00112173,0.137348,0.0194572,2.38239,1.73881e-05,0.00212905,0.00486586,0.59579
272,0.849464,104.374,0.0458206,5.62999,0.0801172,9.84404,0.00131467,0.161535,0.0186156,2.28731,1.98743e-05,0.00244196,0.00464845,0.571157
273,0.833642,102.786,0.0634683,7.8255,0.0788289,9.71942,0.00152409,0.187917,0.0180164,2.22138,2.23975e-05,0.00276156,0.00449833,0.554633
274,0.81565,100.916,0.0834171,10.3208,0.0770078,9.52777,0.00176534,0.218417,0.0177105,2.19122,2.51091e-05,0.00310661,0.00442464,0.547437
275,0.79565,98.781,0.10524,13.0657,0.0748887,9.29753,0.00204624,0.254043,0.0177158,2.19944,2.8411e-05,0.00352727,0.0044315,0.550177
276,0.773828,96.4019,0.128448,16.0018,0.0727823,9.06706,0.00236886,0.295107,0.0180205,2.24495,3.24428e-05,0.00404166,0.00451958,0.563039
277,0.750393,93.8022,0.152509,19.0643,0.0710486,8.88137,0.00273599,0.34201,0.0185945,2.32438,3.69407e-05,0.00461773,0.00468152,0.585209
278,0.72557,91.0081,0.176865,22.1842,0.0700636,8.78807,0.00315768,0.396068,0.0194003,2.43338,4.18862e-05,0.00525378,0.00490151,0.614795
279,0.699596,88.048,0.200954,25.2912,0.0701861,8.83332,0.00365401,0.459878,0.0203974,2.56713,4.78197e-05,0.00601837,0.00516477,0.650015
280,0.672719,84.9516,0.224227,28.3157,0.0717301,9.05814,0.00425134,0.536863,0.0215512,2.7215,5.52256e-05,0.00697393,0.005466,0.690252
281,0.64519,81.7495,0.24617,31.1912,0.0749437,9.49582,0.00497098,0.629853,0.0228547,2.89583,6.41209e-05,0.0081245,0.00580651,0.73572
282,0.617263,78.4731,0.26631,33.8563,0.080001,10.1706,0.00581356,0.739083,0.0243476,3.09533,7.43616e-05,0.00945366,0.00619064,0.787021
283,0.589184,75.1536,0.284235,36.2557,0.0870038,11.0978,0.00674601,0.86049,0.0261125,3.33079,8.5696e-05,0.010931,0.00663341,0.846128
284,0.561194,71.8215,0.299591,38.3416,0.0959919,12.285,0.00769767,0.985146,0.0282603,3.61674,9.73481e-05,0.0124586,0.00716756,0.917302
285,0.533524,68.5065,0.31209,40.0735,0.106959,13.7339,0.00856817,1.10019,0.0309175,3.96992,0.000108107,0.0138814,0.00783356,1.00586
286,0.506391,65.2371,0.321505,41.4187,0.119867,15.4421,0.00924629,1.19118,0.0342106,4.40727,0.000116782,0.0150448,0.0086628,1.11601
287,0.479996,62.0399,0.327676,42.3524,0.134663,17.4053,0.00963532,1.24537,0.038234,4.94178,0.000122239,0.0157995,0.00967342,1.2503
288,0.454522,58.9398,0.330498,42.857,0.15129,19.6184,0.00967682,1.25483,0.0430151,5.57795,0.000123504,0.0160152,0.0108739,1.41006
289,0.430136,55.9593,0.32993,42.9229,0.169689,22.076,0.00936498,1.21835,0.048503,6.31009,0.000120465,0.0156721,0.0122577,1.59468
290,0.406981,53.119,0.325988,42.5478,0.189795,24.772,0.00874788,1.14177,0.0545797,7.12372,0.000114051,0.0148859,0.0137943,1.80043
291,0.385184,50.4367,0.318752,41.738,0.211532,27.6984,0.00791612,1.03655,0.0610768,7.99751,0.000105365,0.0137967,0.0154338,2.02094
292,0.364849,47.928,0.308369,40.5086,0.234789,30.8428,0.00698191,0.917171,0.0677942,8.90571,9.5218e-05,0.0125082,0.0171219,2.2492
293,0.346059,45.6057,0.295056,38.8842,0.259405,34.1859,0.00605543,0.798019,0.0745297,9.82196,8.47257e-05,0.0111656,0.0188097,2.47885
294,0.32888,43.4803,0.279102,36.8994,0.285146,37.6984,0.00522632,0.690957,0.0811137,10.7238,7.54628e-05,0.00997672,0.020456,2.70443
295,0.313354,41.5597,0.260874,34.5994,0.311687,41.3385,0.00455495,0.604116,0.0874313,11.5959,6.85017e-05,0.00908527,0.0220299,2.9218
296,0.299509,39.8495,0.24081,32.0396,0.3386,45.0505,0.00407259,0.541856,0.0934277,12.4305,6.38651e-05,0.00849721,0.0235175,3.12898
297,0.287353,38.353,0.219411,29.2847,0.365364,48.7651,0.0037867,0.50541,0.0991034,13.2273,6.12917e-05,0.0081806,0.0249216,3.32629
298,0.276881,37.0717,0.197231,26.4073,0.391379,52.4019,0.00368767,0.493743,0.104503,13.992,6.10427e-05,0.00817303,0.0262575,3.51562
299,0.268074,36.0052,0.174858,23.4852,0.416005,55.8738,0.00375398,0.504198,0.109699,14.7338,6.34207e-05,0.00851806,0.0275464,3.69977
300,0.260906,35.1519,0.15289,20.599,0.438602,59.0929,0.00395358,0.532666,0.114769,15.4629,6.78339e-05,0.00913927,0.0288111,3.88172
301,0.25534,34.5091,0.131915,17.8283,0.458587,61.9779,0.00424204,0.57331,0.119775,16.1876,7.30442e-05,0.0098719,0.0300683,4.06372
302,0.251337,34.0734,0.11248,15.2488,0.475478,64.46,0.00456123,0.618362,0.124742,16.9111,7.83175e-05,0.0106174,0.0313235,4.24649
303,0.248856,33.8413,0.0950759,12.9292,0.488935,66.4892,0.00484367,0.65868,0.129637,17.629,8.34875e-05,0.0113533,0.0325692,4.42902
304,0.247856,33.8092,0.0801143,10.9281,0.498779,68.0367,0.00502412,0.685322,0.134355,18.3269,8.7781e-05,0.0119739,0.0337827,4.60818
305,0.248302,33.9738,0.0679178,9.29284,0.504994,69.0956,0.00505478,0.691619,0.138723,18.9807,8.97315e-05,0.0122775,0.034919,4.77778
306,0.250161,34.3328,0.0587125,8.05786,0.507705,69.6789,0.00491883,0.675073,0.142504,19.5576,8.8743e-05,0.0121793,0.0359095,4.92832
307,0.253409,34.8845,0.0526276,7.24475,0.507152,69.8147,0.00463839,0.638522,0.145412,20.0175,8.56908e-05,0.0117962,0.036675,5.04869
308,0.25803,35.6282,0.0497005,6.86254,0.503635,69.5409,0.0042733,0.590049,0.14714,20.3167,8.15589e-05,0.0112615,0.0371401,5.12823
309,0.264012,36.5644,0.0498839,6.90867,0.497478,68.8983,0.00390761,0.541185,0.147406,20.415,7.66805e-05,0.0106199,0.0372352,5.15689
310,0.271357,37.6947,0.0530563,7.37015,0.488978,67.9248,0.00362627,0.503732,0.146013,20.2829,7.1663e-05,0.00995484,0.0368987,5.12567
311,0.280069,39.0216,0.0590317,8.22479,0.478374,66.6511,0.00349087,0.486378,0.142869,19.9057,6.77272e-05,0.00943633,0.0360976,5.02942
312,0.290162,40.5486,0.0675679,9.44226,0.465833,65.0977,0.00352269,0.492278,0.138003,19.2851,6.55731e-05,0.00916349,0.0348458,4.86952
313,0.301654,42.28,0.078374,10.9849,0.451439,63.2739,0.00369734,0.518221,0.131574,18.4415,6.48395e-05,0.00908794,0.0331964,4.65283
314,0.314566,44.2205,0.0911141,12.8085,0.435208,61.1799,0.00395253,0.555631,0.123874,17.4137,6.48145e-05,0.00911138,0.0312213,4.38898
315,0.328919,46.3748,0.105411,14.862,0.417112,58.8093,0.00420725,0.593187,0.115277,16.2531,6.48664e-05,0.00914562,0.0290088,4.09
316,0.344734,48.7477,0.120848,17.0886,0.397116,56.1549,0.00438558,0.62015,0.106184,15.0152,6.42953e-05,0.00909178,0.0266677,3.77098
317,0.362027,51.3431,0.136972,19.4255,0.375217,53.2138,0.00443645,0.629183,0.0969746,13.7531,6.25749e-05,0.00887446,0.0243107,3.44778
318,0.380804,54.164,0.153299,21.8047,0.351482,49.9934,0.00434411,0.617888,0.0879841,12.5145,5.9686e-05,0.00848948,0.0220261,3.1329
319,0.401062,57.2115,0.169325,24.1542,0.326082,46.5155,0.00412759,0.588801,0.0794771,11.3374,5.58641e-05,0.00796901,0.0198703,2.83449
320,0.422783,60.485,0.184532,26.3998,0.299306,42.8199,0.00383033,0.547982,0.0716152,10.2455,5.13579e-05,0.00734746,0.0178817,2.55823
321,0.44593,63.9808,0.198411,28.4675,0.271568,38.9639,0.00350485,0.502866,0.0644548,9.2478,4.66307e-05,0.00669045,0.0160844,2.30775
322,0.470446,67.6927,0.210479,30.286,0.243382,35.0204,0.00319929,0.460347,0.0579754,8.34211,4.23491e-05,0.00609364,0.0144758,2.08293
323,0.49625,71.6105,0.220301,31.7902,0.215328,31.0726,0.00295028,0.425736,0.0521051,7.51894,3.89309e-05,0.00561786,0.0130258,1.87966
324,0.523238,75.7209,0.227512,32.9245,0.188006,27.2075,0.00278217,0.402624,0.0467297,6.76253,3.63793e-05,0.00526466,0.011696,1.6926
325,0.55128,80.0062,0.231831,33.6452,0.161982,23.5082,0.00270973,0.393259,0.0417079,6.05299,3.46367e-05,0.00502676,0.0104547,1.51728
326,0.580219,84.4452,0.233084,33.9231,0.137742,20.047,0.0027414,0.398983,0.0369061,5.37133,3.39157e-05,0.00493609,0.0092727,1.34955
327,0.609879,89.0129,0.231205,33.7447,0.115653,16.8798,0.00287971,0.420299,0.0322305,4.7041,3.45009e-05,0.00503547,0.00811884,1.18496
328,0.640057,93.6807,0.226237,33.1127,0.0959446,14.0428,0.00311772,0.45632,0.0276357,4.04485,3.62608e-05,0.00530724,0.0069723,1.02049
329,0.670533,98.4169,0.218331,32.0453,0.0787056,11.5519,0.00343222,0.503761,0.0231238,3.39397,3.86203e-05,0.00566846,0.00583598,0.856572
330,0.701073,103.187,0.20773,30.5747,0.0638979,9.40481,0.00377805,0.556071,0.018749,2.75957,4.11436e-05,0.00605571,0.00473169,0.696433
331,0.731428,107.955,0.194753,28.7447,0.0513813,7.58364,0.00408913,0.603537,0.0146182,2.15758,4.36367e-05,0.00644057,0.00368688,0.544166
332,0.761342,112.683,0.179781,26.6085,0.0409449,6.06007,0.00428899,0.634793,0.0108666,1.60831,4.54086e-05,0.00672072,0.00273191,0.404337
