E,T,R0,R,E/V0,N_R0
1784.65,5.29581,8.02621,8.02621,17.8465,0.6024769517
1784.77,10.6562,5.08919,5.08919,17.8477,0.3232177799
1784.89,2.5553,1.20451,1.20451,17.8489,0.3203645929
1785.01,9.29491,0.874891,0.874891,17.8501,0.0860283303
1785.13,13.5389,5.76047,5.76047,17.8513,0.2984796913
1785.25,6.22742,21.4286,21.4286,17.8525,0.7748258788
1785.38,1.166,14.1267,14.1267,17.8538,0.9237544711
1785.5,14.1726,21.6909,21.6909,17.855,0.6048182693
1785.62,3.0637,0.506203,0.506203,17.8562,0.1417974102
1785.74,0.103483,2.7736,2.7736,17.8574,0.9640319727
1785.86,2.35599,2.16674,2.16674,17.8586,0.4790779021
1785.98,0.444439,5.0959,5.0959,17.8598,0.9197812625
1786.1,11.2781,6.91497,6.91497,17.861,0.3800881325
1786.23,6.91508,3.16669,3.16669,17.8623,0.3141005994
1786.35,1.74291,3.60332,3.60332,17.8635,0.6739927014
1786.47,5.59675,5.15237,5.15237,17.8647,0.4793294707
1786.59,2.0534,1.48488,1.48488,17.8659,0.4196615305
1786.71,14.3822,3.32895,3.32895,17.8671,0.1879578683
1786.83,2.06412,10.0785,10.0785,17.8683,0.8300103273
1786.95,1.61096,12.4703,12.4703,17.8695,0.8855954652
1787.08,13.323,2.02986,2.02986,17.8708,0.1322138025
1787.2,8.88231,2.33431,2.33431,17.872,0.2081117128
1787.32,3.82267,12.1272,12.1272,17.8732,0.7603322159
1787.44,8.6092,4.23996,4.23996,17.8744,0.3299795473
1787.56,1.34835,1.48212,1.48212,17.8756,0.5236303511
1787.68,9.92746,1.53933,1.53933,17.8768,0.1342424515
1787.8,7.26409,6.52329,6.52329,17.878,0.4731348523
1787.93,6.4371,6.8245,6.8245,17.8793,0.5146060807
1788.05,7.55766,0.838401,0.838401,17.8805,0.0998564684
1788.17,4.65538,3.11982,3.11982,17.8817,0.4012527009
1788.29,3.85022,1.07388,1.07388,17.8829,0.2180865539
1788.41,3.11929,1.20943,1.20943,17.8841,0.2793966808
1788.53,1.93594,5.39407,5.39407,17.8853,0.7358884913
1788.65,5.4482,10.12,10.12,17.8865,0.6500430364
1788.78,3.67624,6.9491,6.9491,17.8878,0.6540120128
1788.9,2.21367,5.78267,5.78267,17.889,0.7231645978
1789.02,4.59882,4.71294,4.71294,17.8902,0.5061277353
1789.14,5.16742,4.22553,4.22553,17.8914,0.4498618645
1789.26,4.57022,20.7789,20.7789,17.8926,0.8197089288
1789.38,13.8054,0.131271,0.131271,17.8938,0.0094191073
1789.5,3.632,17.5247,17.5247,17.895,0.8283286146
1789.63,1.26168,1.50571,1.50571,17.8963,0.54409028
1789.75,0.25525,3.19404,3.19404,17.8975,0.9259992636
1789.87,2.93539,1.18113,1.18113,17.8987,0.2869243924
1789.99,9.37584,4.81402,4.81402,17.8999,0.3392577517
1790.11,11.3431,2.53547,2.53547,17.9011,0.182689571
1790.23,0.830246,1.78157,1.78157,17.9023,0.6821192611
1790.36,13.1316,10.875,10.875,17.9036,0.4530004249
1790.48,3.98997,11.6358,11.6358,17.9048,0.7446545034
1790.6,9.80245,17.8052,17.8052,17.906,0.6449371823
1790.72,7.45241,4.57462,4.57462,17.9072,0.3803615689
1790.84,10.8533,5.52255,5.52255,17.9084,0.3372374564
1790.96,5.01492,8.49271,8.49271,17.9096,0.6287342783
1791.08,6.50705,18.0665,18.0665,17.9108,0.7352010597
1791.21,8.72907,4.01867,4.01867,17.9121,0.3152456828
1791.33,3.4674,11.9097,11.9097,17.9133,0.7745088476
1791.45,5.68633,13.0126,13.0126,17.9145,0.6959007815
1791.57,0.533227,0.171595,0.171595,17.9157,0.2434586321
1791.69,0.260742,20.0286,20.0286,17.9169,0.9871488193
1791.81,9.74378,0.45154,0.45154,17.9181,0.0442889483
1791.94,2.42752,20.4934,20.4934,17.9194,0.8940915112
1792.06,2.87165,26.1586,26.1586,17.9206,0.9010807692
1792.18,0.309594,8.619,8.619,17.9218,0.9653255597
1792.3,4.22451,1.03792,1.03792,17.923,0.1972320772
1792.42,14.7753,11.3103,11.3103,17.9242,0.4335840464
1792.54,7.56761,7.99514,7.99514,17.9254,0.513735683
1792.66,4.19568,8.59582,8.59582,17.9266,0.671994684
1792.79,0.458492,31.8779,31.8779,17.9279,0.9858211763
1792.91,0.797999,0.618875,0.618875,17.9291,0.4367890158
1793.03,2.03518,1.41202,1.41202,17.9303,0.4096135994
1793.15,21.7201,9.20995,9.20995,17.9315,0.2977670582
1793.27,2.34438,3.62704,3.62704,17.9327,0.6073999149
1793.39,1.15658,10.1785,10.1785,17.9339,0.897964549
1793.52,7.79338,0.355999,0.355999,17.9352,0.0436841875
1793.64,2.05112,4.08481,4.08481,17.9364,0.6657197849
1793.76,14.6996,9.39205,9.39205,17.9376,0.3898466896
1793.88,4.01934,9.09146,9.09146,17.9388,0.693432895
1794,10.5028,16.6415,16.6415,17.94,0.6130753049
1794.12,5.04277,8.43613,8.43613,17.9412,0.6258767407
1794.25,12.882,7.91001,7.91001,17.9425,0.3804350806
1794.37,2.21991,13.9139,13.9139,17.9437,0.862406338
1794.49,27.9391,5.31,5.31,17.9449,0.1597035709
1794.61,2.53039,13.6915,13.6915,17.9461,0.8440138603
1794.73,12.4958,0.299561,0.299561,17.9473,0.023411688
1794.85,6.00163,2.5049,2.5049,17.9485,0.294467897
1794.98,7.89448,8.59967,8.59967,17.9498,0.521376973
1795.1,2.39107,24.4023,24.4023,17.951,0.910758893
1795.22,19.6473,7.62328,7.62328,17.9522,0.279542276
1795.34,0.706383,11.7585,11.7585,17.9534,0.943330154
1795.46,2.85036,2.95763,2.95763,17.9546,0.5092346922
1795.58,15.5791,3.52822,3.52822,17.9558,0.1846527928
1795.71,2.45753,1.62731,1.62731,17.9571,0.3983779046
1795.83,10.4194,4.55186,4.55186,17.9583,0.3040398737
1795.95,10.5216,1.32275,1.32275,17.9595,0.1116777198
1796.07,13.88,5.59352,5.59352,17.9607,0.2872372329
1796.19,10.5791,18.474,18.474,17.9619,0.6358701825
1796.31,0.698,10.3197,10.3197,17.9631,0.9366473946
1796.44,1.33834,2.20543,2.20543,17.9644,0.6223400503
1796.56,0.688611,1.03961,1.03961,17.9656,0.6015492232
1796.68,5.83651,4.77182,4.77182,17.9668,0.4498182089
1796.8,19.7037,1.50237,1.50237,17.968,0.0708462247
1796.92,1.98396,5.8661,5.8661,17.9692,0.7472681737
1797.05,9.69986,3.36841,3.36841,17.9705,0.257754852
1797.17,1.01758,0.735293,0.735293,17.9717,0.4194787643
1797.29,19.2215,4.24676,4.24676,17.9729,0.1809575998
1797.41,5.35086,5.91913,5.91913,17.9741,0.5252116462
1797.53,5.28774,0.513498,0.513498,17.9753,0.0885152445
1797.65,1.06343,0.435772,0.435772,17.9765,0.2906693027
1797.78,8.2233,2.56869,2.56869,17.9778,0.2380181968
1797.9,0.512196,1.99334,1.99334,17.979,0.7955742803
1798.02,1.1159,1.9997,1.9997,17.9802,0.6418346386
1798.14,0.49705,9.64872,9.64872,17.9814,0.9510091398
1798.26,3.97491,0.37255,0.37255,17.9826,0.0856937154
1798.38,6.98395,3.35817,3.35817,17.9838,0.3247080869
1798.51,2.65488,5.21166,5.21166,17.9851,0.6625098201
1798.63,0.370923,0.0276165,0.0276165,17.9863,0.0692942607
1798.75,3.98413,3.37207,3.37207,17.9875,0.4583983578
1798.87,0.904845,5.95826,5.95826,17.9887,0.8681580713
1798.99,4.01429,5.37328,5.37328,17.9899,0.5723824163
1799.12,4.55637,5.26793,5.26793,17.9912,0.536214285
1799.24,6.61717,11.1715,11.1715,17.9924,0.6280120998
1799.36,0.385113,5.68206,5.68206,17.9936,0.9365251329
1799.48,25.7749,2.72593,2.72593,17.9948,0.0956438812
1799.6,2.8154,1.91393,1.91393,17.996,0.4046936881
1799.72,3.11009,22.1721,22.1721,17.9972,0.8769849447
1799.85,8.37801,1.10873,1.10873,17.9985,0.1168715491
1799.97,3.68884,7.03737,7.03737,17.9997,0.6560910144
1800.09,8.02711,2.69331,2.69331,18.0009,0.2512317614
1800.21,14.1894,2.26173,2.26173,18.0021,0.1374817414
1800.33,2.25897,9.17338,9.17338,18.0033,0.8024054547
1800.46,4.51751,15.4689,15.4689,18.0046,0.7739709132
1800.58,0.753596,12.3911,12.3911,18.0058,0.9426691952
1800.7,2.3725,6.23129,6.23129,18.007,0.7242494296
1800.82,3.49682,2.95068,2.95068,18.0082,0.4576471501
1800.94,8.67175,5.66672,5.66672,18.0094,0.3952109256
1801.07,8.37861,5.13169,5.13169,18.0107,0.3798353849
1801.19,5.89082,12.0998,12.0998,18.0119,0.6725615904
1801.31,1.48812,2.81955,2.81955,18.0131,0.6545417824
1801.43,1.00676,1.58117,1.58117,18.0143,0.6109786586
1801.55,7.90625,7.92214,7.92214,18.0155,0.5005019462
1801.68,5.96881,5.96328,5.96328,18.0168,0.4997682719
1801.8,2.98854,3.21683,3.21683,18.018,0.5183945518
1801.92,3.82572,3.51153,3.51153,18.0192,0.4785893898
1802.04,8.0778,0.650398,0.650398,18.0204,0.0745168705
1802.16,0.763147,14.1653,14.1653,18.0216,0.9488796792
1802.28,7.50433,2.4765,2.4765,18.0228,0.2481256569
1802.41,1.08861,14.1628,14.1628,18.0241,0.9286223372
1802.53,3.41432,29.1332,29.1332,18.0253,0.8950973838
1802.65,1.52708,3.67785,3.67785,18.0265,0.7066089265
1802.77,2.44525,10.0519,10.0519,18.0277,0.8043353885
1802.89,0.139412,4.4596,4.4596,18.0289,0.9696865327
1803.02,12.4317,0.587211,0.587211,18.0302,0.0451044638
1803.14,4.88491,5.94247,5.94247,18.0314,0.5488372995
1803.26,2.69945,3.15723,3.15723,18.0326,0.5390818689
1803.38,7.83333,3.13875,3.13875,18.0338,0.2860669991
1803.5,10.0516,0.489509,0.489509,18.035,0.046438093
1803.63,7.80203,8.41419,8.41419,18.0363,0.5188749289
1803.75,6.05187,5.30979,5.30979,18.0375,0.4673428003
1803.87,8.00466,6.37187,6.37187,18.0387,0.4432133484
1803.99,14.3954,6.90886,6.90886,18.0399,0.3242947655
1804.11,0.997082,6.08562,6.08562,18.0411,0.859222935
1804.24,1.90491,3.25053,3.25053,18.0424,0.6305048648
1804.36,10.6185,3.14544,3.14544,18.0436,0.2285275873
1804.48,4.3656,6.05412,6.05412,18.0448,0.5810252099
1804.6,6.89357,5.52965,5.52965,18.046,0.4451060192
1804.72,12.7359,9.31771,9.31771,18.0472,0.4225027104
1804.85,7.97607,14.4244,14.4244,18.0485,0.6439329175
1804.97,11.3539,14.3686,14.3686,18.0497,0.5586004471
1805.09,1.90221,14.5133,14.5133,18.0509,0.8841211756
1805.21,1.25935,0.528212,0.528212,18.0521,0.2954929675
1805.33,16.4921,4.694,4.694,18.0533,0.2215603627
1805.46,12.3481,2.47566,2.47566,18.0546,0.1670062116
1805.58,2.66051,5.21902,5.21902,18.0558,0.6623516885
1805.7,8.4345,3.79564,3.79564,18.057,0.3103513124
1805.82,11.6748,29.5504,29.5504,18.0582,0.7168042848
1805.94,15.1904,2.29908,2.29908,18.0594,0.1314550232
1806.07,9.06915,6.5068,6.5068,18.0607,0.4177465901
1806.19,8.11228,5.27932,5.27932,18.0619,0.3942262314
1806.31,5.23877,10.1805,10.1805,18.0631,0.6602452645
1806.43,9.69165,12.7834,12.7834,18.0643,0.568781827
1806.55,0.521479,7.04201,7.04201,18.0655,0.9310531158
1806.68,1.49473,14.542,14.542,18.0668,0.9067933425
1806.8,3.00859,4.02012,4.02012,18.068,0.5719570163
1806.92,21.2689,0.302555,0.302555,18.0692,0.0140257113
1807.04,12.313,37.5757,37.5757,18.0704,0.7531906023
1807.17,1.93067,7.05433,7.05433,18.0717,0.7851229827
1807.29,13.8825,1.0295,1.0295,18.0729,0.0690383584
1807.41,0.970566,24.3099,24.3099,18.0741,0.9616080653
1807.53,4.66391,11.4417,11.4417,18.0753,0.7104170534
1807.65,12.4961,14.4731,14.4731,18.0765,0.5366529226
1807.78,3.20129,6.66903,6.66903,18.0778,0.675665024
1807.9,12.1395,1.55226,1.55226,18.079,0.1133718382
1808.02,0.973496,1.95657,1.95657,18.0802,0.6677562894
1808.14,14.9903,5.31528,5.31528,18.0814,0.2617645002
1808.26,17.3869,6.61953,6.61953,18.0826,0.2757398747
1808.39,8.25463,7.47441,7.47441,18.0839,0.4751981049
1808.51,7.07054,1.89323,1.89323,18.0851,0.2112091229
1808.63,8.77237,1.87555,1.87555,18.0863,0.1761423827
1808.75,4.01388,7.18555,7.18555,18.0875,0.6415996171
1808.87,18.4378,7.11069,7.11069,18.0887,0.2783213411
1809,3.41415,17.8286,17.8286,18.09,0.8392792835
1809.12,10.3855,1.00076,1.00076,18.0912,0.0878918978
1809.24,11.0038,4.38507,4.38507,18.0924,0.2849507469
1809.36,13.2009,1.79064,1.79064,18.0936,0.1194433661
1809.49,2.81955,2.07704,2.07704,18.0949,0.4241809096
1809.61,7.57713,5.48296,5.48296,18.0961,0.4198255908
1809.73,8.90429,0.647508,0.647508,18.0973,0.067789122
1809.85,1.93556,25.6411,25.6411,18.0985,0.9298116596
1809.97,6.35926,0.152442,0.152442,18.0997,0.0234104693
1810.1,1.48336,4.9227,4.9227,18.101,0.7684442543
1810.22,7.80322,3.17383,3.17383,18.1022,0.2891332371
1810.34,1.4947,3.25987,3.25987,18.1034,0.685628774
1810.46,3.75608,5.54132,5.54132,18.1046,0.596007486
1810.59,1.6458,7.71453,7.71453,18.1059,0.8241728657
1810.71,3.22157,1.18618,1.18618,18.1071,0.2691123589
1810.83,0.264902,2.34382,2.34382,18.1083,0.8984552589
1810.95,2.85378,3.59605,3.59605,18.1095,0.5575418267
1811.07,2.24919,4.56469,4.56469,18.1107,0.6699105356
1811.2,1.10867,1.13313,1.13313,18.112,0.5054554376
1811.32,25.78,3.62232,3.62232,18.1132,0.1231984415
1811.44,2.55885,12.3462,12.3462,18.1144,0.8283232864
1811.56,3.78345,7.05096,7.05096,18.1156,0.6507931673
1811.69,0.342958,8.75456,8.75456,18.1169,0.9623020257
1811.81,7.40535,3.9907,3.9907,18.1181,0.3501827388
1811.93,3.87106,0.929245,0.929245,18.1193,0.1935804079
1812.05,1.70076,4.29,4.29,18.1205,0.7161027983
1812.17,1.71734,0.800851,0.800851,18.1217,0.3180263133
1812.3,10.1095,2.39713,2.39713,18.123,0.1916687389
1812.42,1.18537,3.83887,3.83887,18.1242,0.7640697897
1812.54,5.0794,2.9247,2.9247,18.1254,0.3654002324
1812.66,3.97825,0.85694,0.85694,18.1266,0.1772298503
1812.79,6.50856,6.10981,6.10981,18.1279,0.4841996232
1812.91,6.0183,13.9746,13.9746,18.1291,0.6989781372
1813.03,2.54567,1.0168,1.0168,18.1303,0.2854199474
1813.15,0.771978,30.556,30.556,18.1315,0.9753581926
1813.28,3.2923,3.49101,3.49101,18.1328,0.5146469791
1813.4,5.72768,16.8504,16.8504,18.134,0.7463167816
1813.52,18.6406,7.21871,7.21871,18.1352,0.2791532334
1813.64,8.64799,2.13679,2.13679,18.1364,0.1981301427
1813.76,7.14127,8.90383,8.90383,18.1376,0.5549251796
1813.89,3.96014,12.5378,12.5378,18.1389,0.7599615467
1814.01,20.8401,3.19889,3.19889,18.1401,0.1330708986
1814.13,0.00341491,6.65324,6.65324,18.1413,0.9994869931
1814.25,10.6201,9.08977,9.08977,18.1425,0.4611785872
1814.38,3.88732,0.215338,0.215338,18.1438,0.0524874362
1814.5,13.0469,0.193905,0.193905,18.145,0.0146445024
1814.62,2.47593,11.8926,11.8926,18.1462,0.827683834
1814.74,6.37146,14.2884,14.2884,18.1474,0.691601976
1814.87,12.6793,5.76095,5.76095,18.1487,0.3124117081
1814.99,2.80171,9.21861,9.21861,18.1499,0.7669188507
1815.11,11.7038,16.7311,16.7311,18.1511,0.5884001702
1815.23,5.34209,6.60922,6.60922,18.1523,0.5530121803
1815.35,2.64834,3.83023,3.83023,18.1535,0.5912153454
1815.48,4.69659,9.313,9.313,18.1548,0.6647589259
1815.6,2.54544,1.24448,1.24448,18.156,0.3283657703
1815.72,4.90666,2.10411,2.10411,18.1572,0.3001253785
1815.84,3.84028,1.69291,1.69291,18.1584,0.3059555157
1815.97,9.88292,11.5375,11.5375,18.1597,0.5386215583
1816.09,4.24363,25.282,25.282,18.1609,0.8562730076
1816.21,5.27212,0.76567,0.76567,18.1621,0.1268129564
1816.33,9.97816,4.67134,4.67134,18.1633,0.3188736817
1816.46,15.4249,0.777608,0.777608,18.1646,0.0479930638
1816.58,2.57973,2.30324,2.30324,18.1658,0.4716883372
1816.7,10.3333,2.27072,2.27072,18.167,0.1801583939
1816.82,9.52818,2.27471,2.27471,18.1682,0.1927248326
1816.95,4.05766,6.3208,6.3208,18.1695,0.6090306269
1817.07,25.0598,5.16428,5.16428,18.1707,0.1708664085
1817.19,1.59782,6.20077,6.20077,18.1719,0.795114245
1817.31,10.4586,7.21525,7.21525,18.1731,0.4082443837
1817.44,5.52735,10.5552,10.5552,18.1744,0.6563138308
1817.56,9.37229,4.58909,4.58909,18.1756,0.3286988822
1817.68,7.10168,22.5244,22.5244,18.1768,0.7602895827
1817.8,0.781955,11.1643,11.1643,18.178,0.9345439219
1817.93,16.117,1.34238,1.34238,18.1793,0.0768858917
1818.05,11.4582,10.8086,10.8086,18.1805,0.485413261
1818.17,8.05469,1.30963,1.30963,18.1817,0.1398531874
1818.29,6.63266,15.4332,15.4332,18.1829,0.6994152958
1818.42,5.47767,4.25852,4.25852,18.1842,0.4373908069
1818.54,0.963101,1.26781,1.26781,18.1854,0.5682925047
1818.66,4.08233,5.41556,5.41556,18.1866,0.5701855886
1818.78,3.11611,4.92074,4.92074,18.1878,0.6122722211
1818.91,4.02674,2.22357,2.22357,18.1891,0.3557535546
1819.03,4.65809,3.57071,3.57071,18.1903,0.4339283978
1819.15,2.21932,3.70897,3.70897,18.1915,0.6256390966
1819.27,8.99909,1.12919,1.12919,18.1927,0.1114888214
1819.4,4.5877,2.78624,2.78624,18.194,0.3778495621
1819.52,4.95263,3.32532,3.32532,18.1952,0.4017081524
1819.64,3.72871,16.5696,16.5696,18.1964,0.8163044115
1819.76,9.39847,8.15407,8.15407,18.1976,0.4645521389
1819.89,14.0917,9.31686,9.31686,18.1989,0.3980108131
1820.01,0.380266,14.9581,14.9581,18.2001,0.9752081806
1820.13,0.510799,8.23228,8.23228,18.2013,0.9415767603
1820.25,1.15833,2.15902,2.15902,18.2025,0.6508267141
1820.38,3.59899,2.78254,2.78254,18.2038,0.436030231
1820.5,11.1981,10.9915,10.9915,18.205,0.495344666
1820.62,3.36756,7.14203,7.14203,18.2062,0.679572657
1820.74,5.17621,15.5499,15.5499,18.2074,0.7502565604
1820.87,3.16855,7.40691,7.40691,18.2087,0.7003865553
1820.99,7.57217,4.22036,4.22036,18.2099,0.357884186
1821.11,22.2782,3.37538,3.37538,18.2111,0.1315753981
1821.23,3.53775,4.83296,4.83296,18.2123,0.5773655998
1821.36,4.84879,8.73602,8.73602,18.2136,0.6430726672
1821.48,3.6863,8.35946,8.35946,18.2148,0.6939753075
1821.6,14.0806,7.94376,7.94376,18.216,0.3606806282
1821.72,3.28438,2.14438,2.14438,18.2172,0.3950036472
1821.85,7.03147,4.79833,4.79833,18.2185,0.4056137889
1821.97,0.749492,8.04965,8.04965,18.2197,0.9148221497
1822.09,4.34313,3.05358,3.05358,18.2209,0.4128294877
1822.21,1.98817,10.575,10.575,18.2221,0.8417461516
1822.34,2.92698,5.08455,5.08455,18.2234,0.6346540548
1822.46,0.03222,0.650818,0.650818,18.2246,0.9528283931
1822.58,10.3656,2.11202,2.11202,18.2258,0.1692646514
1822.7,5.10578,3.47516,3.47516,18.227,0.4049859339
1822.83,5.51139,14.0563,14.0563,18.2283,0.7183423286
1822.95,0.593673,2.52522,2.52522,18.2295,0.8096526556
1823.07,9.41209,10.9945,10.9945,18.2307,0.5387720339
1823.2,0.509848,1.79209,1.79209,18.232,0.7785135829
1823.32,8.38438,1.28146,1.28146,18.2332,0.1325761651
1823.44,3.69347,1.18245,1.18245,18.2344,0.2425080805
1823.56,8.35949,10.2323,10.2323,18.2356,0.5503665865
1823.69,1.34046,0.103746,0.103746,18.2369,0.0718360123
1823.81,0.814006,3.22854,3.22854,18.2381,0.7986402628
1823.93,1.43775,2.6171,2.6171,18.2393,0.645424615
1824.05,14.7585,5.43043,5.43043,18.2405,0.268980575
1824.18,5.61838,8.90097,8.90097,18.2418,0.6130419061
1824.3,12.7211,6.85327,6.85327,18.243,0.3501144609
1824.42,2.86097,7.26255,7.26255,18.2442,0.7173937524
1824.54,12.5551,33.2771,33.2771,18.2454,0.7260637718
1824.67,4.8553,8.50348,8.50348,18.2467,0.6365461517
1824.79,0.926253,6.30214,6.30214,18.2479,0.8718590702
1824.91,9.02292,4.07006,4.07006,18.2491,0.3108581851
1825.04,0.786504,1.16391,1.16391,18.2504,0.5967502284
1825.16,9.92964,1.45905,1.45905,18.2516,0.1281139446
1825.28,9.72591,13.764,13.764,18.2528,0.5859537137
1825.4,7.22682,1.73907,1.73907,18.254,0.1939651278
1825.53,16.8802,8.32824,8.32824,18.2553,0.3303750649
1825.65,13.3658,0.0669482,0.0669482,18.2565,0.0049839541
1825.77,0.80496,12.8182,12.8182,18.2577,0.9409123874
1825.89,6.0757,0.781565,0.781565,18.2589,0.113976199
1826.02,0.871263,8.69778,8.69778,18.2602,0.9089498292
1826.14,1.52254,10.1477,10.1477,18.2614,0.8695365305
1826.26,8.11599,0.0706854,0.0706854,18.2626,0.0086342009
1826.38,1.61839,6.75712,6.75712,18.2638,0.8067711698
1826.51,2.6461,6.40256,6.40256,18.2651,0.7075699606
1826.63,0.726604,3.70631,3.70631,18.2663,0.8360888571
1826.75,1.92683,12.102,12.102,18.2675,0.8626521242
1826.88,13.8384,3.89421,3.89421,18.2688,0.2196072659
1827,11.6437,2.60923,2.60923,18.27,0.1830662187
1827.12,4.56987,1.77397,1.77397,18.2712,0.2796366239
1827.24,10.1945,3.99149,3.99149,18.2724,0.2813684487
1827.37,0.461552,2.47272,2.47272,18.2737,0.8427030623
1827.49,1.0385,7.29087,7.29087,18.2749,0.8753207025
1827.61,1.4608,9.24272,9.24272,18.2761,0.8635215331
1827.74,9.39874,4.03266,4.03266,18.2774,0.3002412258
1827.86,6.37246,0.0945981,0.0945981,18.2786,0.0146276867
1827.98,4.37812,2.90445,2.90445,18.2798,0.3988221191
1828.1,3.63491,1.17167,1.17167,18.281,0.2437637572
1828.23,3.89631,6.81187,6.81187,18.2823,0.6361370466
1828.35,6.07684,4.16817,4.16817,18.2835,0.4068487976
1828.47,2.23455,0.395144,0.395144,18.2847,0.1502623499
1828.59,21.2957,5.99429,5.99429,18.2859,0.2196516012
1828.72,1.71298,7.363,7.363,18.2872,0.8112622549
1828.84,7.02275,8.79117,8.79117,18.2884,0.5559133978
1828.96,1.12424,5.14991,5.14991,18.2896,0.8208139748
1829.09,0.417296,6.23653,6.23653,18.2909,0.9372848043
1829.21,3.88673,1.19642,1.19642,18.2921,0.2353698002
1829.33,2.45483,1.9746,1.9746,18.2933,0.4457909934
1829.45,8.96862,3.75522,3.75522,18.2945,0.2951326015
1829.58,1.61678,9.08864,9.08864,18.2958,0.8489755656
1829.7,20.8748,5.3361,5.3361,18.297,0.2035832421
1829.82,5.42555,6.0408,6.0408,18.2982,0.5268285025
1829.95,14.7102,15.5204,15.5204,18.2995,0.5134003295
1830.07,2.3,5.55521,5.55521,18.3007,0.7072006986
1830.19,4.82432,16.3195,16.3195,18.3019,0.7718330935
1830.31,7.61647,5.32511,5.32511,18.3031,0.4114729423
1830.44,4.42652,1.11375,1.11375,18.3044,0.2010281087
1830.56,12.3445,6.02437,6.02437,18.3056,0.3279662821
1830.68,5.53104,2.55479,2.55479,18.3068,0.3159589059
1830.81,2.4585,7.16324,7.16324,18.3081,0.7444848853
1830.93,3.27561,8.76579,8.76579,18.3093,0.727971
1831.05,1.41146,1.2285,1.2285,18.3105,0.4653479598
1831.18,3.36149,5.69986,5.69986,18.3118,0.6290298907
1831.3,7.81649,11.401,11.401,18.313,0.593261659
1831.42,1.09801,2.11244,2.11244,18.3142,0.6579887555
1831.54,6.16321,4.96637,4.96637,18.3154,0.4462315739
1831.67,0.196771,10.1191,10.1191,18.3167,0.980925411
1831.79,10.5337,0.51377,0.51377,18.3179,0.0465056705
1831.91,0.249131,20.9956,20.9956,18.3191,0.9882732806
1832.04,6.46868,1.21556,1.21556,18.3204,0.1581887083
1832.16,8.07241,16.7295,16.7295,18.3216,0.6745246636
1832.28,9.87211,9.69841,9.69841,18.3228,0.4955622027
1832.4,10.0715,12.1461,12.1461,18.324,0.5466882111
1832.53,0.991521,3.52604,3.52604,18.3253,0.7805185143
1832.65,0.988704,0.883302,0.883302,18.3265,0.4718478466
1832.77,2.45505,0.836384,0.836384,18.3277,0.2541093031
1832.9,5.6308,0.168902,0.168902,18.329,0.0291225308
1833.02,26.1969,16.7822,16.7822,18.3302,0.3904735092
1833.14,1.25964,12.2686,12.2686,18.3314,0.9068881096
1833.27,11.2705,7.81677,7.81677,18.3327,0.409527921
1833.39,0.979281,4.73939,4.73939,18.3339,0.828757241
1833.51,7.97849,1.92393,1.92393,18.3351,0.1942888708
1833.63,1.81802,9.63931,9.63931,18.3363,0.841322542
1833.76,18.3562,6.23991,6.23991,18.3376,0.2536949949
1833.88,1.36991,4.55143,4.55143,18.3388,0.7686486505
1834,4.82604,1.24952,1.24952,18.34,0.2056633463
1834.13,19.6115,4.76063,4.76063,18.3413,0.1953308964
1834.25,3.62062,19.7704,19.7704,18.3425,0.8452132485
1834.37,2.96375,1.41369,1.41369,18.3437,0.3229490296
1834.49,0.0495098,3.57163,3.57163,18.3449,0.9863275646
1834.62,1.9713,0.693906,0.693906,18.3462,0.2603573607
1834.74,8.82752,3.32783,3.32783,18.3474,0.2737749222
1834.86,7.26681,4.93707,4.93707,18.3486,0.4045492089
1834.99,1.70566,0.565059,0.565059,18.3499,0.2488458501
1835.11,12.6642,6.66212,6.66212,18.3511,0.344717463
