t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
221,0.194518,9.44847e-28,1.43837e-26,1.20016e-26,4.13885e-26,2.75406e-26,3.95845e-26,3.15181e-26
222,0.190848,7.98898e-28,1.00055e-26,6.78072e-27,2.35477e-26,1.53335e-26,2.58579e-26,1.83033e-26
223,0.187162,2.09532e-28,1.07006e-26,8.94291e-27,2.50464e-26,2.09448e-26,3.53279e-26,2.22138e-26
224,0.183462,2.35354e-28,1.07717e-26,1.07264e-26,4.08594e-26,3.78707e-26,5.11929e-26,3.78431e-26
225,0.179752,1.38412e-28,1.76788e-26,1.26345e-26,3.60194e-26,3.41901e-26,4.12691e-26,3.47169e-26
226,0.176034,1.9725e-28,9.97029e-27,6.95967e-27,1.69755e-26,1.76942e-26,2.92831e-26,2.07169e-26
227,0.172313,-4.30929e-29,9.70258e-27,7.54531e-27,2.93891e-26,2.79052e-26,3.20032e-26,2.03964e-26
228,0.16859,1.00148e-28,1.39322e-26,1.10342e-26,4.61926e-26,3.5667e-26,4.65853e-26,3.27067e-26
229,0.16487,-4.05871e-29,1.41376e-26,1.22895e-26,3.46607e-26,2.58115e-26,3.60922e-26,2.64776e-26
230,0.161155,4.30937e-28,1.56885e-26,9.27625e-27,2.62369e-26,1.84597e-26,2.52495e-26,1.21357e-26
231,0.157449,-1.53584e-28,1.24201e-26,6.93258e-27,2.66947e-26,1.70843e-26,2.62885e-26,1.31427e-26
232,0.153755,4.21331e-29,1.78568e-26,1.35046e-26,4.85397e-26,3.37446e-26,4.98986e-26,2.87694e-26
233,0.150076,-7.3019e-30,1.90393e-26,1.90943e-26,3.74536e-26,2.66693e-26,3.52117e-26,2.51752e-26
234,0.146414,5.09206e-28,1.53145e-26,1.22515e-26,1.29489e-26,1.24345e-26,1.91582e-26,1.2877e-26
235,0.142774,7.62958e-28,1.74032e-26,8.16861e-27,2.55704e-26,2.08164e-26,3.1639e-26,2.32469e-26
236,0.139159,9.10596e-28,2.17615e-26,2.13745e-26,3.34811e-26,3.48003e-26,4.38286e-26,3.21366e-26
237,0.13557,8.20987e-28,2.39e-26,1.9693e-26,2.43706e-26,2.19235e-26,2.41486e-26,2.16122e-26
238,0.132012,2.13147e-27,1.62424e-26,1.42567e-26,1.25657e-26,1.10744e-26,2.20382e-26,1.5602e-26
239,0.128487,7.02487e-28,2.00304e-26,1.25176e-26,2.77202e-26,2.65608e-26,2.75452e-26,1.98486e-26
240,0.124997,6.63963e-28,2.73749e-26,2.54489e-26,3.23823e-26,3.46726e-26,3.81465e-26,2.50923e-26
241,0.121546,1.42708e-27,3.32938e-26,3.08119e-26,2.08106e-26,1.85434e-26,2.2068e-26,1.33186e-26
242,0.118135,2.02594e-27,2.2101e-26,1.66357e-26,1.26354e-26,1.54495e-26,9.78412e-27,8.91508e-27
243,0.114768,6.3368e-28,2.4377e-26,1.85588e-26,2.83267e-26,2.40691e-26,2.63131e-26,1.94541e-26
244,0.111446,2.54061e-27,3.25659e-26,3.04005e-26,2.76298e-26,2.60432e-26,2.82351e-26,2.10133e-26
245,0.108171,4.85974e-27,2.99515e-26,2.67331e-26,1.44191e-26,1.17584e-26,1.39522e-26,1.02064e-26
246,0.104947,3.72439e-27,1.39386e-26,9.35501e-27,1.79027e-26,1.71651e-26,1.06011e-26,1.62947e-26
247,0.101774,2.99497e-27,1.75209e-26,2.12394e-26,2.29229e-26,2.14841e-26,2.20102e-26,2.79707e-26
248,0.0986544,7.10847e-27,3.40994e-26,2.61044e-26,1.49991e-26,1.37399e-26,1.56644e-26,1.57818e-26
249,0.0955898,6.25954e-27,1.72644e-26,1.71142e-26,1.15955e-26,1.16278e-26,6.646e-27,8.60164e-27
250,0.0925818,4.69271e-27,1.49956e-26,1.56427e-26,1.41074e-26,1.7203e-26,1.36771e-26,1.64154e-26
251,0.0896317,6.18548e-27,2.97911e-26,3.48166e-26,1.7516e-26,1.8508e-26,1.71626e-26,1.95985e-26
252,0.0867407,1.41999e-26,3.5889e-26,3.1205e-26,1.68983e-26,1.34143e-26,1.33673e-26,1.04246e-26
253,0.0839099,1.05576e-26,1.87729e-26,2.48701e-26,6.88199e-27,6.4126e-27,6.94413e-27,9.81642e-27
254,0.0811403,1.01081e-26,2.15595e-26,2.12947e-26,1.27825e-26,1.65873e-26,1.47168e-26,2.02996e-26
255,0.0784327,1.5761e-26,3.64703e-26,3.76451e-26,1.33916e-26,1.35574e-26,1.45785e-26,1.85818e-26
256,0.0757878,2.44688e-26,2.17143e-26,2.35223e-26,5.72896e-27,5.54193e-27,6.21782e-27,1.12677e-26
257,0.0732061,1.54919e-26,9.80886e-27,1.37354e-26,6.79129e-27,6.90221e-27,6.27801e-27,1.6126e-26
258,0.070688,1.89723e-26,2.0492e-26,2.33806e-26,1.17373e-26,1.56231e-26,1.35222e-26,2.07184e-26
259,0.0682338,3.4138e-26,2.20188e-26,3.10639e-26,7.32009e-27,7.31726e-27,7.92616e-27,1.22766e-26
260,0.0658438,3.10613e-26,1.71148e-26,2.03134e-26,2.40173e-27,5.16615e-27,4.11234e-27,5.48578e-27
261,0.0635178,2.43527e-26,1.63764e-26,2.46057e-26,9.68828e-27,9.70436e-27,1.09619e-26,7.92282e-27
262,0.0612559,4.32536e-26,3.38657e-26,3.86972e-26,6.24979e-27,7.90281e-27,8.88631e-27,6.31235e-27
263,0.0590579,4.81778e-26,2.39569e-26,3.93601e-26,2.94625e-27,4.30778e-27,4.38515e-27,2.82719e-27
264,0.0569234,3.59761e-26,1.30884e-26,1.82172e-26,4.88008e-27,1.92873e-27,6.6343e-27,3.56451e-27
265,0.0548521,3.51295e-26,2.80445e-26,2.99842e-26,8.81347e-27,5.2133e-27,8.76252e-27,8.98717e-27
266,0.0528435,6.63906e-26,2.70444e-26,2.84298e-26,3.45641e-27,3.7143e-27,2.55158e-27,5.45879e-27
267,0.0508969,4.28154e-26,1.98624e-26,1.76206e-26,4.41012e-27,1.83426e-27,1.02892e-27,4.74237e-27
268,0.0490118,3.38916e-26,2.38174e-26,2.03977e-26,5.3715e-27,4.40115e-27,5.82236e-27,9.02408e-27
269,0.0471873,5.73122e-26,2.96404e-26,2.66973e-26,3.59561e-27,3.39168e-27,2.67097e-27,7.5085e-27
270,0.0454226,6.34174e-26,2.56287e-26,2.20865e-26,1.77e-27,1.54869e-27,3.76926e-27,5.88813e-27
271,0.0437168,3.84272e-26,1.49723e-26,1.5936e-26,4.6442e-27,3.03749e-27,5.61414e-27,5.16751e-27
272,0.042069,5.77819e-26,3.10453e-26,2.67797e-26,2.70227e-27,2.98286e-27,7.25791e-27,6.18425e-27
273,0.0404781,9.41885e-26,3.04773e-26,2.7085e-26,2.52335e-27,1.8774e-27,5.61799e-27,3.64552e-27
274,0.0389429,6.19293e-26,1.81064e-26,1.66732e-26,2.10484e-27,1.59386e-28,2.15504e-27,1.2654e-27
275,0.0374625,4.45859e-26,2.48327e-26,1.75247e-26,2.82488e-27,2.9893e-27,3.71668e-27,3.37713e-27
276,0.0360356,7.77809e-26,3.19885e-26,2.59641e-26,3.12358e-27,1.20315e-27,3.00741e-27,2.03083e-27
277,0.034661,7.39981e-26,1.71388e-26,1.40924e-26,2.49323e-27,1.27704e-27,5.24739e-28,5.79982e-28
278,0.0333374,4.06595e-26,1.354e-26,9.68073e-27,1.55418e-27,1.17534e-27,5.19122e-28,1.68442e-27
279,0.0320636,6.48764e-26,1.72166e-26,1.73292e-26,5.46873e-28,2.12417e-28,9.80472e-28,1.13538e-27
280,0.0308383,8.48116e-26,1.51302e-26,1.04474e-26,7.72199e-28,6.32614e-29,8.65639e-28,7.49569e-28
281,0.0296601,4.74683e-26,1.2656e-26,6.36547e-27,5.51807e-28,1.13712e-27,-2.43371e-28,4.68078e-28
282,0.0285278,5.86013e-26,1.06065e-26,1.12699e-26,7.38236e-28,2.50299e-28,3.60055e-28,1.37255e-27
283,0.0274399,9.6301e-26,1.64004e-26,1.09242e-26,8.09713e-28,8.03466e-28,-5.38069e-30,3.07509e-28
284,0.0263952,5.46722e-26,5.51974e-27,5.17644e-27,6.14775e-28,-1.48912e-28,-2.34737e-28,3.85838e-28
285,0.0253924,5.05626e-26,4.85068e-27,8.20708e-27,5.93208e-28,8.25243e-29,1.79108e-28,6.42685e-28
286,0.0244299,9.23084e-26,1.04822e-26,8.41004e-27,3.58806e-29,6.51898e-28,1.14838e-28,2.40228e-28
287,0.0235066,7.63437e-26,3.01445e-27,5.39958e-27,9.3526e-29,1.66627e-28,-1.26432e-29,3.34126e-28
288,0.0226211,6.24302e-26,3.91495e-27,5.30926e-27,4.88574e-30,1.29737e-28,-1.33247e-28,4.28799e-28
289,0.0217721,1.13719e-25,5.54876e-27,7.1953e-27,-1.46915e-29,-1.22334e-30,3.21815e-28,3.24758e-28
290,0.0209582,1.02096e-25,2.48723e-29,4.01192e-27,-4.09551e-30,7.37108e-29,1.76468e-28,1.81141e-29
291,0.0201782,6.3165e-26,2.02927e-27,3.37985e-27,4.06247e-28,1.59435e-28,5.15491e-28,8.75882e-30
292,0.0194308,1.14828e-25,2.97831e-27,4.19953e-27,1.94117e-28,-7.32462e-30,7.8018e-28,3.9867e-29
293,0.0187147,1.29268e-25,1.05671e-27,2.21775e-27,5.49428e-30,-8.69014e-30,5.40819e-28,9.63028e-29
294,0.0180288,7.78929e-26,2.88281e-28,1.45863e-27,1.07849e-29,1.6641e-28,5.39116e-28,7.86159e-29
295,0.0173719,1.13268e-25,1.7026e-27,3.15079e-27,1.43746e-28,8.01216e-29,8.10148e-28,3.42412e-28
296,0.0167426,1.42063e-25,-2.41162e-29,2.75702e-27,2.23571e-28,1.06117e-28,7.80759e-28,8.00219e-28
297,0.01614,7.91101e-26,1.30901e-28,9.68595e-28,5.72254e-29,5.32351e-28,1.0758e-27,7.88684e-28
298,0.0155629,1.05617e-25,8.75145e-28,2.40074e-27,-6.81504e-29,-6.66317e-29,2.92497e-27,2.58748e-28
299,0.0150102,1.43731e-25,-1.63299e-28,6.64443e-28,9.15625e-29,7.76073e-31,1.30822e-27,1.21102e-28
300,0.0144808,7.08895e-26,2.07273e-28,-1.25506e-28,2.31711e-28,4.62325e-28,1.08267e-27,4.95438e-28
301,0.0139738,9.15771e-26,2.69044e-28,4.16316e-28,1.11431e-28,1.1755e-28,1.0509e-27,7.45191e-29
302,0.013488,1.40133e-25,1.24403e-28,3.09428e-29,5.43148e-28,3.5276e-28,2.28336e-28,2.48424e-28
303,0.0130226,6.06234e-26,1.58306e-28,2.1562e-28,1.36901e-28,3.1108e-28,6.2234e-28,3.0009e-28
304,0.0125765,9.59913e-26,9.60177e-28,1.14241e-27,1.69681e-28,6.24201e-28,3.11413e-28,2.89433e-28
305,0.012149,1.40686e-25,1.27952e-27,2.38362e-27,1.60704e-28,1.75666e-28,5.58372e-28,1.52875e-28
306,0.0117391,8.60841e-26,1.52334e-27,2.02867e-27,-1.26739e-28,8.26848e-28,1.13709e-27,4.75913e-28
307,0.011346,9.20506e-26,1.27391e-27,1.68687e-27,5.33185e-28,1.91235e-28,1.09138e-27,3.61028e-28
308,0.0109688,1.23294e-25,2.04587e-27,3.34805e-27,2.25382e-28,4.17283e-28,1.29055e-29,8.50984e-28
309,0.0106069,5.97742e-26,1.57472e-27,3.64406e-27,3.47629e-30,1.95082e-28,4.80946e-28,5.37389e-28
310,0.0102594,6.72982e-26,3.14596e-27,3.80456e-27,3.42962e-29,3.82227e-28,-5.50674e-29,1.22417e-27
311,0.00992556,9.82947e-26,4.15162e-27,5.36717e-27,2.06225e-28,8.70653e-28,4.69798e-28,1.03011e-27
312,0.00960479,6.17981e-26,2.61151e-27,7.00476e-27,2.32605e-28,8.76872e-28,9.91448e-29,5.74077e-29
313,0.00929641,5.68266e-26,6.14219e-27,7.24764e-27,1.96402e-28,9.76953e-28,1.42875e-28,1.52708e-28
314,0.00899976,9.89326e-26,9.91293e-27,1.09842e-26,1.1296e-28,5.17436e-28,1.71812e-28,7.28649e-28
315,0.00871426,6.32383e-26,4.33765e-27,2.78084e-27,-1.39152e-28,1.89282e-28,1.02999e-28,-3.77724e-29
316,0.00843932,5.07764e-26,9.42121e-27,6.70752e-27,3.39826e-28,-4.22105e-29,2.52449e-29,1.70318e-28
317,0.0081744,8.85904e-26,9.37603e-27,8.18824e-27,1.21693e-28,-6.92328e-29,5.88087e-29,5.02887e-28
318,0.00791897,5.61075e-26,5.27666e-27,4.50583e-27,6.59389e-28,-4.29039e-29,2.15767e-29,9.95112e-28
319,0.00767254,4.92016e-26,1.15892e-26,5.24184e-27,8.89597e-28,1.81537e-28,4.71592e-29,9.28711e-28
320,0.00743464,7.36362e-26,1.6389e-26,1.35499e-26,5.84561e-28,2.12805e-28,6.7426e-31,1.30171e-27
321,0.00720483,6.20608e-26,8.94185e-27,5.45137e-27,1.10837e-27,5.09649e-29,2.46823e-29,2.21272e-27
322,0.00698267,6.00232e-26,1.87547e-26,1.60244e-26,8.75893e-28,-2.19531e-28,1.54062e-28,2.48582e-27
323,0.00676777,6.65303e-26,1.21169e-26,1.41549e-26,1.16625e-27,3.31585e-29,6.74512e-28,2.08472e-27
324,0.00655976,5.92834e-26,1.03735e-26,7.2889e-27,2.2777e-27,5.52154e-29,1.65039e-27,2.20057e-27
325,0.00635826,6.39451e-26,2.08978e-26,1.89591e-26,4.23468e-27,9.95075e-28,4.67343e-27,4.91478e-27
326,0.00616296,6.91291e-26,1.38275e-26,1.5131e-26,4.53943e-27,2.38103e-27,1.02059e-27,1.67194e-27
327,0.00597353,5.43903e-26,1.39648e-26,1.45289e-26,2.52091e-27,2.51689e-27,2.95261e-27,3.8215e-27
328,0.00578967,4.32286e-26,1.92463e-26,2.18025e-26,5.95654e-27,1.86826e-27,4.00606e-27,4.83479e-27
329,0.00561111,7.18515e-26,1.87674e-26,2.47739e-26,1.80111e-27,2.39727e-27,2.34452e-27,3.1296e-27
330,0.0054376,2.72401e-26,1.40243e-26,1.73377e-26,4.24752e-27,4.08625e-27,1.84047e-27,4.21225e-27
331,0.00526887,6.36663e-26,2.90134e-26,3.189e-26,2.87665e-27,2.60438e-27,2.26075e-27,4.33883e-27
332,0.00510472,4.26893e-26,2.32918e-26,2.38245e-26,2.56645e-27,1.63143e-27,2.95249e-27,5.08002e-27
333,0.00494493,5.52995e-26,2.36662e-26,3.02737e-26,1.22519e-27,6.64414e-27,2.00601e-27,1.65453e-27
334,0.00478931,5.13793e-26,2.56589e-26,2.40777e-26,3.57918e-27,5.63662e-27,2.47918e-27,3.46343e-27
335,0.00463767,4.94165e-26,2.61824e-26,1.91305e-26,8.24175e-28,3.72628e-27,2.13977e-27,1.02262e-27
336,0.00448985,2.68123e-26,1.78489e-26,1.77653e-26,1.45266e-27,7.39835e-27,3.20529e-27,2.03549e-27
337,0.00434569,3.84516e-26,3.61088e-26,3.31238e-26,3.05963e-27,9.83394e-27,3.59997e-27,3.7947e-27
338,0.00420506,2.27132e-26,2.14727e-26,1.061e-26,4.30065e-28,1.34854e-27,5.35591e-28,2.69792e-27
339,0.00406782,1.89144e-26,3.16771e-26,2.54072e-26,4.46333e-27,4.84028e-27,5.74203e-27,4.26841e-27
340,0.00393385,3.45569e-26,4.3896e-26,3.77272e-26,7.19994e-27,8.6639e-27,7.13988e-27,6.3879e-27
341,0.00380305,1.7972e-26,1.84355e-26,5.08188e-27,2.93632e-27,3.14603e-27,1.1337e-27,3.38707e-27
342,0.00367532,1.21994e-26,2.09508e-26,1.79541e-26,6.43552e-27,6.33856e-27,6.82389e-27,7.3461e-27
343,0.00355057,2.03566e-26,2.62352e-26,2.33403e-26,8.74853e-27,6.64744e-27,5.47688e-27,8.83587e-27
344,0.00342872,1.39879e-26,2.32797e-26,1.52226e-26,9.03171e-27,9.53233e-27,6.80281e-27,1.06872e-26
345,0.00330969,2.01711e-26,3.68293e-26,3.38788e-26,1.17168e-26,9.56434e-27,1.29658e-26,2.08333e-26
346,0.00319343,9.07209e-27,2.62563e-26,2.32167e-26,1.20993e-26,5.98935e-27,1.08125e-26,1.00725e-26
347,0.00307987,7.24073e-27,2.19241e-26,1.68189e-26,1.84075e-26,8.37026e-27,1.66562e-26,2.15625e-26
348,0.00296896,1.52354e-26,4.13542e-26,3.47599e-26,2.45806e-26,1.13812e-26,1.78573e-26,2.374e-26
349,0.00286065,1.42867e-26,2.59954e-26,2.48807e-26,1.59729e-26,7.28716e-27,7.6774e-27,1.41007e-26
350,0.00275491,1.51963e-26,2.3869e-26,3.22427e-26,1.66637e-26,1.11496e-26,1.82838e-26,1.86975e-26
351,0.00265169,1.27089e-26,3.36056e-26,3.02216e-26,1.86066e-26,1.01254e-26,1.18143e-26,1.61077e-26
352,0.00255097,9.05177e-27,8.07135e-27,2.43836e-26,7.49606e-27,1.00082e-26,8.42088e-27,1.02095e-26
353,0.00245271,1.15128e-26,2.26538e-26,3.16865e-26,2.28522e-26,2.28208e-26,2.52874e-26,2.07687e-26
354,0.00235688,1.50873e-26,2.41464e-26,2.61846e-26,1.65883e-26,1.32007e-26,1.61707e-26,1.4851e-26
355,0.00226347,5.08644e-27,1.82966e-26,2.31806e-26,1.90721e-26,2.19593e-26,1.56551e-26,1.3399e-26
356,0.00217245,1.12798e-26,2.27028e-26,2.75714e-26,2.16727e-26,2.06197e-26,1.74489e-26,1.62907e-26
357,0.0020838,4.81091e-27,1.62616e-26,1.11878e-26,1.47635e-26,1.37579e-26,8.18805e-27,6.75129e-27
358,0.0019975,5.73314e-27,1.17077e-26,2.14379e-26,1.8308e-26,1.82323e-26,1.72337e-26,1.51316e-26
359,0.00191354,6.97983e-27,1.80167e-26,1.71241e-26,1.73719e-26,2.56732e-26,2.0353e-26,2.05042e-26
360,0.00183189,2.6363e-27,8.499e-27,7.56915e-27,1.38307e-26,2.268e-26,1.97636e-26,1.22059e-26
361,0.00175255,3.12641e-27,1.23197e-26,1.21074e-26,2.02252e-26,2.57415e-26,2.77709e-26,2.66489e-26
362,0.00167549,2.47834e-27,9.68848e-27,9.59043e-27,2.08076e-26,1.88129e-26,2.03149e-26,2.21566e-26
363,0.0016007,1.8495e-27,6.68293e-27,5.86848e-27,1.77205e-26,2.03554e-26,1.87335e-26,1.83236e-26
364,0.00152816,1.54272e-27,1.6885e-26,9.10297e-27,3.30578e-26,2.55236e-26,2.49419e-26,3.67579e-26
365,0.00145785,4.20542e-28,4.3859e-27,6.38214e-27,2.00751e-26,1.24332e-26,1.18274e-26,1.39416e-26
366,0.00138976,5.68346e-28,8.91198e-27,7.99369e-27,2.14692e-26,1.79848e-26,1.80131e-26,2.74626e-26
367,0.00132386,4.03562e-28,1.22243e-26,1.26299e-26,3.75315e-26,2.99015e-26,3.4443e-26,4.51767e-26
368,0.00126014,3.96568e-28,5.2368e-27,7.44614e-27,2.36057e-26,2.27852e-26,2.18761e-26,3.04586e-26
369,0.00119856,1.60906e-28,1.19471e-26,1.08153e-26,3.63307e-26,2.6634e-26,2.36075e-26,3.99861e-26
370,0.00113911,5.44069e-28,7.25318e-27,7.56249e-27,2.86464e-26,2.6657e-26,2.2812e-26,3.15716e-26
371,0.00108177,1.03674e-28,7.9358e-27,8.72375e-27,2.22928e-26,1.96315e-26,1.23677e-26,1.90162e-26
372,0.00102649,9.46591e-29,9.79863e-27,6.34949e-27,3.41696e-26,2.76692e-26,2.17877e-26,3.45042e-26
373,0.000973267,8.45129e-28,5.47651e-27,4.09291e-27,1.841e-26,1.90953e-26,1.53927e-26,1.42699e-26
374,0.000922054,8.85351e-28,5.60694e-27,5.24198e-27,2.73372e-26,2.88849e-26,2.20822e-26,1.89584e-26
375,0.000872825,2.29267e-28,5.66711e-27,5.33539e-27,2.33051e-26,2.73982e-26,1.98234e-26,2.07358e-26
376,0.000825546,4.02922e-28,5.06673e-27,4.4722e-27,1.376e-26,1.36283e-26,1.58266e-26,8.12612e-27
377,0.000780182,1.03862e-27,1.01131e-26,8.81753e-27,2.54908e-26,2.78043e-26,2.71068e-26,2.89254e-26
378,0.000736696,3.29614e-28,5.82331e-27,6.48289e-27,1.77248e-26,2.7025e-26,2.36258e-26,2.28032e-26
379,0.00069505,9.65713e-28,8.9208e-27,6.37965e-27,2.12188e-26,2.83435e-26,2.21914e-26,1.69199e-26
380,0.000655205,8.69797e-28,8.75849e-27,9.02965e-27,3.07319e-26,3.21455e-26,2.97647e-26,2.76545e-26
381,0.000617119,9.65708e-29,6.43547e-27,3.03312e-27,2.18462e-26,2.56567e-26,2.96963e-26,1.46192e-26
382,0.000580752,2.18726e-27,1.22117e-26,1.12926e-26,3.13495e-26,1.90802e-26,2.38796e-26,2.3177e-26
383,0.000546059,1.09259e-27,1.29801e-26,1.14833e-26,3.17961e-26,2.32913e-26,2.32938e-26,2.80564e-26
384,0.000512997,1.56861e-27,7.03893e-27,1.2041e-26,2.60821e-26,1.97745e-26,2.26104e-26,3.38619e-26
385,0.000481521,2.06667e-27,1.38312e-26,1.79225e-26,2.95357e-26,2.37674e-26,1.96419e-26,3.62045e-26
386,0.000451585,7.4758e-28,1.30496e-26,9.51875e-27,1.90778e-26,2.02151e-26,1.77998e-26,2.81682e-26
387,0.000423143,1.1464e-27,1.22991e-26,1.52398e-26,2.37527e-26,2.60361e-26,2.85575e-26,3.14451e-26
388,0.000396147,1.2771e-27,1.50189e-26,1.81504e-26,2.81046e-26,2.19874e-26,2.11961e-26,2.8852e-26
389,0.000370551,1.96402e-27,1.36449e-26,1.62378e-26,2.93792e-26,2.8386e-26,2.20003e-26,2.91329e-26
390,0.000346307,4.144e-27,1.73089e-26,1.97413e-26,2.76454e-26,3.01069e-26,2.51922e-26,3.33739e-26
391,0.000323368,2.69161e-27,8.20562e-27,1.29911e-26,1.42071e-26,2.03425e-26,1.43888e-26,2.35021e-26
392,0.000301685,7.95484e-27,2.20663e-26,2.55189e-26,2.29515e-26,3.26125e-26,2.60419e-26,2.90321e-26
393,0.000281212,3.64831e-27,1.25414e-26,1.61872e-26,2.62618e-26,2.86556e-26,1.80462e-26,2.88056e-26
394,0.000261901,6.16008e-27,1.83834e-26,2.05419e-26,2.54512e-26,1.96289e-26,2.05567e-26,2.14246e-26
395,0.000243705,9.24409e-27,2.07911e-26,2.2867e-26,3.36909e-26,2.45726e-26,2.27036e-26,2.46434e-26
396,0.000226578,4.34419e-27,2.28136e-26,2.108e-26,2.65871e-26,2.15965e-26,1.8362e-26,3.01846e-26
397,0.000210474,8.79127e-27,2.83345e-26,2.30839e-26,2.53954e-26,2.72403e-26,1.88398e-26,1.77679e-26
398,0.000195347,6.36037e-27,3.05024e-26,3.09949e-26,1.67394e-26,1.45609e-26,1.92854e-26,1.75478e-26
399,0.000181153,8.21591e-27,3.41468e-26,3.28746e-26,1.94989e-26,1.60009e-26,2.06382e-26,1.78398e-26
400,0.000167849,1.07753e-26,3.87627e-26,4.26844e-26,2.59598e-26,1.51258e-26,2.18078e-26,2.03501e-26
401,0.000155391,6.6819e-27,3.30286e-26,3.07156e-26,1.51382e-26,4.72598e-27,1.22596e-26,1.55302e-26
402,0.000143739,1.56815e-26,3.62705e-26,4.29271e-26,1.91686e-26,9.41721e-27,1.50399e-26,2.00243e-26
403,0.00013285,1.225e-26,3.08941e-26,3.2e-26,1.7518e-26,1.20114e-26,1.86111e-26,1.92743e-26
404,0.000122687,1.95787e-26,3.06583e-26,2.90689e-26,9.23028e-27,1.53855e-26,1.07428e-26,1.45697e-26
405,0.000113209,3.11557e-26,3.20849e-26,3.53321e-26,1.18725e-26,1.66414e-26,1.49571e-26,1.92722e-26
406,0.00010438,2.64286e-26,2.84141e-26,2.75463e-26,9.647e-27,1.85759e-26,1.63835e-26,1.35125e-26
407,9.6164e-05,3.97544e-26,3.52049e-26,5.14167e-26,1.04509e-26,2.00994e-26,1.60341e-26,1.23889e-26
408,8.85259e-05,3.6185e-26,3.10113e-26,2.4335e-26,1.34749e-26,1.32288e-26,1.50954e-26,1.02748e-26
409,8.14323e-05,3.64981e-26,3.19829e-26,3.90574e-26,1.091e-26,1.597e-26,1.44967e-26,9.35426e-27
410,7.48508e-05,5.22903e-26,4.21466e-26,3.5734e-26,1.63545e-26,1.67926e-26,6.25155e-27,1.23679e-26
411,6.87506e-05,4.58863e-26,3.21117e-26,3.12013e-26,1.16018e-26,7.11277e-27,6.50831e-27,7.81919e-27
412,6.31019e-05,5.5045e-26,3.90553e-26,3.66701e-26,1.45882e-26,1.49848e-26,7.67056e-27,1.19777e-26
413,5.78764e-05,4.21234e-26,4.35196e-26,4.58566e-26,1.0506e-26,1.4749e-26,6.76332e-27,1.05182e-26
414,5.3047e-05,6.85072e-26,6.02993e-26,5.5155e-26,5.85052e-27,6.74554e-27,7.06555e-27,7.64456e-27
415,4.85878e-05,5.21793e-26,5.12902e-26,6.41213e-26,5.39436e-27,8.51858e-27,4.79767e-27,3.52885e-27
416,4.44744e-05,6.17183e-26,4.6109e-26,4.67146e-26,8.74098e-27,4.01816e-27,7.32792e-27,8.85478e-27
417,4.06833e-05,6.57984e-26,5.33804e-26,5.75713e-26,1.03148e-26,4.96478e-27,4.0183e-27,5.90198e-27
418,3.71926e-05,4.98253e-26,4.22159e-26,4.76093e-26,5.84145e-27,7.45698e-27,5.42433e-27,7.54181e-27
419,3.39811e-05,9.36257e-26,5.67161e-26,5.47549e-26,3.6407e-27,4.74509e-27,7.21335e-27,8.82568e-27
420,3.10292e-05,9.44634e-26,3.89475e-26,4.44741e-26,1.8076e-27,8.9049e-27,6.79771e-27,5.28343e-27
421,2.83181e-05,1.04295e-25,4.99604e-26,4.35e-26,2.4661e-27,4.32108e-27,6.74877e-27,6.05571e-27
422,2.58304e-05,9.95246e-26,5.32067e-26,4.22057e-26,4.29773e-27,4.98085e-27,6.87942e-27,4.97959e-27
423,2.35494e-05,9.26725e-26,4.44835e-26,4.03168e-26,5.94443e-27,-1.02971e-28,4.71153e-27,5.47916e-27
424,2.14596e-05,1.31584e-25,5.21178e-26,4.35252e-26,4.1191e-27,1.89695e-27,4.02247e-27,4.04682e-27
425,1.95465e-05,1.00677e-25,3.65267e-26,2.97268e-26,5.55737e-27,1.51585e-27,3.61075e-27,2.64071e-27
426,1.77964e-05,1.39829e-25,4.72045e-26,3.37717e-26,4.65318e-27,6.70541e-27,3.49524e-27,1.6048e-27
427,1.61966e-05,1.1882e-25,3.51271e-26,2.67692e-26,2.99573e-27,2.42867e-27,1.07934e-27,1.40176e-27
428,1.47353e-05,1.34649e-25,3.4823e-26,2.94881e-26,3.21001e-27,3.16052e-27,1.33648e-27,1.96658e-27
429,1.34012e-05,1.25133e-25,3.17384e-26,2.58738e-26,3.22088e-27,1.44095e-27,1.24139e-27,3.15441e-27
430,1.21842e-05,1.23006e-25,1.74696e-26,2.58285e-26,1.56383e-27,1.53072e-27,1.67609e-27,3.72767e-27
431,1.10747e-05,1.38806e-25,3.12158e-26,3.14261e-26,1.78123e-27,4.43316e-27,1.67583e-27,2.17428e-27
432,1.00636e-05,1.35321e-25,1.88487e-26,2.55983e-26,1.98027e-28,5.22602e-27,1.36878e-28,9.55035e-28
433,9.14291e-06,1.71535e-25,2.81007e-26,3.20913e-26,1.19646e-27,2.11476e-27,1.73335e-28,8.92974e-28
434,8.30487e-06,1.50289e-25,1.87592e-26,2.68628e-26,1.13351e-27,3.22924e-27,6.45557e-28,1.6624e-27
435,7.54246e-06,1.70913e-25,2.10692e-26,2.35446e-26,1.30239e-27,1.10868e-27,1.21226e-27,9.40147e-28
436,6.84917e-06,1.80366e-25,2.36339e-26,2.41887e-26,1.70934e-27,1.57214e-28,1.17812e-27,1.19941e-27
437,6.21901e-06,1.93969e-25,1.76096e-26,1.8384e-26,1.04139e-27,-7.20916e-30,5.86406e-28,9.06583e-29
