t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
221,0.788919,1.5603e-28,3.46885e-29,1.20741e-28,3.25693e-28,1.4805e-27,4.27855e-28,8.9224e-28
222,0.78609,1.48793e-28,4.72458e-30,1.60995e-28,2.21438e-28,1.17643e-27,3.57555e-28,7.26172e-28
223,0.783141,1.68699e-28,1.29408e-30,8.35556e-29,1.72398e-28,1.05017e-27,3.03706e-28,7.04853e-28
224,0.78007,1.64474e-28,6.22876e-30,3.84785e-29,1.59888e-28,1.10154e-27,3.89712e-28,8.62826e-28
225,0.776878,1.76399e-28,-1.09637e-30,2.41249e-28,2.18913e-28,1.35512e-27,5.18497e-28,9.63601e-28
226,0.773565,1.6652e-28,-5.55272e-31,2.93226e-28,2.39499e-28,1.19029e-27,5.06397e-28,8.45414e-28
227,0.77013,1.49285e-28,-1.1818e-29,2.03658e-28,9.72037e-29,9.44037e-28,3.90013e-28,7.61428e-28
228,0.766573,1.54414e-28,-2.25631e-29,1.67756e-28,5.21538e-29,9.55159e-28,3.91423e-28,7.68247e-28
229,0.762896,1.92755e-28,-1.09407e-29,2.14766e-28,1.77356e-28,1.11257e-27,5.71893e-28,8.77316e-28
230,0.759099,1.63408e-28,-4.49112e-30,3.74604e-28,1.53323e-28,9.69034e-28,5.5951e-28,8.20687e-28
231,0.755183,1.44406e-28,-2.34962e-29,3.63066e-28,4.57826e-29,7.85328e-28,3.82744e-28,6.05281e-28
232,0.751148,1.72617e-28,-2.89221e-29,1.55905e-28,5.47179e-29,7.35477e-28,3.44746e-28,6.00336e-28
233,0.746997,1.79488e-28,-1.87755e-29,2.15043e-28,6.5973e-29,7.36271e-28,4.2509e-28,6.36472e-28
234,0.742731,1.64435e-28,-1.63461e-29,2.95036e-28,1.43162e-28,8.64818e-28,5.41601e-28,6.9783e-28
235,0.738352,1.20396e-28,-1.26458e-29,2.14415e-28,7.35048e-29,6.87743e-28,4.42234e-28,5.10611e-28
236,0.733861,1.43532e-28,-2.75243e-29,9.55685e-29,3.36657e-29,5.08818e-28,3.26216e-28,3.83247e-28
237,0.729261,1.71991e-28,1.03381e-30,2.51631e-28,7.83252e-29,5.54605e-28,3.69603e-28,4.0567e-28
238,0.724554,1.63507e-28,9.53653e-30,3.28933e-28,6.83638e-29,5.39338e-28,4.62985e-28,4.12587e-28
239,0.719743,1.34733e-28,1.31998e-30,2.35109e-28,7.93058e-29,5.25971e-28,4.02823e-28,3.5809e-28
240,0.714831,1.52519e-28,3.23133e-29,6.65755e-29,4.98445e-29,4.29375e-28,3.68187e-28,2.68976e-28
241,0.70982,1.66691e-28,3.78121e-29,1.56963e-28,1.03121e-28,3.97017e-28,2.54887e-28,2.48115e-28
242,0.704714,2.03322e-28,2.83016e-29,1.49495e-28,1.40519e-28,4.44148e-28,4.22882e-28,3.05937e-28
243,0.699515,1.65521e-28,1.76114e-29,2.07649e-28,1.29701e-28,3.90234e-28,4.08612e-28,2.7379e-28
244,0.694228,1.85155e-28,3.71626e-29,3.95349e-29,1.31354e-28,3.31178e-28,2.43423e-28,1.84255e-28
245,0.688855,2.27876e-28,7.67304e-29,-3.11241e-29,1.87117e-28,2.68757e-28,2.08774e-28,1.25784e-28
246,0.683402,2.1218e-28,6.43885e-29,1.32172e-28,2.61654e-28,3.37891e-28,3.29073e-28,2.09418e-28
247,0.677871,2.466e-28,5.39403e-29,2.39759e-28,2.26326e-28,2.90374e-28,3.04006e-28,1.579e-28
248,0.672266,2.4939e-28,3.31037e-29,7.44771e-29,1.48886e-28,1.82738e-28,1.93532e-28,9.22547e-29
249,0.666592,3.80148e-28,1.09159e-28,1.53627e-29,2.89992e-28,1.82726e-28,1.13738e-28,1.0394e-28
250,0.660853,3.83157e-28,1.30075e-28,4.62207e-29,3.4986e-28,1.96753e-28,2.1234e-28,1.01409e-28
251,0.655054,3.54678e-28,6.93166e-29,2.86838e-28,3.02929e-28,1.9094e-28,1.67398e-28,7.60947e-29
252,0.649199,3.60012e-28,1.13455e-28,2.20311e-28,3.12114e-28,1.34171e-28,1.55563e-28,4.61582e-29
253,0.643291,4.71147e-28,1.50102e-28,9.22151e-29,3.09976e-28,1.06569e-28,4.82855e-29,2.4412e-30
254,0.637337,5.95285e-28,1.42838e-28,2.29515e-28,3.56461e-28,1.36201e-28,1.31126e-28,2.90008e-29
255,0.631341,4.56907e-28,6.47271e-29,3.50144e-28,3.29232e-28,1.2093e-28,1.29662e-28,2.03748e-29
256,0.625307,5.03592e-28,1.05099e-28,4.37024e-28,3.30133e-28,6.81058e-29,1.25323e-28,-2.13235e-29
257,0.619241,6.0241e-28,2.15606e-28,4.0745e-28,3.42227e-28,9.35455e-29,4.57633e-29,-2.61211e-29
258,0.613146,6.23438e-28,1.28349e-28,4.01224e-28,3.99873e-28,9.28955e-29,1.55796e-29,-2.06688e-29
259,0.607029,5.60107e-28,1.22254e-28,6.179e-28,2.67411e-28,8.04196e-29,9.13226e-29,1.18993e-30
260,0.600893,4.96764e-28,1.7071e-28,7.74752e-28,2.49235e-28,5.30377e-29,1.16217e-28,9.81912e-30
261,0.594744,6.81898e-28,2.75825e-28,7.38965e-28,3.81541e-28,5.54924e-29,1.74323e-29,4.95453e-30
262,0.588586,7.31664e-28,1.78617e-28,7.3944e-28,3.4796e-28,7.76648e-29,5.75405e-29,5.86632e-30
263,0.582425,5.39301e-28,1.16781e-28,7.99066e-28,2.71078e-28,5.07778e-29,8.65101e-29,5.13642e-29
264,0.576265,3.75026e-28,2.14463e-28,1.09943e-27,2.82103e-28,3.49552e-29,8.41206e-29,1.02312e-28
265,0.57011,5.68854e-28,2.92737e-28,9.71314e-28,3.53633e-28,4.92058e-29,6.49984e-29,9.72695e-29
266,0.563966,6.00287e-28,1.5254e-28,8.20952e-28,3.84403e-28,5.52475e-29,6.1451e-29,6.81274e-29
267,0.557838,2.98608e-28,1.55934e-28,1.02949e-27,2.8289e-28,1.66708e-29,8.86608e-29,1.28755e-28
268,0.551729,2.06148e-28,2.71918e-28,1.22098e-27,3.22278e-28,2.87523e-29,1.1264e-28,1.70448e-28
269,0.545644,3.47054e-28,3.27544e-28,1.15148e-27,3.51403e-28,2.62379e-29,4.76582e-29,1.74582e-28
270,0.539588,2.7887e-28,2.04249e-28,9.42433e-28,3.77738e-28,1.68128e-29,9.05715e-29,1.54951e-28
271,0.533564,-6.03167e-30,1.81433e-28,1.26362e-27,3.28041e-28,2.28393e-29,1.12332e-28,1.60914e-28
272,0.527578,-3.90389e-29,3.82143e-28,1.40627e-27,3.46613e-28,2.41915e-29,1.04814e-28,2.44295e-28
273,0.521632,6.73949e-29,3.27521e-28,1.30108e-27,4.27223e-28,1.67666e-29,8.76116e-29,2.21285e-28
274,0.515732,4.72525e-29,9.68732e-29,1.11108e-27,4.46553e-28,1.05595e-29,4.98689e-29,1.81467e-28
275,0.50988,-1.6218e-28,2.78374e-28,1.3468e-27,3.41769e-28,1.45722e-29,1.39346e-28,1.71725e-28
276,0.504081,-1.09231e-28,4.18234e-28,1.45333e-27,3.8004e-28,3.29417e-29,7.8306e-29,2.09016e-28
277,0.498338,3.37188e-29,2.17047e-28,1.34354e-27,4.38873e-28,1.71234e-29,1.05234e-28,2.19213e-28
278,0.492654,-1.02741e-28,1.34371e-28,9.99922e-28,3.57295e-28,1.10516e-29,1.34029e-28,1.48928e-28
279,0.487033,-1.05658e-28,3.25629e-28,1.19628e-27,3.88896e-28,4.88288e-29,9.09318e-29,1.3091e-28
280,0.481477,1.67636e-28,4.02911e-28,1.12459e-27,3.69773e-28,6.08398e-29,7.09503e-29,1.67415e-28
281,0.475989,1.38198e-28,1.98328e-28,1.06562e-27,3.92216e-28,5.00449e-29,6.49631e-29,1.33453e-28
282,0.470573,1.18625e-28,2.45398e-28,8.58056e-28,3.30972e-28,7.21172e-29,8.34747e-29,1.15019e-28
283,0.465231,3.64842e-28,3.319e-28,9.15077e-28,2.98934e-28,9.89858e-29,7.53121e-29,1.12766e-28
284,0.459964,6.65023e-28,2.27321e-28,8.10841e-28,2.82569e-28,9.35461e-29,4.49924e-29,1.04887e-28
285,0.454776,6.50205e-28,2.48981e-28,6.47531e-28,3.46069e-28,1.02851e-28,7.44307e-29,9.54219e-29
286,0.449667,6.86117e-28,3.59963e-28,5.62549e-28,2.26657e-28,1.35045e-28,3.68414e-29,6.968e-29
287,0.444641,1.37945e-27,3.25283e-28,5.0016e-28,2.45436e-28,1.36369e-28,5.80041e-29,7.19275e-29
288,0.439699,1.42222e-27,2.77432e-28,3.98399e-28,2.55539e-28,1.38137e-28,5.21297e-29,6.60834e-29
289,0.434841,1.22912e-27,3.08366e-28,1.71142e-28,2.19293e-28,1.43751e-28,4.85133e-29,4.16783e-29
290,0.43007,1.71889e-27,3.17101e-28,1.74555e-28,2.20116e-28,1.27939e-28,2.84324e-29,4.6055e-29
291,0.425386,2.24616e-27,3.45799e-28,1.6845e-28,2.395e-28,1.36446e-28,3.04512e-29,3.16212e-29
292,0.420791,2.18429e-27,2.85662e-28,1.11013e-28,2.01548e-28,1.18224e-28,2.64885e-29,2.73768e-29
293,0.416284,2.10219e-27,3.6492e-28,6.80278e-29,2.36866e-28,1.37314e-28,3.78929e-29,7.98814e-30
294,0.411867,3.01528e-27,3.7204e-28,9.13717e-30,2.0285e-28,9.2473e-29,3.59328e-29,1.29873e-29
295,0.40754,3.16085e-27,3.83226e-28,5.98862e-29,2.29918e-28,8.61073e-29,3.55847e-29,4.3999e-30
296,0.403303,2.78553e-27,2.57326e-28,3.80443e-29,2.26386e-28,1.12615e-28,5.08538e-29,2.81858e-30
297,0.399155,2.75927e-27,2.6923e-28,9.96673e-29,2.05809e-28,1.13799e-28,9.74317e-29,-3.03977e-30
298,0.395098,3.72413e-27,3.39582e-28,4.3319e-29,2.81503e-28,9.17063e-29,5.95247e-29,1.37166e-30
299,0.39113,3.13284e-27,3.06844e-28,2.43014e-29,2.39733e-28,7.71447e-29,9.57356e-29,2.00699e-30
300,0.387251,3.05692e-27,2.7259e-28,1.12123e-28,2.85707e-28,9.07463e-29,9.94105e-29,6.32398e-30
301,0.38346,3.02176e-27,2.58953e-28,1.33139e-28,2.63591e-28,7.46996e-29,1.6585e-28,-1.30208e-30
302,0.379756,3.48561e-27,1.58543e-28,1.62213e-28,2.57032e-28,8.62947e-29,1.98706e-28,1.08147e-30
303,0.376139,3.16576e-27,2.29315e-28,1.66032e-28,2.38335e-28,7.53888e-29,2.02243e-28,1.66894e-30
304,0.372607,2.80876e-27,2.47271e-28,1.85296e-28,3.0314e-28,7.81182e-29,2.22689e-28,1.17204e-30
305,0.369159,3.09948e-27,2.03779e-28,2.07633e-28,2.97102e-28,9.01155e-29,2.53861e-28,2.06172e-30
306,0.365794,2.97978e-27,1.81862e-28,2.31107e-28,2.91382e-28,3.96287e-29,3.27081e-28,1.60045e-30
307,0.362509,2.09812e-27,3.3994e-28,1.41491e-28,3.1678e-28,1.20481e-28,3.07833e-28,-8.52488e-30
308,0.359304,2.2423e-27,4.03063e-28,2.00747e-28,3.4866e-28,1.13337e-28,3.83866e-28,-5.84235e-30
309,0.356176,2.2229e-27,3.9954e-28,2.01701e-28,3.01549e-28,8.1712e-29,3.95794e-28,-6.26982e-30
310,0.353123,1.81566e-27,4.79828e-28,1.15656e-28,3.07573e-28,7.69502e-29,4.92983e-28,-7.20697e-30
311,0.350144,1.34538e-27,6.5968e-28,4.01852e-29,2.95248e-28,1.08351e-28,4.13092e-28,-1.18815e-29
312,0.347235,1.5763e-27,6.04009e-28,1.03688e-28,3.23051e-28,1.03689e-28,5.78743e-28,-2.60174e-29
313,0.344396,1.4148e-27,8.05384e-28,5.8671e-29,3.12246e-28,9.07457e-29,6.03231e-28,4.44676e-30
314,0.341623,6.97296e-28,9.59134e-28,-1.12715e-28,3.14672e-28,8.20404e-29,7.48754e-28,6.03515e-30
315,0.338915,8.55013e-28,1.11474e-27,-9.93005e-29,3.84584e-28,1.0131e-28,7.50857e-28,-6.33697e-30
316,0.336267,7.68757e-28,1.23769e-27,-2.04877e-31,3.62349e-28,1.09438e-28,8.1942e-28,1.35432e-29
317,0.333679,3.59521e-28,1.13448e-27,-1.39959e-28,3.93811e-28,1.05754e-28,9.6044e-28,2.0434e-29
318,0.331146,4.09681e-28,1.68943e-27,-2.33402e-28,3.8971e-28,8.4565e-29,9.17063e-28,3.17052e-29
319,0.328667,4.73145e-28,1.59275e-27,-1.97651e-28,4.70543e-28,5.17047e-29,9.50032e-28,5.61496e-29
320,0.326238,3.31082e-28,1.55611e-27,-1.33611e-28,4.50279e-28,3.35318e-29,9.93303e-28,7.63693e-29
321,0.323857,3.08437e-28,1.85395e-27,-2.50107e-28,4.65388e-28,4.93859e-29,1.03847e-27,1.06687e-28
322,0.321521,5.11909e-28,2.02618e-27,-2.02145e-28,5.17045e-28,5.93096e-29,1.09247e-27,1.44467e-28
323,0.319226,6.32859e-28,2.1549e-27,-1.47128e-28,5.42922e-28,3.26e-29,1.0343e-27,1.83324e-28
324,0.316969,5.45126e-28,1.66985e-27,-1.53198e-28,6.08271e-28,-1.53765e-31,1.01776e-27,2.29344e-28
325,0.314748,8.35442e-28,1.72438e-27,-8.43693e-29,5.31559e-28,-1.92142e-29,9.65149e-28,2.80521e-28
326,0.31256,1.05849e-27,2.10966e-27,2.33155e-29,6.6298e-28,3.07394e-29,9.20173e-28,3.96822e-28
327,0.310401,9.2752e-28,1.84119e-27,5.0775e-29,7.41858e-28,2.21425e-29,8.74997e-28,4.30024e-28
328,0.308268,1.02781e-27,1.38288e-27,1.00279e-28,6.7557e-28,-9.86132e-30,8.39324e-28,4.80405e-28
329,0.306158,1.54334e-27,1.65934e-27,3.20281e-28,7.43969e-28,1.90208e-29,6.82874e-28,5.83952e-28
330,0.304068,1.31394e-27,1.81066e-27,3.56603e-28,8.30951e-28,7.58081e-29,6.57207e-28,5.43546e-28
331,0.301995,1.30236e-27,9.17842e-28,4.26302e-28,8.32528e-28,5.55005e-29,6.04149e-28,6.29675e-28
332,0.299935,1.60731e-27,1.36636e-27,8.18789e-28,8.43733e-28,9.85428e-29,6.38574e-28,5.38523e-28
333,0.297886,1.5323e-27,9.51785e-28,5.87405e-28,1.0723e-27,1.63356e-28,5.33225e-28,7.37466e-28
334,0.295845,1.52852e-27,7.74224e-28,8.96553e-28,8.8993e-28,2.28159e-28,5.56678e-28,7.00452e-28
335,0.293809,1.39662e-27,5.93923e-28,8.7366e-28,1.00608e-27,3.24591e-28,5.8059e-28,6.20415e-28
336,0.291774,1.61486e-27,4.879e-28,1.04628e-27,1.10647e-27,4.07441e-28,5.16571e-28,6.33118e-28
337,0.289737,1.12918e-27,2.9987e-28,1.16316e-27,1.16382e-27,4.15098e-28,4.74221e-28,7.88906e-28
338,0.287697,1.19679e-27,-9.47718e-29,1.38139e-27,8.94571e-28,4.69451e-28,6.79101e-28,5.57966e-28
339,0.28565,1.06105e-27,-9.29327e-30,1.35062e-27,1.05442e-27,6.42741e-28,6.74907e-28,5.09881e-28
340,0.283593,8.54528e-28,-2.25668e-29,1.41161e-27,1.01177e-27,6.36905e-28,8.16442e-28,5.04214e-28
341,0.281523,7.95383e-28,-3.23946e-28,1.44048e-27,1.04049e-27,8.09674e-28,8.55652e-28,5.85206e-28
342,0.279439,6.07228e-28,-1.95871e-28,1.51602e-27,6.86175e-28,8.45054e-28,1.00091e-27,3.01024e-28
343,0.277338,5.41178e-28,-1.20879e-28,1.68317e-27,7.80278e-28,9.7624e-28,1.23058e-27,2.64186e-28
344,0.275216,3.18085e-28,-1.43331e-28,1.28959e-27,7.59241e-28,1.1304e-27,1.31401e-27,2.78841e-28
345,0.273073,2.23144e-28,1.08713e-29,1.64999e-27,3.71758e-28,9.68482e-28,1.37278e-27,1.70971e-28
346,0.270905,2.09299e-28,1.48296e-28,1.70854e-27,3.25294e-28,1.02446e-27,1.44016e-27,7.90334e-29
347,0.268711,-2.26108e-29,2.43001e-28,1.27099e-27,2.62583e-28,1.23229e-27,1.64808e-27,3.4327e-29
348,0.266488,2.85032e-29,5.59441e-28,1.34075e-27,1.56472e-28,9.95104e-28,1.72105e-27,-2.2338e-29
349,0.264235,-1.71869e-29,6.81818e-28,1.48794e-27,-4.25805e-29,9.5418e-28,1.71158e-27,-1.02738e-28
350,0.261951,-4.62143e-29,8.23525e-28,1.24286e-27,-1.47218e-29,9.29556e-28,1.75497e-27,-1.20352e-28
351,0.259633,-7.64041e-29,1.10463e-27,1.04906e-27,-5.6657e-29,9.8036e-28,1.70139e-27,-8.62898e-29
352,0.25728,-6.20678e-29,1.2691e-27,1.16399e-27,-9.36576e-29,7.47985e-28,1.87678e-27,-1.39129e-28
353,0.25489,-9.32694e-30,9.83948e-28,8.60821e-28,-7.89274e-29,7.20395e-28,1.94132e-27,-1.31087e-28
354,0.252463,3.84966e-29,1.38507e-27,8.44957e-28,4.4732e-29,5.77806e-28,1.71317e-27,-5.41814e-29
355,0.249998,3.6399e-29,1.62907e-27,8.65578e-28,1.94526e-28,4.31725e-28,1.5582e-27,3.42061e-29
356,0.247494,6.19794e-29,1.65524e-27,6.81335e-28,3.09155e-28,3.71726e-28,1.65209e-27,1.4806e-28
357,0.244949,1.71578e-28,1.47951e-27,4.53249e-28,5.22125e-28,3.88356e-28,1.74652e-27,1.77009e-28
358,0.242364,2.12856e-28,1.66881e-27,5.21105e-28,9.38417e-28,1.62751e-28,1.27515e-27,2.82263e-28
359,0.239738,2.24017e-28,1.5014e-27,3.60708e-28,1.09726e-27,2.10566e-28,1.31072e-27,4.94494e-28
360,0.23707,2.97508e-28,1.11656e-27,1.65492e-28,1.57039e-27,2.34265e-28,1.27124e-27,6.37011e-28
361,0.234361,3.4934e-28,1.22769e-27,2.33206e-28,2.11392e-27,9.00663e-29,9.88177e-28,7.49983e-28
362,0.231611,4.02038e-28,1.28342e-27,1.95366e-28,2.61657e-27,1.61032e-28,7.06725e-28,8.99477e-28
363,0.22882,4.32824e-28,9.19957e-28,1.20057e-28,3.04548e-27,2.38273e-28,6.80237e-28,1.10061e-27
364,0.225988,4.3197e-28,1.02095e-27,1.23812e-28,3.58657e-27,2.13687e-28,5.95161e-28,1.15731e-27
365,0.223115,5.18786e-28,8.99694e-28,1.62582e-28,3.91008e-27,3.33035e-28,2.35375e-28,1.27473e-27
366,0.220203,5.0248e-28,7.47668e-28,5.26002e-29,4.44926e-27,5.3014e-28,1.84147e-28,1.47183e-27
367,0.217253,5.2141e-28,6.63396e-28,1.36946e-28,4.71921e-27,6.35725e-28,5.23097e-29,1.59395e-27
368,0.214264,5.48094e-28,4.68851e-28,1.0338e-28,5.23412e-27,8.55448e-28,-2.64782e-29,1.60243e-27
369,0.211239,5.27372e-28,5.66852e-28,1.78597e-28,5.37873e-27,1.03551e-27,-9.60366e-29,1.54129e-27
370,0.208179,6.47222e-28,3.26771e-28,1.66674e-28,5.71955e-27,1.18517e-27,-1.08755e-28,1.63485e-27
371,0.205084,6.52204e-28,3.22715e-28,2.93217e-28,5.82616e-27,1.47874e-27,-2.2109e-28,1.47998e-27
372,0.201958,5.92203e-28,3.89943e-28,1.99391e-28,5.69125e-27,1.73991e-27,-1.78635e-28,1.52254e-27
373,0.1988,6.84881e-28,1.7172e-28,2.38331e-28,5.94718e-27,2.05611e-27,-1.59942e-28,1.57731e-27
374,0.195614,6.48454e-28,1.80742e-28,2.91188e-28,5.58744e-27,2.34035e-27,-1.04487e-28,1.24752e-27
375,0.1924,6.89546e-28,2.31874e-28,2.45358e-28,5.62079e-27,2.67652e-27,-2.75808e-29,1.18609e-27
376,0.189162,6.85809e-28,5.54174e-29,3.4237e-28,5.60063e-27,2.87141e-27,1.18594e-28,1.21424e-27
377,0.1859,6.48054e-28,5.30336e-29,4.18696e-28,5.01225e-27,2.95253e-27,1.81981e-28,9.39043e-28
378,0.182618,7.34402e-28,3.83865e-29,4.27086e-28,4.29516e-27,3.15839e-27,3.88094e-28,5.62327e-28
379,0.179317,6.65382e-28,-2.67024e-29,4.17168e-28,4.19636e-27,2.95125e-27,4.43704e-28,4.72761e-28
380,0.176,7.20997e-28,-1.98667e-29,3.50438e-28,3.54633e-27,2.99162e-27,5.24634e-28,3.80721e-28
381,0.17267,6.80574e-28,-5.52458e-29,5.15828e-28,2.88277e-27,3.0338e-27,7.01582e-28,1.76928e-28
382,0.169329,7.01164e-28,-3.87207e-29,4.19984e-28,2.55164e-27,2.97381e-27,7.23267e-28,1.92661e-28
383,0.165979,6.55916e-28,-2.50951e-29,6.11917e-28,1.86515e-27,2.92034e-27,8.50735e-28,-9.53004e-30
384,0.162623,6.26083e-28,1.12711e-30,4.42949e-28,1.33202e-27,2.39436e-27,1.01134e-27,-7.52891e-29
385,0.159264,5.64173e-28,8.35232e-29,4.75429e-28,9.41016e-28,2.47356e-27,9.16858e-28,2.01843e-29
386,0.155905,6.00067e-28,1.2091e-28,4.57077e-28,6.45268e-28,1.95988e-27,9.7584e-28,1.09156e-30
387,0.152547,5.14552e-28,8.18732e-29,2.94605e-28,3.87299e-28,1.57725e-27,1.13785e-27,1.64897e-28
388,0.149195,5.31356e-28,1.91808e-28,3.48988e-28,1.70364e-28,1.41664e-27,1.01696e-27,2.57055e-28
389,0.14585,4.45722e-28,2.86562e-28,3.90616e-28,1.81314e-28,9.54781e-28,9.04874e-28,3.54649e-28
390,0.142515,4.04378e-28,3.60541e-28,1.39001e-28,2.26082e-28,7.37247e-28,8.13895e-28,5.68307e-28
391,0.139194,3.92254e-28,2.76568e-28,-7.87662e-29,2.9223e-28,4.68938e-28,8.8214e-28,7.50379e-28
392,0.135888,3.21256e-28,1.66354e-28,7.14413e-29,4.64646e-28,3.57102e-28,7.47674e-28,9.98779e-28
393,0.132601,2.5855e-28,4.26359e-28,3.15011e-29,7.80136e-28,1.1903e-28,5.04998e-28,1.07062e-27
394,0.129334,1.7703e-28,1.61745e-28,-3.93353e-28,1.08008e-27,-1.55694e-29,4.58582e-28,1.38421e-27
395,0.126091,2.19623e-28,-5.88278e-29,-4.8252e-28,1.28462e-27,-5.81497e-29,3.25533e-28,1.56061e-27
396,0.122874,1.60656e-28,1.39767e-28,-1.75511e-28,1.47766e-27,1.97152e-29,1.16648e-28,1.33474e-27
397,0.119686,1.49211e-28,-1.32911e-28,-4.57096e-28,1.81508e-27,-3.71134e-29,1.24633e-28,1.46862e-27
398,0.116528,1.98323e-28,-2.91722e-28,-5.93508e-28,1.89547e-27,4.02183e-29,-1.49905e-29,1.44667e-27
399,0.113404,1.9947e-28,-2.80737e-28,-4.01551e-28,1.90746e-27,1.68122e-28,-1.76031e-29,1.38584e-27
400,0.110314,2.48628e-28,-2.63733e-28,-3.12776e-28,2.03666e-27,2.6586e-28,-6.30634e-29,1.01805e-27
401,0.107263,4.00864e-28,-3.98603e-28,-2.41261e-28,1.94639e-27,4.51441e-28,-1.87203e-29,1.04811e-27
402,0.10425,5.11668e-28,-2.95919e-28,2.19686e-29,1.85891e-27,6.11333e-28,3.53474e-30,9.66188e-28
403,0.10128,6.31157e-28,-1.94774e-28,2.12447e-28,1.86201e-27,9.21344e-28,1.10402e-28,5.40501e-28
404,0.0983521,6.40309e-28,-4.87498e-29,4.51826e-28,1.38066e-27,1.09781e-27,1.8635e-28,2.60715e-28
405,0.0954695,7.66992e-28,2.30195e-28,8.46315e-28,1.08991e-27,1.18747e-27,2.73575e-28,2.16338e-28
406,0.0926336,8.1768e-28,4.36243e-28,9.88551e-28,9.06447e-28,1.61e-27,4.55644e-28,7.59977e-29
407,0.0898457,9.7795e-28,8.28586e-28,1.23026e-27,6.06755e-28,1.60386e-27,5.37473e-28,-1.16208e-28
408,0.0871074,1.03976e-27,1.04938e-27,1.53667e-27,4.10088e-28,1.71168e-27,7.69076e-28,-1.77545e-28
409,0.0844198,7.71387e-28,1.42157e-27,1.83148e-27,1.20274e-28,1.77022e-27,8.41014e-28,-2.32433e-28
410,0.0817842,7.51751e-28,1.71514e-27,1.77482e-27,1.23339e-28,1.82155e-27,9.45046e-28,-2.09668e-28
411,0.0792016,7.64309e-28,1.99612e-27,1.72452e-27,-1.03574e-28,1.71117e-27,1.05041e-27,-1.11782e-28
412,0.0766728,5.49159e-28,2.12143e-27,1.94139e-27,-7.39031e-29,1.62334e-27,1.17636e-27,-7.58893e-29
413,0.0741987,3.52164e-28,2.21808e-27,1.89211e-27,-7.75774e-29,1.56705e-27,9.65041e-28,5.57896e-29
414,0.07178,3.46618e-28,2.4072e-27,1.3557e-27,-8.64818e-30,1.50932e-27,1.09298e-27,2.08962e-28
415,0.0694173,1.34981e-28,2.18676e-27,1.43855e-27,1.3516e-28,1.26268e-27,9.108e-28,3.23884e-28
416,0.067111,1.3364e-28,2.19509e-27,1.16421e-27,2.60193e-28,1.14356e-27,9.40985e-28,5.18304e-28
417,0.0648614,8.25226e-29,1.83139e-27,9.56939e-28,4.60059e-28,8.32809e-28,5.9752e-28,6.37492e-28
418,0.0626688,7.03458e-29,1.45237e-27,9.91847e-28,6.05275e-28,6.98304e-28,5.43778e-28,6.56786e-28
419,0.0605332,2.6847e-28,1.22331e-27,4.96077e-28,7.10546e-28,4.68999e-28,4.44185e-28,7.05622e-28
420,0.0584548,5.60565e-28,7.35307e-28,3.53175e-28,7.41343e-28,3.57512e-28,2.68426e-28,8.64848e-28
421,0.0564333,9.63248e-28,5.61855e-28,2.91581e-28,8.38789e-28,3.36437e-28,1.0262e-28,7.73261e-28
422,0.0544687,1.34602e-27,2.91692e-28,2.55453e-28,9.15423e-28,2.17394e-28,1.4352e-28,7.18396e-28
423,0.0525607,2.03572e-27,7.85718e-29,9.88027e-30,7.22607e-28,2.04586e-28,-4.82192e-30,7.20088e-28
424,0.0507088,2.61192e-27,-7.04351e-29,4.88998e-29,8.31724e-28,1.22899e-28,-4.64541e-29,6.89306e-28
425,0.0489126,3.03038e-27,-4.65704e-29,2.84122e-29,7.09656e-28,7.29992e-29,-3.12078e-29,6.04727e-28
426,0.0471716,3.79998e-27,1.11637e-30,1.26792e-28,6.44123e-28,8.41186e-29,1.58655e-29,4.73859e-28
427,0.0454852,4.54738e-27,8.48158e-29,7.5389e-29,5.96153e-28,1.58543e-28,1.6354e-28,4.64128e-28
428,0.0438526,5.15486e-27,1.97135e-28,-2.14666e-29,5.27112e-28,7.14186e-29,2.18013e-28,3.60574e-28
429,0.0422731,5.59021e-27,3.13064e-28,7.93274e-29,5.09422e-28,1.28227e-28,4.04225e-28,3.24476e-28
430,0.0407459,5.26921e-27,4.29892e-28,1.1087e-29,4.05133e-28,1.85334e-28,5.13323e-28,3.5695e-28
431,0.0392702,5.299e-27,7.23512e-28,8.08796e-29,3.84455e-28,1.7459e-28,6.34043e-28,3.38064e-28
432,0.0378448,5.21645e-27,8.40207e-28,2.46132e-29,4.38917e-28,2.24685e-28,7.63264e-28,3.79223e-28
433,0.036469,4.90329e-27,7.80135e-28,4.62899e-29,4.89743e-28,1.75721e-28,9.72034e-28,3.55192e-28
434,0.0351417,3.86942e-27,6.09508e-28,9.05074e-29,4.92846e-28,2.17372e-28,1.03026e-27,3.67595e-28
435,0.0338617,3.33743e-27,7.30646e-28,1.0643e-28,4.82627e-28,1.72005e-28,9.75732e-28,4.81799e-28
436,0.0326281,2.43399e-27,5.69353e-28,1.77701e-28,6.1204e-28,1.77998e-28,1.14993e-27,4.61884e-28
437,0.0314396,1.47758e-27,5.37932e-28,2.74024e-28,6.84538e-28,2.09319e-28,1.06605e-27,4.72062e-28
438,0.0302951,1.14123e-27,4.0394e-28,3.75894e-28,6.69202e-28,2.09851e-28,1.15808e-27,4.57237e-28
439,0.0291935,6.58174e-28,2.16019e-28,5.22258e-28,6.80311e-28,1.91145e-28,1.13948e-27,4.11399e-28
