t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
221,1.26721,1.25072e-27,2.25375e-27,4.38023e-27,7.10252e-27,3.80693e-27,1.22571e-26,4.22587e-27
222,1.27314,9.14532e-28,1.70196e-27,3.67259e-27,8.48271e-27,6.07875e-27,1.45555e-26,7.14768e-27
223,1.27973,1.02479e-27,1.04514e-27,2.54667e-27,7.81627e-27,5.70349e-27,1.53941e-26,6.96953e-27
224,1.28699,1.01385e-27,9.29261e-28,3.38846e-27,7.02234e-27,5.30372e-27,1.37052e-26,6.01478e-27
225,1.29493,8.87436e-28,1.1354e-27,3.25963e-27,6.00743e-27,4.78465e-27,1.23636e-26,5.03243e-27
226,1.30356,9.45559e-28,8.53985e-28,2.39034e-27,6.90824e-27,5.70974e-27,1.46985e-26,6.0494e-27
227,1.31289,1.06199e-27,4.82091e-28,1.68594e-27,7.70655e-27,6.67603e-27,1.58421e-26,7.26553e-27
228,1.32293,5.69998e-28,1.63288e-28,1.28176e-27,6.28668e-27,5.94027e-27,1.41733e-26,6.2643e-27
229,1.3337,1.96969e-28,6.02892e-28,2.10622e-27,5.26255e-27,5.27611e-27,1.43394e-26,4.76931e-27
230,1.3452,6.01693e-28,5.44461e-28,1.56966e-27,6.41646e-27,4.7659e-27,1.55734e-26,4.75924e-27
231,1.35744,3.54191e-28,5.42351e-28,1.35133e-27,8.17871e-27,7.39943e-27,1.51384e-26,6.54048e-27
232,1.37043,2.33538e-28,2.58631e-28,1.33263e-27,6.46374e-27,6.98063e-27,1.57055e-26,6.19634e-27
233,1.38417,-1.17634e-29,1.1267e-27,1.71044e-27,5.47879e-27,5.09266e-27,1.39636e-26,5.04786e-27
234,1.39868,1.2826e-28,1.12904e-27,2.45403e-27,6.44177e-27,6.95264e-27,1.51859e-26,4.77217e-27
235,1.41396,1.6184e-28,1.83867e-27,3.69028e-27,7.74389e-27,7.52755e-27,1.67588e-26,6.19921e-27
236,1.43001,1.03977e-28,1.7469e-27,3.15361e-27,8.99063e-27,9.30322e-27,1.85019e-26,7.75965e-27
237,1.44683,1.0205e-28,1.1623e-27,3.13838e-27,7.77488e-27,8.69883e-27,1.75166e-26,8.34216e-27
238,1.46444,1.14345e-29,2.06097e-27,2.77194e-27,5.95385e-27,7.2877e-27,1.70349e-26,6.49593e-27
239,1.48283,5.2749e-30,3.10005e-27,5.41415e-27,6.27517e-27,6.09788e-27,1.65518e-26,6.25053e-27
240,1.502,-3.22495e-29,1.79304e-27,3.93436e-27,7.75347e-27,7.67498e-27,1.85832e-26,7.19515e-27
241,1.52196,-1.37853e-28,1.43762e-27,2.27764e-27,7.0977e-27,6.40234e-27,1.62545e-26,6.56966e-27
242,1.5427,-4.95859e-29,8.72558e-28,3.32283e-27,4.51425e-27,3.88889e-27,1.35575e-26,4.18013e-27
243,1.56422,-1.24433e-28,1.72608e-27,3.53797e-27,3.20361e-27,2.47364e-27,1.09914e-26,2.11561e-27
244,1.58652,1.37883e-30,2.53928e-27,4.73778e-27,4.17027e-27,2.36334e-27,1.07641e-26,2.6333e-27
245,1.6096,-1.53447e-28,1.01325e-27,2.99405e-27,3.41338e-27,2.02724e-27,9.78422e-27,2.14161e-27
246,1.63344,4.06917e-28,1.96604e-27,3.64491e-27,2.16283e-27,8.41367e-28,7.22309e-27,5.96785e-28
247,1.65805,1.22079e-27,2.59785e-27,4.42717e-27,1.39203e-27,6.59279e-28,5.62364e-27,1.03328e-28
248,1.68341,1.19588e-27,4.94441e-27,6.08989e-27,2.03675e-27,5.72499e-28,5.99516e-27,1.2022e-28
249,1.70952,1.02194e-27,5.41971e-27,7.89257e-27,1.7668e-27,4.81616e-28,6.28245e-27,-2.74972e-29
250,1.73636,3.23593e-27,5.23913e-27,7.73792e-27,1.82304e-27,1.14195e-27,6.10755e-27,-3.13716e-28
251,1.76394,3.40047e-27,5.27886e-27,7.25538e-27,1.53939e-27,6.31642e-28,4.72719e-27,-7.8243e-29
252,1.79222,3.97632e-27,6.07917e-27,8.28022e-27,7.91828e-28,-1.78349e-28,4.75452e-27,-6.09601e-28
253,1.8212,4.09055e-27,7.57127e-27,1.07104e-26,7.33829e-28,8.12798e-29,4.74251e-27,-4.12747e-28
254,1.85087,5.19556e-27,4.3055e-27,7.56671e-27,9.50348e-28,3.78332e-29,4.43987e-27,-6.89948e-28
255,1.8812,6.16613e-27,5.31086e-27,7.26581e-27,1.0158e-27,-1.96407e-29,3.02273e-27,-1.66941e-28
256,1.91219,7.17718e-27,6.08956e-27,8.72809e-27,-3.9785e-30,3.04934e-28,2.02597e-27,-5.76607e-28
257,1.9438,7.03502e-27,5.32765e-27,7.25863e-27,1.94661e-29,-1.76712e-28,1.73933e-27,-7.53656e-28
258,1.97603,6.51398e-27,4.64222e-27,7.35896e-27,3.70065e-28,1.40189e-27,1.71443e-27,-3.55775e-28
259,2.00884,8.93398e-27,3.45888e-27,5.6686e-27,5.85645e-28,1.18761e-27,1.03649e-27,-1.76721e-28
260,2.04221,1.23727e-26,2.78419e-27,5.91374e-27,1.66466e-28,2.14976e-27,9.47831e-28,6.22903e-28
261,2.07613,1.29808e-26,3.87509e-27,5.71784e-27,3.69272e-28,2.1949e-27,1.19452e-27,-4.94699e-29
262,2.11056,1.23925e-26,2.72906e-27,4.34953e-27,8.45533e-28,2.04611e-27,1.73047e-27,9.94282e-29
263,2.14548,1.71902e-26,2.74184e-27,5.33596e-27,1.39223e-27,3.05875e-27,2.47746e-27,4.34786e-28
264,2.18086,2.20595e-26,2.51189e-27,5.89029e-27,9.61306e-28,2.71005e-27,2.46442e-27,5.38576e-28
265,2.21667,2.45822e-26,1.78058e-27,5.77918e-27,7.96261e-28,2.67926e-27,2.29489e-27,2.37476e-28
266,2.25288,2.4386e-26,3.32354e-27,5.99742e-27,4.95753e-28,2.08797e-27,3.41434e-27,1.50892e-28
267,2.28945,2.49744e-26,2.28514e-27,4.76949e-27,9.29971e-28,2.51754e-27,4.37019e-27,4.45745e-28
268,2.32636,2.85453e-26,6.58329e-28,3.36469e-27,1.0857e-27,2.37763e-27,3.8413e-27,2.9821e-28
269,2.36358,3.23211e-26,-7.5532e-29,2.10494e-27,6.41456e-28,2.49761e-27,3.32267e-27,2.97991e-28
270,2.40105,2.7304e-26,3.55042e-28,2.92025e-27,3.25977e-28,1.21272e-27,3.97565e-27,1.43935e-28
271,2.43876,2.85569e-26,-1.75436e-28,1.49401e-27,3.98853e-28,9.90714e-28,3.26511e-27,5.67238e-29
272,2.47666,3.04898e-26,-1.88357e-27,6.47167e-28,3.69467e-28,1.32843e-27,3.3427e-27,1.71793e-28
273,2.51472,3.10519e-26,-1.34201e-27,7.24796e-28,3.77065e-28,1.01408e-27,3.28194e-27,6.93145e-29
274,2.5529,3.05642e-26,-1.52563e-27,1.56437e-27,2.3266e-28,4.2086e-28,2.69482e-27,-1.54671e-29
275,2.59116,3.41404e-26,1.34928e-28,2.07466e-27,1.09484e-28,3.34535e-28,2.84392e-27,1.17084e-28
276,2.62946,3.62979e-26,-4.53778e-28,2.40933e-27,1.39667e-28,6.95043e-28,2.22548e-27,2.62182e-29
277,2.66776,4.33184e-26,-4.42397e-28,3.39044e-27,1.39335e-28,7.21261e-28,2.25002e-27,2.10706e-28
278,2.70602,4.53796e-26,1.52397e-27,5.32844e-27,1.85078e-29,7.95676e-28,1.60474e-27,1.96634e-28
279,2.74421,4.12626e-26,2.08747e-27,5.17832e-27,-7.81021e-29,5.51675e-28,1.8089e-27,2.32952e-28
280,2.78227,3.87185e-26,1.18311e-27,5.46783e-27,3.59862e-29,4.99433e-28,1.60191e-27,2.90798e-28
281,2.82018,4.06728e-26,1.24409e-27,4.93281e-27,-2.87196e-29,9.32506e-28,1.12178e-27,4.08985e-28
282,2.85788,3.94281e-26,1.10928e-27,4.82585e-27,-5.72254e-29,1.15517e-27,8.7382e-28,3.79358e-28
283,2.89535,3.26687e-26,2.06395e-27,4.99217e-27,-3.43043e-29,8.71942e-28,9.36444e-28,4.49388e-28
284,2.93254,2.4831e-26,1.40242e-27,3.80656e-27,-1.08603e-28,1.1706e-27,7.42834e-28,2.09152e-28
285,2.9694,2.11887e-26,4.57159e-28,3.15181e-27,1.20737e-29,1.27368e-27,4.83724e-28,2.57102e-28
286,3.00591,2.11368e-26,5.5656e-28,3.48676e-27,-2.46137e-29,1.08891e-27,3.72672e-28,3.36833e-28
287,3.04202,1.62381e-26,5.15792e-28,3.11388e-27,-1.35617e-28,1.26186e-27,4.86907e-28,1.43021e-28
288,3.07769,1.4404e-26,8.85326e-28,2.71871e-27,8.78978e-29,1.37338e-27,3.19412e-28,3.98251e-29
289,3.11289,1.85829e-26,3.63868e-28,1.9815e-27,1.46428e-28,1.63797e-27,2.73115e-28,5.35108e-29
290,3.14758,2.68878e-26,2.47542e-28,2.29693e-27,-7.76288e-29,1.71986e-27,4.88446e-28,1.30522e-28
291,3.18173,2.63657e-26,5.71378e-28,2.01497e-27,2.02106e-28,1.06498e-27,2.88433e-28,1.56894e-28
292,3.21529,3.02531e-26,4.55598e-28,1.61792e-27,1.44397e-28,1.94129e-27,2.04585e-28,1.81285e-28
293,3.24825,3.32909e-26,2.21173e-28,8.17674e-28,2.13086e-28,1.42248e-27,1.57833e-28,3.24704e-28
294,3.28056,3.10813e-26,3.37279e-28,8.91907e-28,3.4081e-28,1.27523e-27,2.9711e-28,3.78619e-28
295,3.3122,3.94006e-26,4.48282e-28,8.54143e-28,2.16163e-28,1.44887e-27,7.97874e-29,5.54496e-28
296,3.34313,2.565e-26,3.49819e-28,3.1262e-28,6.54969e-28,1.62713e-27,-6.89416e-30,8.66891e-28
297,3.37333,3.3794e-26,6.46718e-28,2.50354e-28,3.35482e-28,1.42183e-27,-1.13121e-28,1.15318e-27
298,3.40278,3.01502e-26,7.78918e-28,1.75121e-28,6.60524e-28,9.71301e-28,5.52151e-31,1.15981e-27
299,3.43145,3.28769e-26,9.84752e-28,1.44757e-28,5.14049e-28,9.54407e-28,-2.17195e-28,1.05803e-27
300,3.45931,3.4044e-26,1.18429e-27,1.30453e-28,6.95355e-28,1.01927e-27,-8.38455e-29,1.1097e-27
301,3.48635,3.43575e-26,7.94894e-28,1.52941e-28,8.74414e-28,1.13121e-27,-1.86673e-28,1.09135e-27
302,3.51255,4.16312e-26,1.12567e-27,2.35033e-28,9.1535e-28,7.96072e-28,-9.74353e-29,1.10804e-27
303,3.53789,4.34618e-26,1.77516e-27,5.1116e-28,1.23442e-27,1.11906e-27,-2.27824e-28,7.20082e-28
304,3.56236,4.58621e-26,1.76229e-27,6.02802e-28,1.28366e-27,7.04235e-28,-4.69523e-29,9.20968e-28
305,3.58595,4.47862e-26,1.50129e-27,8.08789e-28,1.16344e-27,1.30905e-27,-2.24864e-29,6.04418e-28
306,3.60864,5.4216e-26,2.17726e-27,5.8626e-28,1.39882e-27,9.78083e-28,-1.72331e-28,5.98379e-28
307,3.63044,5.57378e-26,2.31915e-27,1.12766e-27,1.86961e-27,1.10734e-27,-1.34278e-28,4.1516e-28
308,3.65132,7.28199e-26,3.00054e-27,2.08952e-27,1.30309e-27,1.4831e-27,2.85017e-29,7.18327e-28
309,3.6713,6.6769e-26,2.581e-27,2.83318e-27,1.81259e-27,1.3503e-27,-9.85666e-29,5.64136e-28
310,3.69036,6.95085e-26,3.41925e-27,2.36856e-27,1.44989e-27,1.16843e-27,-1.35705e-28,8.1425e-28
311,3.70852,6.58549e-26,3.34429e-27,2.05817e-27,1.52284e-27,1.02722e-27,2.53053e-28,5.24063e-28
312,3.72577,6.58013e-26,3.95112e-27,2.57907e-27,1.30035e-27,1.48893e-27,2.29198e-28,5.33539e-28
313,3.74212,4.60801e-26,4.57035e-27,4.44745e-27,1.73712e-27,1.22197e-27,-3.73601e-29,4.48068e-28
314,3.75758,3.98936e-26,4.63905e-27,3.55631e-27,1.71991e-27,1.29417e-27,-1.84315e-29,4.06287e-28
315,3.77216,3.96782e-26,3.47646e-27,2.80927e-27,2.25083e-27,1.38243e-27,3.89391e-29,2.95098e-28
316,3.78587,3.13238e-26,4.29951e-27,4.47426e-27,1.85133e-27,1.29605e-27,1.31618e-28,2.5265e-28
317,3.79874,2.22187e-26,6.92503e-27,5.45155e-27,2.19249e-27,1.24916e-27,2.17891e-28,8.64527e-29
318,3.81077,2.17992e-26,7.50112e-27,8.572e-27,2.6435e-27,9.03571e-28,-5.47501e-29,3.04571e-28
319,3.82199,1.84972e-26,9.22163e-27,1.00484e-26,3.1157e-27,1.02008e-27,2.20415e-28,1.61594e-28
320,3.83242,1.28945e-26,1.03228e-26,1.19955e-26,2.16293e-27,1.22122e-27,4.38474e-28,2.0276e-29
321,3.84208,8.72176e-27,1.60036e-26,1.41329e-26,2.25273e-27,1.06273e-27,8.59297e-29,6.52344e-29
322,3.851,9.06667e-27,1.5965e-26,1.68639e-26,3.1739e-27,1.02771e-27,2.7111e-28,3.89132e-29
323,3.85921,1.28392e-26,1.59037e-26,1.55392e-26,2.61223e-27,9.18625e-28,1.81121e-28,-2.97814e-29
324,3.86675,1.12826e-26,1.73607e-26,1.59584e-26,3.28765e-27,4.77746e-28,3.16827e-28,1.9735e-28
325,3.87364,6.3511e-27,2.11552e-26,1.65114e-26,3.08002e-27,5.97497e-28,9.33687e-28,1.43546e-29
326,3.87991,4.72918e-27,2.00398e-26,1.85953e-26,4.56844e-27,1.10896e-27,6.05349e-28,1.54642e-28
327,3.88561,5.77601e-28,1.86815e-26,1.88081e-26,3.29059e-27,6.74186e-28,9.21879e-28,6.61521e-28
328,3.89078,4.91906e-28,1.72672e-26,1.51592e-26,3.60934e-27,1.1833e-28,1.55503e-27,1.59126e-27
329,3.89545,-8.57606e-28,1.72199e-26,1.38928e-26,5.61662e-27,1.09096e-27,1.89934e-27,1.40241e-27
330,3.89967,-6.17182e-27,1.88607e-26,1.74502e-26,6.82599e-27,6.99373e-28,2.08942e-27,2.15062e-27
331,3.90348,-3.266e-27,1.61454e-26,1.48858e-26,7.86564e-27,9.39281e-28,2.5175e-27,2.40461e-27
332,3.90693,-1.95797e-27,1.78027e-26,1.36712e-26,8.90206e-27,1.39315e-27,2.6303e-27,3.58001e-27
333,3.91005,-4.00562e-27,1.73834e-26,1.70755e-26,9.26e-27,1.05303e-27,3.05199e-27,4.12162e-27
334,3.91292,-2.62348e-27,1.39413e-26,1.12813e-26,1.04637e-26,9.47801e-28,4.11668e-27,5.7267e-27
335,3.91556,-1.69916e-27,1.7298e-26,1.30522e-26,1.02871e-26,1.18257e-27,3.44374e-27,5.46328e-27
336,3.91803,-5.48121e-28,1.31295e-26,1.04479e-26,1.00077e-26,7.25139e-28,3.55537e-27,7.57882e-27
337,3.92039,3.44191e-27,1.06851e-26,6.97172e-27,1.19583e-26,1.51345e-27,4.09032e-27,8.54548e-27
338,3.92268,8.07584e-28,8.59876e-27,5.59099e-27,1.17204e-26,9.17144e-28,3.9449e-27,9.34456e-27
339,3.92497,2.00117e-27,6.73234e-27,2.43931e-27,1.18872e-26,1.25769e-27,4.78678e-27,9.80053e-27
340,3.92731,2.99804e-27,3.98468e-27,2.146e-27,1.1152e-26,1.44639e-27,4.64512e-27,1.11979e-26
341,3.92975,3.66721e-27,2.68465e-27,-1.7402e-27,1.20809e-26,1.37981e-27,4.13087e-27,1.1851e-26
342,3.93235,1.68315e-27,2.23438e-27,-1.47061e-27,1.00624e-26,1.3394e-27,3.97095e-27,1.24792e-26
343,3.93517,2.59486e-27,2.53411e-27,-2.36167e-28,8.77556e-27,1.2049e-27,3.43873e-27,1.20756e-26
344,3.93826,3.14046e-27,-1.92529e-27,-2.79637e-27,7.93891e-27,1.08259e-27,3.06829e-27,1.19544e-26
345,3.94169,4.16056e-27,2.93376e-27,1.87668e-27,5.36978e-27,4.70632e-28,1.62932e-27,9.57019e-27
346,3.94552,5.87577e-27,2.58818e-27,-1.75193e-28,4.6104e-27,4.12357e-28,1.2895e-27,8.92172e-27
347,3.94981,3.79365e-27,2.08863e-27,1.06138e-27,2.3461e-27,-2.08133e-28,5.71748e-28,7.59221e-27
348,3.95461,5.52148e-27,3.88549e-27,9.77864e-28,1.48935e-27,-3.77674e-28,-3.4701e-29,6.12611e-27
349,3.95999,4.48938e-27,3.225e-27,1.37555e-27,6.52706e-28,-7.50857e-28,-7.7603e-28,4.79656e-27
350,3.966,5.32008e-27,2.99421e-27,1.75858e-27,-8.24003e-28,-1.36107e-27,-1.18778e-27,3.19232e-27
351,3.97272,2.54562e-27,7.67498e-27,7.47476e-27,-8.77667e-28,-1.41669e-27,-1.04406e-27,2.63393e-27
352,3.98019,3.17435e-27,5.45261e-27,5.7399e-27,-8.32494e-29,-1.50089e-27,-8.88661e-28,2.22377e-27
353,3.98849,1.96239e-27,7.58152e-27,4.44764e-27,-1.7656e-27,-2.04199e-27,-2.05286e-27,9.66191e-28
354,3.99768,1.7525e-27,9.00954e-27,1.03961e-26,1.1639e-27,-1.67847e-27,2.23543e-29,2.38884e-27
355,4.0078,6.20202e-28,1.09039e-26,1.02952e-26,1.16168e-27,-1.32098e-27,4.28344e-28,2.46066e-27
356,4.01894,6.25079e-28,1.0745e-26,1.13426e-26,2.41834e-27,-1.9715e-28,1.3906e-27,4.24581e-27
357,4.03114,7.12195e-28,1.47005e-26,1.3628e-26,4.51345e-27,9.8029e-28,2.7597e-27,6.20579e-27
358,4.04446,4.28897e-28,1.29135e-26,1.14808e-26,8.11903e-27,2.28992e-27,5.63221e-27,6.48278e-27
359,4.05897,8.01659e-28,1.44078e-26,1.33103e-26,7.1559e-27,2.99211e-27,4.81364e-27,8.21213e-27
360,4.07473,7.50352e-28,1.47347e-26,1.09732e-26,1.00863e-26,5.949e-27,8.75528e-27,1.25855e-26
361,4.09179,2.46606e-28,1.3834e-26,1.17026e-26,1.09351e-26,6.73208e-27,9.60056e-27,1.30141e-26
362,4.11021,1.2306e-27,1.33443e-26,1.26302e-26,1.58763e-26,8.58897e-27,1.05955e-26,1.63073e-26
363,4.13005,1.48532e-27,1.34084e-26,1.01995e-26,1.60186e-26,1.17282e-26,1.26623e-26,1.66587e-26
364,4.15137,1.11718e-27,1.09808e-26,7.99709e-27,1.85266e-26,1.40806e-26,1.36291e-26,1.97506e-26
365,4.17422,1.03538e-27,1.21783e-26,6.60846e-27,1.94897e-26,1.37176e-26,1.29771e-26,1.78635e-26
366,4.19865,1.04897e-27,1.03616e-26,6.88319e-27,1.98561e-26,1.64617e-26,1.52474e-26,2.3196e-26
367,4.22473,1.43476e-27,9.34811e-27,6.45703e-27,2.14464e-26,1.82598e-26,1.28687e-26,2.09699e-26
368,4.25249,1.02326e-27,7.07368e-27,3.007e-27,1.94651e-26,1.71568e-26,9.57429e-27,1.8111e-26
369,4.28199,1.1221e-27,7.60194e-27,3.77637e-27,1.91639e-26,1.71421e-26,1.04938e-26,1.8147e-26
370,4.31329,1.24047e-27,6.5078e-27,2.29094e-27,1.78814e-26,1.68045e-26,8.20853e-27,1.52688e-26
371,4.34642,6.73273e-28,5.4629e-27,3.06131e-27,1.53584e-26,1.49045e-26,6.05347e-27,1.36641e-26
372,4.38144,1.71736e-27,3.89641e-27,1.69388e-27,1.41078e-26,1.33758e-26,4.49792e-27,1.11102e-26
373,4.41839,1.68033e-27,3.98493e-27,8.92238e-28,1.08932e-26,1.1986e-26,2.62618e-27,7.53412e-27
374,4.4573,1.31783e-27,3.32232e-27,1.22801e-27,9.95986e-27,1.06869e-26,2.54095e-27,8.0438e-27
375,4.49823,1.50597e-27,2.45976e-27,9.6699e-28,9.41505e-27,1.09067e-26,1.44424e-27,6.51032e-27
376,4.54122,2.1031e-27,1.86874e-27,1.30717e-27,7.11224e-27,8.24922e-27,1.17396e-27,3.54442e-27
377,4.58628,1.75174e-27,1.62353e-27,-1.50474e-28,7.52632e-27,9.76779e-27,-4.05099e-28,1.52288e-27
378,4.63347,2.09171e-27,1.25923e-27,7.993e-29,7.79884e-27,1.01174e-26,6.83923e-28,2.73494e-27
379,4.68281,2.38787e-27,1.55008e-27,1.90553e-27,7.21212e-27,9.69262e-27,8.64727e-28,1.95188e-27
380,4.73433,2.16159e-27,1.24479e-27,2.47149e-27,6.65599e-27,1.08827e-26,1.79644e-27,1.05167e-27
381,4.78806,2.39573e-27,9.99582e-28,1.34596e-27,6.72021e-27,8.09203e-27,2.09337e-27,3.67144e-28
382,4.84401,3.53551e-27,1.33226e-27,3.43405e-27,8.45551e-27,1.18694e-26,2.99611e-27,4.33296e-27
383,4.90222,3.02589e-27,1.11848e-27,5.8115e-27,8.72335e-27,1.24652e-26,2.17995e-27,3.23321e-27
384,4.9627,2.92746e-27,1.64747e-27,2.49882e-27,9.25344e-27,1.16966e-26,3.63945e-27,4.04395e-27
385,5.02547,5.21282e-27,2.72395e-27,7.38363e-27,1.08649e-26,1.35929e-26,6.90763e-27,7.30559e-27
386,5.09053,4.70221e-27,1.56662e-27,6.26364e-27,1.68993e-26,1.72566e-26,6.9249e-27,9.78705e-27
387,5.15789,4.19614e-27,3.276e-27,6.89437e-27,1.46415e-26,1.70036e-26,8.5646e-27,1.26031e-26
388,5.22756,4.24434e-27,3.08358e-27,6.21192e-27,1.74663e-26,1.81445e-26,8.10909e-27,1.19048e-26
389,5.29953,5.13478e-27,5.12889e-27,1.07616e-26,2.16919e-26,2.16247e-26,7.50127e-27,1.39293e-26
390,5.37382,4.80183e-27,4.13007e-27,8.87664e-27,1.83913e-26,1.95695e-26,1.08849e-26,1.39954e-26
391,5.4504,4.31231e-27,5.43611e-27,8.21729e-27,1.80137e-26,1.98237e-26,7.43225e-27,1.16712e-26
392,5.52928,4.06614e-27,6.20661e-27,8.64323e-27,1.82497e-26,1.88853e-26,8.08325e-27,1.19093e-26
393,5.61043,4.27324e-27,6.88725e-27,1.24681e-26,1.71804e-26,1.79343e-26,8.90737e-27,1.17317e-26
394,5.69384,3.52031e-27,6.7638e-27,1.13627e-26,1.59537e-26,1.62904e-26,7.93158e-27,1.21257e-26
395,5.77949,3.50647e-27,6.58727e-27,9.59904e-27,1.44699e-26,1.61787e-26,7.29006e-27,1.04641e-26
396,5.86734,2.85599e-27,6.72434e-27,9.70645e-27,1.45121e-26,1.38076e-26,6.75001e-27,9.75179e-27
397,5.95738,2.5141e-27,6.21755e-27,8.47997e-27,1.23707e-26,1.28565e-26,7.43421e-27,8.80948e-27
398,6.04957,2.03275e-27,6.44381e-27,7.79269e-27,1.00026e-26,1.02163e-26,5.10214e-27,5.47305e-27
399,6.14387,2.07595e-27,5.59781e-27,6.07786e-27,6.16754e-27,8.49951e-27,3.7147e-27,3.85811e-27
400,6.24023,2.03668e-27,4.34749e-27,3.29916e-27,6.21581e-27,8.5281e-27,3.9028e-27,3.96828e-27
401,6.33861,5.1418e-28,4.27927e-27,5.14016e-27,2.78667e-27,5.06205e-27,2.08834e-27,6.61035e-28
402,6.43897,5.10617e-28,3.76652e-27,2.57015e-27,5.08208e-28,3.82797e-27,1.38492e-27,-2.28063e-28
403,6.54124,4.27916e-28,2.58216e-27,1.49319e-27,-2.2354e-27,1.70802e-27,5.07878e-28,-8.69348e-28
404,6.64538,-2.38687e-28,9.51686e-28,6.91218e-28,-1.11387e-27,8.21284e-28,-4.9094e-28,-2.42431e-27
405,6.7513,-2.12105e-27,2.06615e-27,-1.17545e-28,-3.18978e-28,1.30138e-28,-7.73901e-28,-1.62761e-27
406,6.85896,-7.08082e-28,-1.86197e-28,-1.24616e-27,-1.67491e-27,-1.50797e-28,-8.79862e-28,-1.99756e-27
407,6.96829,5.0579e-29,4.07295e-28,-1.65536e-27,4.00528e-28,-5.63488e-28,-1.21465e-27,-7.67589e-28
408,7.07919,-2.94669e-28,5.07439e-28,-9.72006e-28,2.28016e-28,-6.74313e-28,-1.16757e-27,-8.33537e-28
409,7.19162,-1.58583e-27,-6.54517e-29,-2.17341e-27,1.19516e-27,-6.13112e-28,-8.56484e-28,1.19032e-28
410,7.30547,1.07986e-27,4.21243e-29,5.14029e-28,2.20853e-27,-3.24023e-28,-7.00537e-28,2.06198e-27
411,7.42066,-2.49657e-28,3.90743e-27,6.93427e-28,4.17504e-27,1.60464e-29,-5.77682e-28,2.39677e-27
412,7.53712,-5.31293e-28,4.98086e-27,1.58643e-27,1.93876e-27,-3.88681e-28,-8.36372e-28,1.21798e-27
413,7.65476,1.0673e-27,9.44713e-27,5.00332e-27,3.9597e-27,-1.46086e-28,7.29722e-29,3.56171e-27
414,7.77347,2.1228e-27,9.12877e-27,3.9491e-27,4.07272e-27,1.775e-29,3.81389e-29,2.53864e-27
415,7.89316,3.30056e-27,1.42819e-26,7.83615e-27,3.00881e-27,1.8201e-28,-1.56315e-28,3.83872e-27
416,8.01374,4.11503e-27,1.57768e-26,8.24841e-27,3.67176e-27,2.32524e-28,3.22952e-28,2.59953e-27
417,8.13511,6.13444e-27,1.75549e-26,9.84643e-27,3.21764e-27,1.78402e-28,-1.14441e-29,2.55693e-27
418,8.25717,6.79521e-27,1.77429e-26,9.3137e-27,2.4125e-27,2.40842e-28,1.71592e-28,1.60644e-27
419,8.37981,9.94253e-27,1.66722e-26,8.75346e-27,2.60822e-27,3.75008e-28,2.03581e-28,1.43406e-27
420,8.50293,1.67894e-26,1.65988e-26,1.03378e-26,1.49212e-27,2.37249e-28,1.12223e-28,1.2357e-27
421,8.62642,1.53965e-26,1.61081e-26,7.91047e-27,7.78645e-28,6.04423e-28,1.34021e-28,8.62287e-29
422,8.75019,2.08539e-26,1.61953e-26,6.72741e-27,1.04361e-27,5.56447e-28,1.95882e-28,-3.9343e-28
423,8.87411,2.65866e-26,1.30327e-26,8.05034e-27,6.01678e-28,4.05842e-28,1.59466e-28,-6.99762e-28
424,8.99809,3.09373e-26,1.22186e-26,6.80584e-27,3.19433e-28,4.53841e-28,8.42187e-29,-8.40359e-28
425,9.12202,3.30602e-26,8.48523e-27,4.39569e-27,-1.03389e-28,4.98265e-28,4.33543e-28,-9.78943e-28
426,9.24579,4.0424e-26,8.32003e-27,4.17555e-27,1.0006e-28,3.25534e-28,1.90232e-28,-1.23504e-27
427,9.3693,3.67129e-26,4.56745e-27,2.65435e-27,5.45906e-29,5.77782e-28,4.44439e-28,-1.19882e-27
428,9.49243,3.88811e-26,3.20907e-27,2.45282e-27,1.63225e-28,1.05583e-28,2.69861e-28,-1.0255e-27
429,9.61509,4.30429e-26,1.84646e-27,5.3539e-28,-7.13276e-30,8.41987e-29,4.87551e-28,-1.08545e-27
430,9.73717,4.87278e-26,4.03714e-28,2.06895e-28,2.43364e-28,-2.11067e-28,6.08441e-28,-1.03298e-27
431,9.85857,3.61354e-26,3.15941e-29,1.02885e-28,2.47311e-28,6.56345e-29,7.30137e-28,-8.92137e-28
432,9.97919,3.56257e-26,-8.41809e-28,-2.13688e-28,3.75003e-28,3.62906e-28,7.66042e-28,-9.73752e-28
433,10.0989,3.94979e-26,-1.1307e-27,-2.91127e-28,5.2434e-28,-3.00228e-28,1.05098e-27,-8.20704e-28
434,10.2177,3.35227e-26,-7.95048e-28,-7.78849e-29,1.20455e-27,-2.09151e-28,1.17201e-27,-4.64267e-28
435,10.3354,2.03366e-26,-7.20805e-28,-3.24229e-28,7.86385e-28,5.32443e-28,1.96027e-27,-3.36978e-28
436,10.452,1.15675e-26,-1.15539e-27,-4.55549e-28,7.79754e-28,-8.13175e-29,1.05884e-27,-3.29563e-28
437,10.5673,4.62221e-27,-4.68558e-28,-3.44312e-28,8.68865e-28,6.50207e-28,2.92529e-27,-4.11107e-28
438,10.6813,6.7456e-27,-5.82027e-29,-1.5963e-29,1.61332e-27,-1.82314e-28,2.4944e-27,-3.00193e-28
439,10.7939,1.37396e-27,-4.87367e-28,-3.01756e-29,9.5266e-28,1.31496e-28,3.11225e-27,-3.09409e-28
