t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_L0,Norm_L1
4669,0.446476,74.914,0.276762,46.4377,0.276762,46.4377,0.446476,0.553524
4670,0.41866,70.4112,0.29067,48.8857,0.29067,48.8857,0.41866,0.58134
4671,0.39117,65.9415,0.304415,51.3168,0.304415,51.3168,0.39117,0.60883
4672,0.364101,61.5212,0.31795,53.7232,0.31795,53.7232,0.364101,0.6359
4673,0.337543,57.1662,0.331228,56.0967,0.331228,56.0967,0.337543,0.662456
4674,0.311588,52.8924,0.344206,58.4293,0.344206,58.4293,0.311588,0.688412
4675,0.286323,48.7156,0.356838,60.7133,0.356838,60.7133,0.286323,0.713676
4676,0.261834,44.6513,0.369083,62.9409,0.369083,62.9409,0.261834,0.738166
4677,0.238203,40.7145,0.380899,65.1045,0.380899,65.1045,0.238203,0.761798
4678,0.215511,36.92,0.392244,67.1968,0.392244,67.1968,0.215511,0.784488
4679,0.193835,33.2822,0.403082,69.2106,0.403082,69.2106,0.193835,0.806164
4680,0.173248,29.8148,0.413376,71.139,0.413376,71.139,0.173248,0.826752
4681,0.153821,26.5313,0.42309,72.9753,0.42309,72.9753,0.153821,0.84618
4682,0.135618,23.4443,0.432191,74.7131,0.432191,74.7131,0.135618,0.864382
4683,0.118702,20.5661,0.440649,76.3463,0.440649,76.3463,0.118702,0.881298
4684,0.103129,17.9081,0.448435,77.8693,0.448435,77.8693,0.103129,0.89687
4685,0.088954,15.481,0.455523,79.2766,0.455523,79.2766,0.088954,0.911046
4686,0.0762233,13.295,0.461888,80.5632,0.461888,80.5632,0.0762233,0.923776
4687,0.0649805,11.3591,0.46751,81.7245,0.46751,81.7245,0.0649805,0.93502
4688,0.0552639,9.68193,0.472368,82.7563,0.472368,82.7563,0.0552639,0.944736
4689,0.0471062,8.27094,0.476447,83.6548,0.476447,83.6548,0.0471062,0.952894
4690,0.0405352,7.13283,0.479732,84.4167,0.479732,84.4167,0.0405352,0.959464
4691,0.0355732,6.27338,0.482213,85.039,0.482213,85.039,0.0355732,0.964426
4692,0.0322369,5.69743,0.483882,85.5195,0.483882,85.5195,0.0322369,0.967764
4693,0.0305377,5.40885,0.484731,85.856,0.484731,85.856,0.0305377,0.969462
4694,0.0304813,5.41057,0.484759,86.0472,0.484759,86.0472,0.0304813,0.969518
4695,0.0320679,5.70452,0.483966,86.0921,0.483966,86.0921,0.0320679,0.967932
4696,0.0352922,6.29161,0.482354,85.9902,0.482354,85.9902,0.0352922,0.964708
4697,0.0401431,7.17178,0.479928,85.7417,0.479928,85.7417,0.0401431,0.959856
4698,0.0466044,8.34394,0.476698,85.3469,0.476698,85.3469,0.0466044,0.953396
4699,0.054654,9.80602,0.472673,84.8069,0.472673,84.8069,0.054654,0.945346
4700,0.0642647,11.5549,0.467868,84.1234,0.467868,84.1234,0.0642647,0.935736
4701,0.0754039,13.5865,0.462298,83.2983,0.462298,83.2983,0.0754039,0.924596
4702,0.0880338,15.8958,0.455983,82.3342,0.455983,82.3342,0.0880338,0.911966
4703,0.102112,18.4766,0.448944,81.2342,0.448944,81.2342,0.102112,0.897888
4704,0.11759,21.322,0.441205,80.0016,0.441205,80.0016,0.11759,0.88241
4705,0.134415,24.424,0.432792,78.6406,0.432792,78.6406,0.134415,0.865584
4706,0.152532,27.7737,0.423734,77.1554,0.423734,77.1554,0.152532,0.847468
4707,0.171878,31.3614,0.414061,75.5511,0.414061,75.5511,0.171878,0.828122
4708,0.192387,35.1765,0.403806,73.8329,0.403806,73.8329,0.192387,0.807612
4709,0.213991,39.2075,0.393005,72.0066,0.393005,72.0066,0.213991,0.78601
4710,0.236615,43.4422,0.381692,70.0782,0.381692,70.0782,0.236615,0.763384
4711,0.260184,47.8677,0.369908,68.0543,0.369908,68.0543,0.260184,0.739816
4712,0.284617,52.4701,0.357691,65.9416,0.357691,65.9416,0.284617,0.715382
4713,0.309832,57.2352,0.345084,63.7474,0.345084,63.7474,0.309832,0.690168
4714,0.335742,62.1481,0.332129,61.4792,0.332129,61.4792,0.335742,0.664258
4715,0.362261,67.1931,0.318869,59.1447,0.318869,59.1447,0.362261,0.637738
4716,0.389298,72.3542,0.305351,56.7519,0.305351,56.7519,0.389298,0.610702
4717,0.416762,77.6149,0.291619,54.3091,0.291619,54.3091,0.416762,0.583238
4718,0.444559,82.9582,0.27772,51.8248,0.27772,51.8248,0.444559,0.55544
4719,0.472596,88.367,0.263702,49.3076,0.263702,49.3076,0.472596,0.527404
4720,0.500777,93.8236,0.249612,46.7663,0.249612,46.7663,0.500777,0.499224
4721,0.529006,99.3102,0.235497,44.2098,0.235497,44.2098,0.529006,0.470994
4722,0.557189,104.809,0.221406,41.647,0.221406,41.647,0.557189,0.442812
4723,0.585229,110.301,0.207386,39.0871,0.207386,39.0871,0.585229,0.414772
4724,0.613031,115.77,0.193484,36.5391,0.193484,36.5391,0.613031,0.386968
4725,0.640502,121.196,0.179749,34.0121,0.179749,34.0121,0.640502,0.359498
4726,0.667548,126.561,0.166226,31.515,0.166226,31.515,0.667548,0.332452
4727,0.694077,131.849,0.152961,29.0569,0.152961,29.0569,0.694077,0.305922
4728,0.72,137.04,0.14,26.6467,0.14,26.6467,0.72,0.28
4729,0.745228,142.118,0.127386,24.293,0.127386,24.293,0.745228,0.254772
4730,0.769676,147.065,0.115162,22.0044,0.115162,22.0044,0.769676,0.230324
4731,0.793262,151.864,0.103369,19.7893,0.103369,19.7893,0.793262,0.206738
4732,0.815904,156.5,0.0920478,17.6559,0.0920478,17.6559,0.815904,0.1840956
4733,0.837527,160.957,0.0812363,15.612,0.0812363,15.612,0.837527,0.1624726
4734,0.858058,165.218,0.0709712,13.6654,0.0709712,13.6654,0.858058,0.1419424
4735,0.877425,169.27,0.0612873,11.8233,0.0612873,11.8233,0.877425,0.1225746
4736,0.895565,173.099,0.0522175,10.0928,0.0522175,10.0928,0.895565,0.104435
4737,0.912415,176.69,0.0437924,8.48045,0.0437924,8.48045,0.912415,0.0875848
4738,0.927919,180.033,0.0360407,6.99254,0.0360407,6.99254,0.927919,0.0720814
4739,0.942023,183.114,0.0289887,5.63493,0.0289887,5.63493,0.942023,0.0579774
4740,0.95468,185.924,0.0226602,4.41306,0.0226602,4.41306,0.95468,0.0453204
4741,0.965847,188.451,0.0170767,3.33191,0.0170767,3.33191,0.965847,0.0341534
4742,0.975486,190.688,0.0122571,2.39601,0.0122571,2.39601,0.975486,0.0245142
4743,0.983565,192.626,0.00821774,1.6094,0.00821774,1.6094,0.983565,0.01643548
4744,0.990055,194.257,0.00497237,0.975621,0.00497237,0.975621,0.990055,0.00994474
4745,0.994936,195.577,0.00253195,0.497711,0.00253195,0.497711,0.994936,0.0050639
4746,0.99819,196.579,0.000904767,0.178181,0.000904767,0.178181,0.99819,0.001809534
4747,0.999807,197.26,0.000096328,0.0190054,0.000096328,0.0190054,0.999807,0.000192656
4748,0.999781,197.617,0.000109376,0.0216193,0.000109376,0.0216193,0.999781,0.000218752
4749,0.998112,197.649,0.000943866,0.186907,0.000943866,0.186907,0.998112,0.001887732
4750,0.994806,197.354,0.00259697,0.515198,0.00259697,0.515198,0.994806,0.00519394
4751,0.989874,196.733,0.00506308,1.00626,0.00506308,1.00626,0.989874,0.01012616
4752,0.983332,195.787,0.00833385,1.65932,0.00833385,1.65932,0.983332,0.0166677
4753,0.975204,194.52,0.0123982,2.47302,0.0123982,2.47302,0.975204,0.0247964
4754,0.965515,192.935,0.0172423,3.44546,0.0172423,3.44546,0.965515,0.0344846
4755,0.954301,191.037,0.0228497,4.57419,0.0228497,4.57419,0.954301,0.0456994
4756,0.941597,188.832,0.0292016,5.85621,0.0292016,5.85621,0.941597,0.0584032
4757,0.927448,186.327,0.0362762,7.288,0.0362762,7.288,0.927448,0.0725524
4758,0.911901,183.53,0.0440497,8.86549,0.0440497,8.86549,0.911901,0.0880994
4759,0.895009,180.451,0.0524957,10.5841,0.0524957,10.5841,0.895009,0.1049914
4760,0.876829,177.098,0.0615855,12.4388,0.0615855,12.4388,0.876829,0.123171
4761,0.857423,173.485,0.0712883,14.424,0.0712883,14.424,0.857423,0.1425766
4762,0.836857,169.622,0.0815714,16.5336,0.0815714,16.5336,0.836857,0.1631428
4763,0.815201,165.523,0.0923996,18.7613,0.0923996,18.7613,0.815201,0.1847992
4764,0.792527,161.201,0.103737,21.1001,0.103737,21.1001,0.792527,0.207474
4765,0.768913,156.67,0.115544,23.5427,0.115544,23.5427,0.768913,0.231088
4766,0.744439,151.948,0.127781,26.0814,0.127781,26.0814,0.744439,0.255562
4767,0.719187,147.048,0.140406,28.7081,0.140406,28.7081,0.719187,0.280812
4768,0.693244,141.989,0.153378,31.4146,0.153378,31.4146,0.693244,0.306756
4769,0.666697,136.787,0.166652,34.1922,0.166652,34.1922,0.666697,0.333304
4770,0.639636,131.461,0.180182,37.0318,0.180182,37.0318,0.639636,0.360364
4771,0.612153,126.028,0.193923,39.9243,0.193923,39.9243,0.612153,0.387846
4772,0.584342,120.508,0.207829,42.8604,0.207829,42.8604,0.584342,0.415658
4773,0.556296,114.92,0.221852,45.8303,0.221852,45.8303,0.556296,0.443704
4774,0.52811,109.283,0.235945,48.8245,0.235945,48.8245,0.52811,0.47189
4775,0.499881,103.616,0.25006,51.8329,0.25006,51.8329,0.499881,0.50012
4776,0.471703,97.9408,0.264149,54.8458,0.264149,54.8458,0.471703,0.528298
4777,0.443672,92.276,0.278164,57.8531,0.278164,57.8531,0.443672,0.556328
4778,0.415884,86.6418,0.292058,60.8449,0.292058,60.8449,0.415884,0.584116
4779,0.388433,81.0583,0.305784,63.8111,0.305784,63.8111,0.388433,0.611568
4780,0.361411,75.5452,0.319295,66.7418,0.319295,66.7418,0.361411,0.63859
4781,0.33491,70.1223,0.332545,69.6272,0.332545,69.6272,0.33491,0.66509
4782,0.30902,64.809,0.34549,72.4577,0.34549,72.4577,0.30902,0.69098
4783,0.283829,59.6243,0.358086,75.2235,0.358086,75.2235,0.283829,0.716172
4784,0.259422,54.5871,0.370289,77.9155,0.370289,77.9155,0.259422,0.740578
4785,0.235882,49.7155,0.382059,80.5244,0.382059,80.5244,0.235882,0.764118
4786,0.213289,45.0274,0.393356,83.0413,0.393356,83.0413,0.213289,0.786712
4787,0.191719,40.5399,0.404141,85.4576,0.404141,85.4576,0.191719,0.808282
4788,0.171245,36.2697,0.414377,87.7651,0.414377,87.7651,0.171245,0.828754
4789,0.151938,32.2327,0.424031,89.9558,0.424031,89.9558,0.151938,0.848062
4790,0.133861,28.4439,0.433069,92.0222,0.433069,92.0222,0.133861,0.866138
4791,0.117077,24.9178,0.441461,93.957,0.441461,93.957,0.117077,0.882922
4792,0.101643,21.6677,0.449179,95.7535,0.449179,95.7535,0.101643,0.898358
4793,0.0876103,18.7063,0.456195,97.4055,0.456195,97.4055,0.0876103,0.91239
4794,0.0750271,16.0452,0.462486,98.907,0.462486,98.907,0.0750271,0.924972
4795,0.0639359,13.6951,0.468032,100.253,0.468032,100.253,0.0639359,0.936064
4796,0.0543743,11.6656,0.472813,101.438,0.472813,101.438,0.0543743,0.945626
4797,0.0463747,9.96513,0.476813,102.459,0.476813,102.459,0.0463747,0.953626
4798,0.0399643,8.60123,0.480018,103.311,0.480018,103.311,0.0399643,0.960036
4799,0.0351647,7.5802,0.482418,103.991,0.482418,103.991,0.0351647,0.964836
4800,0.0319923,6.9072,0.484004,104.497,0.484004,104.497,0.0319923,0.968008
4801,0.0304578,6.58622,0.484771,104.827,0.484771,104.827,0.0304578,0.969542
4802,0.0305664,6.62004,0.484717,104.98,0.484717,104.98,0.0305664,0.969434
4803,0.0323177,7.01026,0.483841,104.953,0.483841,104.953,0.0323177,0.967682
4804,0.0357058,7.75725,0.482147,104.749,0.482147,104.749,0.0357058,0.964294
4805,0.0407192,8.86016,0.47964,104.366,0.47964,104.366,0.0407192,0.95928
4806,0.047341,10.3169,0.47633,103.806,0.47633,103.806,0.047341,0.95266
4807,0.0555486,12.1243,0.472226,103.07,0.472226,103.07,0.0555486,0.944452
4808,0.0653142,14.2777,0.467343,102.161,0.467343,102.161,0.0653142,0.934686
4809,0.0766048,16.7715,0.461698,101.082,0.461698,101.082,0.0766048,0.923396
4810,0.0893821,19.5988,0.455309,99.8354,0.455309,99.8354,0.0893821,0.910618
4811,0.103603,22.7515,0.448199,98.4261,0.448199,98.4261,0.103603,0.896398
4812,0.119218,26.2206,0.440391,96.8584,0.440391,96.8584,0.119218,0.880782
4813,0.136176,29.9957,0.431912,95.1375,0.431912,95.1375,0.136176,0.863824
4814,0.154419,34.0654,0.42279,93.269,0.42279,93.269,0.154419,0.84558
4815,0.173885,38.4173,0.413058,91.2592,0.413058,91.2592,0.173885,0.826116
4816,0.194507,43.0381,0.402746,89.1147,0.402746,89.1147,0.194507,0.805492
4817,0.216216,47.9133,0.391892,86.8428,0.391892,86.8428,0.216216,0.783784
4818,0.238939,53.0277,0.38053,84.451,0.38053,84.451,0.238939,0.76106
4819,0.262598,58.3651,0.368701,81.9475,0.368701,81.9475,0.262598,0.737402
4820,0.287114,63.9086,0.356443,79.3407,0.356443,79.3407,0.287114,0.712886
4821,0.312402,69.6405,0.343799,76.6395,0.343799,76.6395,0.312402,0.687598
4822,0.338378,75.5423,0.330811,73.853,0.330811,73.853,0.338378,0.661622
4823,0.364953,81.5949,0.317524,70.9909,0.317524,70.9909,0.364953,0.635048
4824,0.392037,87.7789,0.303982,68.0629,0.303982,68.0629,0.392037,0.607964
4825,0.419538,94.074,0.290231,65.0791,0.290231,65.0791,0.419538,0.580462
4826,0.447364,100.46,0.276318,62.0498,0.276318,62.0498,0.447364,0.552636
4827,0.475419,106.915,0.26229,58.9854,0.26229,58.9854,0.475419,0.52458
4828,0.503609,113.419,0.248195,55.8966,0.248195,55.8966,0.503609,0.49639
4829,0.531838,119.949,0.234081,52.794,0.234081,52.794,0.531838,0.468162
4830,0.560011,126.486,0.219995,49.6885,0.219995,49.6885,0.560011,0.43999
4831,0.588032,133.005,0.205984,46.591,0.205984,46.591,0.588032,0.411968
4832,0.615805,139.487,0.192097,43.5122,0.192097,43.5122,0.615805,0.384194
4833,0.643237,145.909,0.178381,40.4631,0.178381,40.4631,0.643237,0.356762
4834,0.670235,152.249,0.164882,37.4543,0.164882,37.4543,0.670235,0.329764
4835,0.696708,158.488,0.151646,34.4966,0.151646,34.4966,0.696708,0.303292
4836,0.722565,164.602,0.138718,31.6003,0.138718,31.6003,0.722565,0.277436
4837,0.747718,170.573,0.126141,28.7758,0.126141,28.7758,0.747718,0.252282
4838,0.772084,176.379,0.113958,26.0333,0.113958,26.0333,0.772084,0.227916
4839,0.795578,182.002,0.102211,23.3824,0.102211,23.3824,0.795578,0.204422
4840,0.818122,187.421,0.0909391,20.8329,0.0909391,20.8329,0.818122,0.1818782
4841,0.839638,192.618,0.0801808,18.394,0.0801808,18.394,0.839638,0.1603616
4842,0.860055,197.577,0.0699725,16.0745,0.0699725,16.0745,0.860055,0.139945
4843,0.879302,202.279,0.0603488,13.8829,0.0603488,13.8829,0.879302,0.1206976
4844,0.897315,206.708,0.0513423,11.8273,0.0513423,11.8273,0.897315,0.1026846
4845,0.914033,210.849,0.0429836,9.91547,0.0429836,9.91547,0.914033,0.0859672
4846,0.929398,214.689,0.035301,8.15444,0.035301,8.15444,0.929398,0.070602
4847,0.943359,218.212,0.0283205,6.55094,0.0283205,6.55094,0.943359,0.056641
4848,0.955868,221.408,0.0220658,5.11112,0.0220658,5.11112,0.955868,0.0441316
4849,0.966884,224.265,0.0165582,3.84061,0.0165582,3.84061,0.966884,0.0331164
4850,0.976368,226.773,0.0118162,2.74445,0.0118162,2.74445,0.976368,0.0236324
4851,0.984288,228.922,0.00785598,1.82712,0.00785598,1.82712,0.984288,0.01571196
4852,0.990618,230.706,0.00469095,1.09248,0.00469095,1.09248,0.990618,0.0093819
4853,0.995336,232.117,0.00233182,0.54379,0.00233182,0.54379,0.995336,0.00466364
4854,0.998427,233.15,0.000786602,0.183685,0.000786602,0.183685,0.998427,0.001573204
4855,0.999879,233.802,6.05309E-05,0.014154,6.05309E-05,0.014154,0.999879,0.0001210618
4856,0.999688,234.069,0.000156068,0.0365421,0.000156068,0.0365421,0.999688,0.000312136
4857,0.997854,233.951,0.00107289,0.251543,0.00107289,0.251543,0.997854,0.00214578
4858,0.994384,233.447,0.00280789,0.659195,0.00280789,0.659195,0.994384,0.00561578
4859,0.98929,232.559,0.00535518,1.25888,0.00535518,1.25888,0.98929,0.01071036
4860,0.982588,231.288,0.00870613,2.04931,0.00870613,2.04931,0.982588,0.01741226
4861,0.974301,229.639,0.0128494,3.02855,0.0128494,3.02855,0.974301,0.0256988
4862,0.964458,227.617,0.0177709,4.19403,0.0177709,4.19403,0.964458,0.0355418
4863,0.953092,225.229,0.023454,5.5425,0.023454,5.5425,0.953092,0.046908
4864,0.940241,222.482,0.0298793,7.07012,0.0298793,7.07012,0.940241,0.0597586
4865,0.92595,219.385,0.0370252,8.77239,0.0370252,8.77239,0.92595,0.0740504
4866,0.910265,215.949,0.0448674,10.6442,0.0448674,10.6442,0.910265,0.0897348
4867,0.893241,212.184,0.0533794,12.6799,0.0533794,12.6799,0.893241,0.1067588
4868,0.874936,208.104,0.0625321,14.8733,0.0625321,14.8733,0.874936,0.1250642
4869,0.855411,203.721,0.0722947,17.2174,0.0722947,17.2174,0.855411,0.1445894
4870,0.834732,199.051,0.0826341,19.705,0.0826341,19.705,0.834732,0.1652682
4871,0.81297,194.109,0.0935151,22.3282,0.0935151,22.3282,0.81297,0.1870302
4872,0.790198,188.913,0.104901,25.0786,0.104901,25.0786,0.790198,0.209802
4873,0.766494,183.478,0.116753,27.9475,0.116753,27.9475,0.766494,0.233506
4874,0.741938,177.825,0.129031,30.9257,0.129031,30.9257,0.741938,0.258062
4875,0.716613,171.972,0.141693,34.0035,0.141693,34.0035,0.716613,0.283386
4876,0.690605,165.939,0.154697,37.1709,0.154697,37.1709,0.690605,0.309394
4877,0.664003,159.748,0.167999,40.4176,0.167999,40.4176,0.664003,0.335998
4878,0.636895,153.418,0.181552,43.733,0.181552,43.733,0.636895,0.363104
4879,0.609375,146.972,0.195312,47.1062,0.195312,47.1062,0.609375,0.390624
4880,0.581536,140.432,0.209232,50.5262,0.209232,50.5262,0.581536,0.418464
4881,0.553472,133.82,0.223264,53.9816,0.223264,53.9816,0.553472,0.446528
4882,0.525277,127.161,0.237361,57.4611,0.237361,57.4611,0.525277,0.474722
4883,0.497049,120.475,0.251476,60.953,0.251476,60.953,0.497049,0.502952
4884,0.468882,113.788,0.265559,64.4457,0.265559,64.4457,0.468882,0.531118
4885,0.440871,107.121,0.279564,67.9276,0.279564,67.9276,0.440871,0.559128
4886,0.413113,100.499,0.293444,71.3871,0.293444,71.3871,0.413113,0.586888
4887,0.3857,93.9448,0.30715,74.8125,0.30715,74.8125,0.3857,0.6143
4888,0.358726,87.4809,0.320637,78.1923,0.320637,78.1923,0.358726,0.641274
4889,0.332282,81.1304,0.333859,81.5153,0.333859,81.5153,0.332282,0.667718
4890,0.306459,74.9156,0.346771,84.7701,0.346771,84.7701,0.306459,0.693542
4891,0.281343,68.8586,0.359329,87.9457,0.359329,87.9457,0.281343,0.718658
4892,0.257019,62.9809,0.371491,91.0314,0.371491,91.0314,0.257019,0.742982
4893,0.23357,57.3035,0.383215,94.0167,0.383215,94.0167,0.23357,0.76643
4894,0.211076,51.8466,0.394462,96.8915,0.394462,96.8915,0.211076,0.788924
4895,0.189613,46.63,0.405193,99.6459,0.405193,99.6459,0.189613,0.810386
4896,0.169254,41.6725,0.415373,102.27,0.415373,102.27,0.169254,0.830746
4897,0.150067,36.9921,0.424967,104.756,0.424967,104.756,0.150067,0.849934
4898,0.132117,32.6059,0.433941,107.095,0.433941,107.095,0.132117,0.867882
4899,0.115466,28.53,0.442267,109.278,0.442267,109.278,0.115466,0.884534
4900,0.10017,24.7796,0.449915,111.297,0.449915,111.297,0.10017,0.89983
4901,0.0862813,21.3687,0.456859,113.147,0.456859,113.147,0.0862813,0.913718
4902,0.073846,18.3103,0.463077,114.821,0.463077,114.821,0.073846,0.926154
4903,0.0629067,15.6159,0.468547,116.312,0.468547,116.312,0.0629067,0.937094
4904,0.0535004,13.2963,0.47325,117.616,0.47325,117.616,0.0535004,0.9465
4905,0.0456592,11.3607,0.47717,118.727,0.47717,118.727,0.0456592,0.95434
4906,0.0394096,9.81694,0.480295,119.642,0.480295,119.642,0.0394096,0.96059
4907,0.0347726,8.67182,0.482614,120.357,0.482614,120.357,0.0347726,0.965228
4908,0.0317642,7.93062,0.484118,120.87,0.484118,120.87,0.0317642,0.968236
4909,0.0303945,7.59729,0.484803,121.179,0.484803,121.179,0.0303945,0.969606
4910,0.030668,7.67438,0.484666,121.283,0.484666,121.283,0.030668,0.969332
4911,0.032584,8.16307,0.483708,121.181,0.483708,121.181,0.032584,0.967416
4912,0.0361358,9.06312,0.481932,120.872,0.481932,120.872,0.0361358,0.963864
4913,0.0413115,10.3729,0.479344,120.358,0.479344,120.358,0.0413115,0.958688
4914,0.0480935,12.0894,0.475953,119.641,0.475953,119.641,0.0480935,0.951906
4915,0.0564588,14.208,0.471771,118.723,0.471771,118.723,0.0564588,0.943542
4916,0.0663791,16.7232,0.46681,117.606,0.46681,117.606,0.0663791,0.93362
4917,0.0778207,19.6275,0.46109,116.294,0.46109,116.294,0.0778207,0.92218
4918,0.0907449,22.9126,0.454628,114.791,0.454628,114.791,0.0907449,0.909256
4919,0.105108,26.5685,0.447446,113.103,0.447446,113.103,0.105108,0.894892
4920,0.120861,30.5841,0.43957,111.234,0.43957,111.234,0.120861,0.87914
4921,0.13795,34.947,0.431025,109.192,0.431025,109.192,0.13795,0.86205
4922,0.156318,39.6437,0.421841,106.982,0.421841,106.982,0.156318,0.843682
4923,0.175903,44.6593,0.412048,104.613,0.412048,104.613,0.175903,0.824096
4924,0.196638,49.9779,0.401681,102.092,0.401681,102.092,0.196638,0.803362
4925,0.218452,55.5826,0.390774,99.4278,0.390774,99.4278,0.218452,0.781548
4926,0.241273,61.4555,0.379364,96.6291,0.379364,96.6291,0.241273,0.758728
4927,0.265021,67.5775,0.367489,93.7056,0.367489,93.7056,0.265021,0.734978
4928,0.289618,73.9288,0.355191,90.6671,0.355191,90.6671,0.289618,0.710382
4929,0.314979,80.4889,0.34251,87.524,0.34251,87.524,0.314979,0.68502
4930,0.341019,87.2362,0.32949,84.287,0.32949,84.287,0.341019,0.65898
4931,0.367649,94.1487,0.316175,80.9671,0.316175,80.9671,0.367649,0.63235
4932,0.394779,101.204,0.30261,77.5757,0.30261,77.5757,0.394779,0.60522
4933,0.422318,108.378,0.288841,74.1244,0.288841,74.1244,0.422318,0.577682
4934,0.450171,115.648,0.274915,70.625,0.274915,70.625,0.450171,0.54983
4935,0.478244,122.989,0.260878,67.0896,0.260878,67.0896,0.478244,0.521756
4936,0.506442,130.378,0.246779,63.5304,0.246779,63.5304,0.506442,0.493558
4937,0.53467,137.789,0.232665,59.9596,0.232665,59.9596,0.53467,0.46533
4938,0.562832,145.198,0.218584,56.3897,0.218584,56.3897,0.562832,0.437168
4939,0.590832,152.579,0.204584,52.8329,0.204584,52.8329,0.590832,0.409168
4940,0.618575,159.91,0.190712,49.3017,0.190712,49.3017,0.618575,0.381424
4941,0.645968,167.164,0.177016,45.8083,0.177016,45.8083,0.645968,0.354032
4942,0.672917,174.317,0.163541,42.3649,0.163541,42.3649,0.672917,0.327082
4943,0.699332,181.346,0.150334,38.9836,0.150334,38.9836,0.699332,0.300668
4944,0.725122,188.226,0.137439,35.6762,0.137439,35.6762,0.725122,0.274878
4945,0.750201,194.935,0.1249,32.4544,0.1249,32.4544,0.750201,0.2498
4946,0.774482,201.449,0.112759,29.3295,0.112759,29.3295,0.774482,0.225518
4947,0.797885,207.747,0.101058,26.3126,0.101058,26.3126,0.797885,0.202116
4948,0.820329,213.807,0.0898356,23.4143,0.0898356,23.4143,0.820329,0.1796712
4949,0.841738,219.608,0.0791309,20.6451,0.0791309,20.6451,0.841738,0.1582618
4950,0.862041,225.131,0.0689797,18.0148,0.0689797,18.0148,0.862041,0.1379594
4951,0.881167,230.356,0.0594165,15.5328,0.0594165,15.5328,0.881167,0.118833
4952,0.899053,235.267,0.0504737,13.2081,0.0504737,13.2081,0.899053,0.1009474
4953,0.915637,239.845,0.0421816,11.0492,0.0421816,11.0492,0.915637,0.0843632
4954,0.930863,244.076,0.0345683,9.06393,0.0345683,9.06393,0.930863,0.0691366
